Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_3C,Puntos_4C,Puntos_PR
2010,5,GCA,L,100:00,69,15/20,75%,18/36,50%,6/20,30%,39,84,,,,, 
2010,5,MAN,V,100:00,49,9/16,56%,11/36,31%,6/22,27%,38,34,,,,, 
2010,5,DKV,L,100:00,86,23/29,79%,18/42,43%,9/18,50%,34,98,,,,, 
2010,5,VBC,V,100:00,83,12/16,75%,19/40,48%,11/26,42%,37,81,,,,, 
2010,5,GBC,L,100:00,75,16/18,89%,13/33,39%,11/25,44%,38,79,,,,, 
2010,5,BRV,V,100:00,64,7/12,58%,24/46,52%,3/12,25%,28,62,,,,, 
2010,6,CAJ,L,100:00,67,8/8,100%,22/42,52%,5/16,31%,30,72,,,,, 
2010,6,FCB,V,100:00,75,10/11,91%,22/32,69%,7/21,33%,25,85,,,,, 
2010,6,BRV,L,100:00,91,17/21,81%,28/47,60%,6/25,24%,31,123,,,,, 
2010,6,DKV,V,100:00,72,5/9,56%,23/45,51%,7/24,29%,47,53,,,,, 
2010,6,FUE,L,100:00,97,11/13,85%,19/37,51%,16/28,57%,25,106,,,,, 
2010,6,CAI,V,100:00,90,13/15,87%,28/47,60%,7/17,41%,30,103,,,,, 
2010,6,MEN,L,100:00,60,10/15,67%,19/47,40%,4/17,24%,42,56,,,,, 
2010,6,GRA,V,100:00,57,10/17,59%,13/28,46%,7/23,30%,30,45,,,,, 
2010,6,VBC,L,100:00,67,10/13,77%,18/34,53%,7/22,32%,29,78,,,,, 
2010,6,CLA,V,100:00,81,9/11,82%,24/50,48%,8/17,47%,37,84,,,,, 
2010,6,BBB,L,100:00,71,22/33,67%,20/49,41%,3/11,27%,49,75,,,,, 
2010,6,ALI,V,100:00,59,12/17,71%,16/36,44%,5/24,21%,30,43,,,,, 
2010,6,RMB,L,100:00,83,20/28,71%,21/46,46%,7/20,35%,40,101,,,,, 
2010,6,GBC,V,100:00,53,6/10,60%,10/28,36%,9/27,33%,34,27,,,,, 
2010,6,ASE,L,100:00,73,9/16,56%,20/36,56%,8/22,36%,26,77,,,,, 
2010,6,GCA,V,100:00,71,12/16,75%,16/31,52%,9/27,33%,37,73,,,,, 
2010,6,MAN,L,100:00,61,13/16,81%,18/39,46%,4/15,27%,25,55,,,,, 
2010,6,UNI,V,100:00,83,11/14,79%,24/43,56%,8/23,35%,39,95,,,,, 
2010,7,GBC,L,100:00,80,14/18,78%,24/44,55%,6/22,27%,41,87,,,,, 
2010,7,BBB,V,100:00,70,17/19,89%,16/39,41%,7/24,29%,34,70,,,,, 
2010,7,DKV,L,100:00,64,12/18,67%,20/39,51%,4/17,24%,36,64,,,,, 
2010,7,RMB,V,100:00,72,10/12,83%,19/42,45%,8/27,30%,41,81,,,,, 
2010,7,CAI,L,100:00,70,6/6,100%,17/39,44%,10/21,48%,27,73,,,,, 
2010,7,CLA,V,100:00,84,5/6,83%,23/42,55%,11/25,44%,36,98,,,,, 
2010,7,BRV,L,100:00,78,22/27,81%,25/45,56%,2/13,15%,25,74,,,,, 
2010,7,VBC,V,100:00,71,19/26,73%,17/33,52%,6/22,27%,38,71,,,,, 
2010,7,ALI,L,100:00,67,13/17,76%,12/32,38%,10/26,38%,30,69,,,,, 
2010,7,MAN,V,100:00,70,8/14,57%,19/39,49%,8/17,47%,40,70,,,,, 
2010,7,GCA,L,100:00,88,11/12,92%,16/34,47%,15/26,58%,36,98,,,,, 
2010,7,MEN,V,100:00,77,23/29,79%,18/44,41%,6/17,35%,33,90,,,,, 
2010,7,GRA,L,100:00,73,15/18,83%,20/34,59%,6/28,21%,37,80,,,,, 
2010,7,CAJ,V,100:00,72,22/27,81%,19/41,46%,4/16,25%,30,64,,,,, 
2010,7,FCB,L,100:00,76,8/8,100%,22/49,45%,8/18,44%,34,82,,,,, 
2010,7,FUE,V,100:00,62,11/16,69%,18/32,56%,5/17,29%,30,54,,,,, 
2010,7,UNI,L,100:00,53,7/8,88%,14/37,38%,6/21,29%,36,46,,,,, 
2010,7,ASE,V,100:00,64,18/21,86%,17/31,55%,4/18,22%,28,67,,,,, 
2010,8,CLA,L,100:00,87,8/13,62%,23/37,62%,11/23,48%,34,84,,,,, 
2010,8,FCB,V,100:00,80,21/28,75%,19/43,44%,7/15,47%,22,84,,,,, 
2010,8,MEN,L,100:00,57,5/7,71%,20/45,44%,4/14,29%,33,59,,,,, 
2010,8,UNI,V,100:00,58,5/6,83%,16/31,52%,7/24,29%,33,54,,,,, 
2010,8,VBC,L,100:00,83,13/15,87%,17/32,53%,12/28,43%,31,90,,,,, 
2010,8,CAI,V,100:00,72,19/22,86%,13/26,50%,9/28,32%,29,74,,,,, 
2010,8,CAJ,L,100:00,80,22/34,65%,20/42,48%,6/13,46%,38,94,,,,, 
2010,8,GCA,V,100:00,76,15/25,60%,20/45,44%,7/19,37%,38,65,,,,, 
2010,8,ASE,L,100:00,92,17/22,77%,30/46,65%,5/16,31%,31,115,,,,, 
2010,8,ALI,V,100:00,72,6/11,55%,18/34,53%,10/23,43%,27,50,,,,, 
2010,8,BBB,L,100:00,85,12/22,55%,20/42,48%,11/25,44%,40,74,,,,, 
2010,8,DKV,V,100:00,92,24/35,69%,19/41,46%,10/16,63%,35,107,,,,, 
2010,8,RMB,L,100:00,87,19/26,73%,22/40,55%,8/21,38%,27,99,,,,, 
2010,8,BRV,V,100:00,82,17/22,77%,25/37,68%,5/17,29%,30,69,,,,, 
2010,8,FUE,L,100:00,74,7/16,44%,23/39,59%,7/25,28%,35,83,,,,, 
2010,8,GRA,V,100:00,72,9/11,82%,18/40,45%,9/24,38%,35,69,,,,, 
2010,8,MAN,L,100:00,75,14/16,88%,14/36,39%,11/23,48%,21,80,,,,, 
2010,8,GBC,V,100:00,74,6/6,100%,16/26,62%,12/27,44%,36,78,,,,, 
2010,9,CAI,L,100:00,84,10/16,63%,22/38,58%,10/22,45%,35,94,,,,, 
2010,9,ASE,V,100:00,70,9/13,69%,20/37,54%,7/19,37%,23,71,,,,, 
2010,9,ALI,L,100:00,71,15/19,79%,13/24,54%,10/34,29%,26,56,,,,, 
2010,9,DKV,V,100:00,75,17/24,71%,20/43,47%,6/19,32%,42,73,,,,, 
2010,9,UNI,L,100:00,68,6/8,75%,13/37,35%,12/25,48%,30,69,,,,, 
2010,9,BRV,V,100:00,61,19/25,76%,12/34,35%,6/17,35%,40,67,,,,, 
2010,9,GCA,L,100:00,70,13/16,81%,15/35,43%,9/26,35%,38,77,,,,, 
2010,9,RMB,V,100:00,59,15/17,88%,16/38,42%,4/23,17%,38,66,,,,, 
2010,9,GRA,L,100:00,75,18/20,90%,18/36,50%,7/20,35%,32,91,,,,, 
2010,9,BBB,V,100:00,77,8/14,57%,21/40,53%,9/20,45%,28,71,,,,, 
2010,9,FCB,L,100:00,70,10/12,83%,21/40,53%,6/24,25%,36,77,,,,, 
2010,9,MAN,V,100:00,57,13/20,65%,16/42,38%,4/12,33%,39,50,,,,, 
2010,9,CLA,L,100:00,79,10/12,83%,27/41,66%,5/26,19%,41,98,,,,, 
2010,9,MEN,V,100:00,61,13/17,76%,21/49,43%,2/14,14%,31,42,,,,, 
2010,9,GBC,L,100:00,75,22/26,85%,16/35,46%,7/21,33%,34,75,,,,, 
2010,9,VBC,V,100:00,82,19/22,86%,21/35,60%,7/23,30%,32,89,,,,, 
2010,9,FUE,L,100:00,81,21/26,81%,12/33,36%,12/28,43%,40,96,,,,, 
2010,9,CAJ,V,100:00,68,17/18,94%,21/48,44%,3/17,18%,39,54,,,,, 
2010,10,RMB,L,100:00,88,5/7,71%,31/45,69%,7/16,44%,32,111,,,,, 
2010,10,UNI,V,100:00,72,13/15,87%,22/50,44%,5/19,26%,33,74,,,,, 
2010,10,BRV,L,100:00,79,11/14,79%,25/39,64%,6/18,33%,30,94,,,,, 
2010,10,ALI,V,100:00,63,13/15,87%,16/32,50%,6/20,30%,24,56,,,,, 
2010,10,BBB,L,100:00,72,16/20,80%,16/38,42%,8/21,38%,30,69,,,,, 
2010,10,GCA,V,100:00,75,18/22,82%,15/29,52%,9/27,33%,37,77,,,,, 
2010,10,VBC,L,100:00,86,17/18,94%,18/35,51%,11/27,41%,37,94,,,,, 
2010,10,FUE,V,100:00,60,13/20,65%,16/33,48%,5/25,20%,32,53,,,,, 
2010,10,CAJ,L,100:00,91,12/15,80%,26/57,46%,9/19,47%,43,100,,,,, 
2010,10,CLA,V,100:00,71,14/20,70%,18/31,58%,7/20,35%,25,65,,,,, 
2010,10,ASE,L,100:00,63,23/35,66%,14/36,39%,4/14,29%,38,65,,,,, 
2010,10,FCB,V,100:00,62,9/15,60%,16/38,42%,7/28,25%,41,51,,,,, 
2010,10,DKV,L,100:00,75,18/23,78%,21/49,43%,5/18,28%,37,82,,,,, 
2010,10,GBC,V,100:00,73,12/14,86%,17/29,59%,9/29,31%,35,63,,,,, 
2010,10,MEN,L,100:00,75,11/15,73%,20/41,49%,8/21,38%,27,66,,,,, 
2010,10,CAI,V,100:00,65,10/13,77%,23/37,62%,3/22,14%,38,68,,,,, 
2010,10,MAN,L,100:00,80,16/30,53%,17/35,49%,10/25,40%,43,80,,,,, 
2010,10,GRA,V,100:00,64,14/17,82%,16/38,42%,6/26,23%,36,57,,,,, 
2010,11,ASE,L,100:00,73,5/12,42%,25/37,68%,6/21,29%,31,78,,,,, 
2010,11,CAJ,V,100:00,77,20/22,91%,24/47,51%,3/14,21%,31,77,,,,, 
2010,11,GBC,L,100:00,74,14/19,74%,12/27,44%,12/26,46%,30,79,,,,, 
2010,11,GCA,V,100:00,66,9/13,69%,15/30,50%,9/31,29%,32,61,,,,, 
2010,11,VBC,L,100:00,70,10/16,63%,12/24,50%,12/30,40%,31,74,,,,, 
2010,11,MEN,V,100:00,63,21/25,84%,18/35,51%,2/15,13%,33,74,,,,, 
2010,11,BBB,L,100:00,99,28/34,82%,31/57,54%,3/13,23%,36,107,,,,, 
2010,11,CLA,V,100:00,95,21/24,88%,25/39,64%,8/18,44%,28,101,,,,, 
2010,11,RMB,L,100:00,84,12/14,86%,24/43,56%,8/20,40%,30,105,,,,, 
2010,11,CAI,V,100:00,65,9/11,82%,16/42,38%,8/16,50%,33,55,,,,, 
2010,11,DKV,L,100:00,67,13/19,68%,18/46,39%,6/30,20%,47,65,,,,, 
2010,11,GRA,V,100:00,74,14/16,88%,15/35,43%,10/29,34%,45,80,,,,, 
2010,11,ALI,L,100:00,80,24/31,77%,22/39,56%,4/12,33%,34,88,,,,, 
2010,11,UNI,V,100:00,72,12/17,71%,18/34,53%,8/21,38%,22,62,,,,, 
2010,11,BRV,L,100:00,55,9/15,60%,17/55,31%,4/11,36%,42,51,,,,, 
2010,11,FCB,V,100:00,65,12/24,50%,22/43,51%,3/20,15%,47,75,,,,, 
2010,11,MAN,L,100:00,66,10/12,83%,22/43,51%,4/18,22%,33,71,,,,, 
2010,11,FUE,V,100:00,54,9/11,82%,15/34,44%,5/24,21%,38,49,,,,, 
2010,12,CLA,L,100:00,67,9/14,64%,23/38,61%,4/22,18%,31,63,,,,, 
2010,12,RMB,V,100:00,72,12/15,80%,24/52,46%,4/15,27%,36,78,,,,, 
2010,12,GRA,L,100:00,68,25/27,93%,14/38,37%,5/20,25%,38,71,,,,, 
2010,12,GBC,V,100:00,75,14/18,78%,20/46,43%,7/17,41%,37,76,,,,, 
2010,12,CAJ,L,100:00,52,10/16,63%,18/33,55%,2/17,12%,33,49,,,,, 
2010,12,MAN,V,100:00,48,9/10,90%,9/30,30%,7/16,44%,25,42,,,,, 
2010,12,UNI,L,100:00,64,10/12,83%,15/32,47%,8/28,29%,28,52,,,,, 
2010,12,VBC,V,100:00,70,15/24,63%,17/35,49%,7/19,37%,43,86,,,,, 
2010,12,FCB,L,100:00,83,9/15,60%,28/45,62%,6/22,27%,36,96,,,,, 
2010,12,DKV,V,100:00,63,12/15,80%,15/47,32%,7/20,35%,41,55,,,,, 
2010,12,MEN,L,100:00,65,12/15,80%,16/39,41%,7/15,47%,33,56,,,,, 
2010,12,ASE,V,100:00,74,8/13,62%,15/32,47%,12/30,40%,31,68,,,,, 
2010,12,GCA,L,100:00,52,14/25,56%,16/36,44%,2/24,8%,46,55,,,,, 
2010,12,ALI,V,100:00,53,12/17,71%,13/35,37%,5/26,19%,44,40,,,,, 
2010,12,FUE,L,100:00,81,11/14,79%,17/35,49%,12/28,43%,35,96,,,,, 
2010,12,BBB,V,100:00,76,16/18,89%,21/44,48%,6/17,35%,32,76,,,,, 
2010,12,CAI,L,100:00,72,16/22,73%,13/36,36%,10/24,42%,34,77,,,,, 
2010,12,BRV,V,100:00,68,9/11,82%,25/47,53%,3/12,25%,34,65,,,,, 
2010,13,FUE,L,100:00,72,15/20,75%,15/28,54%,9/32,28%,41,79,,,,, 
2010,13,ASE,V,100:00,65,10/15,67%,17/39,44%,7/23,30%,37,69,,,,, 
2010,13,CLA,L,100:00,86,13/17,76%,20/38,53%,11/23,48%,37,109,,,,, 
2010,13,MAN,V,100:00,65,10/13,77%,20/44,45%,5/15,33%,27,63,,,,, 
2010,13,CAJ,L,100:00,75,10/12,83%,19/37,51%,9/28,32%,34,81,,,,, 
2010,13,MEN,V,100:00,67,13/20,65%,18/39,46%,6/15,40%,30,65,,,,, 
2010,13,GRA,L,100:00,79,13/20,65%,21/43,49%,8/26,31%,41,79,,,,, 
2010,13,BRV,V,100:00,86,18/28,64%,22/52,42%,8/16,50%,41,97,,,,, 
2010,13,ALI,L,100:00,65,15/18,83%,16/31,52%,6/20,30%,26,56,,,,, 
2010,13,VBC,V,100:00,73,22/30,73%,18/36,50%,5/18,28%,38,81,,,,, 
2010,13,UNI,L,100:00,69,10/15,67%,22/37,59%,5/20,25%,36,79,,,,, 
2010,13,GBC,V,100:00,56,14/18,78%,15/39,38%,4/18,22%,34,46,,,,, 
2010,13,CAI,L,100:00,68,22/29,76%,14/36,39%,6/24,25%,34,67,,,,, 
2010,13,BBB,V,100:00,74,11/15,73%,18/38,47%,9/19,47%,35,72,,,,, 
2010,13,GCA,L,100:00,89,18/24,75%,22/35,63%,9/31,29%,38,88,,,,, 
2010,13,DKV,V,100:00,81,16/22,73%,16/34,47%,11/28,39%,31,70,,,,, 
2010,13,FCB,L,100:00,95,10/14,71%,29/39,74%,9/20,45%,29,105,,,,, 
2010,13,RMB,V,100:00,75,21/26,81%,18/39,46%,6/20,30%,31,77,,,,, 
2010,14,MEN,L,100:00,79,22/29,76%,21/38,55%,5/14,36%,31,79,,,,, 
2010,14,FUE,V,100:00,88,18/21,86%,17/30,57%,12/32,38%,28,88,,,,, 
2010,14,MAN,L,100:00,58,19/30,63%,12/36,33%,5/18,28%,38,64,,,,, 
2010,14,CAI,V,100:00,42,14/18,78%,11/34,32%,2/16,13%,37,24,,,,, 
2010,14,VBC,L,100:00,78,11/12,92%,20/32,63%,9/23,39%,28,97,,,,, 
2010,14,CAJ,V,100:00,73,9/15,60%,14/39,36%,12/21,57%,33,75,,,,, 
2010,14,BBB,L,100:00,63,6/10,60%,15/40,38%,9/21,43%,49,63,,,,, 
2010,14,FCB,V,100:00,65,9/11,82%,16/43,37%,8/21,38%,31,75,,,,, 
2010,14,RMB,L,100:00,84,14/17,82%,20/41,49%,10/16,63%,34,106,,,,, 
2010,14,GRA,V,100:00,57,11/11,100%,17/41,41%,4/21,19%,33,48,,,,, 
2010,14,BRV,L,100:00,73,18/21,86%,20/51,39%,5/12,42%,39,87,,,,, 
2010,14,GCA,V,100:00,70,11/18,61%,13/27,48%,11/31,35%,38,71,,,,, 
2010,14,DKV,L,100:00,89,23/26,88%,27/45,60%,4/14,29%,33,96,,,,, 
2010,14,UNI,V,100:00,85,11/14,79%,13/28,46%,16/35,46%,30,79,,,,, 
2010,14,GBC,L,100:00,56,17/22,77%,12/37,32%,5/20,25%,42,53,,,,, 
2010,14,ALI,V,100:00,61,8/14,57%,19/43,44%,5/16,31%,40,63,,,,, 
2010,14,ASE,L,100:00,72,8/15,53%,23/42,55%,6/17,35%,24,69,,,,, 
2010,14,CLA,V,100:00,70,21/27,78%,17/28,61%,5/22,23%,35,75,,,,, 
2010,15,UNI,L,100:00,53,9/18,50%,16/44,36%,4/14,29%,34,44,,,,, 
2010,15,FCB,V,100:00,70,11/17,65%,16/27,59%,9/25,36%,36,89,,,,, 
2010,15,BBB,L,100:00,66,8/10,80%,20/39,51%,6/21,29%,40,73,,,,, 
2010,15,ASE,V,100:00,57,8/13,62%,20/47,43%,3/22,14%,42,46,,,,, 
2010,15,ALI,L,100:00,57,4/6,67%,19/36,53%,5/13,38%,30,58,,,,, 
2010,15,CAI,V,100:00,58,10/13,77%,12/33,36%,8/26,31%,32,60,,,,, 
2010,15,MAN,L,100:00,72,19/22,86%,16/39,41%,7/16,44%,23,66,,,,, 
2010,15,VBC,V,100:00,82,17/20,85%,19/31,61%,9/24,38%,39,89,,,,, 
2010,15,RMB,L,100:00,95,18/21,86%,16/38,42%,15/21,71%,25,112,,,,, 
2010,15,MEN,V,100:00,84,18/21,86%,24/44,55%,6/14,43%,29,78,,,,, 
2010,15,BRV,L,100:00,70,13/18,72%,21/41,51%,5/8,63%,22,75,,,,, 
2010,15,CAJ,V,100:00,68,12/17,71%,22/37,59%,4/23,17%,35,65,,,,, 
2010,15,DKV,L,100:00,100,20/22,91%,22/37,59%,12/22,55%,34,114,,,,, 
2010,15,FUE,V,100:00,86,8/14,57%,15/33,45%,16/38,42%,33,88,,,,, 
2010,15,GBC,L,100:00,80,13/16,81%,23/42,55%,7/22,32%,29,87,,,,, 
2010,15,CLA,V,100:00,83,8/13,62%,24/43,56%,9/21,43%,39,87,,,,, 
2010,15,GCA,L,100:00,86,16/22,73%,26/40,65%,6/19,32%,31,98,,,,, 
2010,15,GRA,V,100:00,71,19/21,90%,17/30,57%,6/23,26%,27,65,,,,, 
2010,16,FCB,L,100:00,83,15/21,71%,22/40,55%,8/18,44%,36,103,,,,, 
2010,16,ALI,V,100:00,75,6/10,60%,27/52,52%,5/14,36%,29,77,,,,, 
2010,16,FUE,L,100:00,73,13/17,76%,18/34,53%,8/25,32%,26,73,,,,, 
2010,16,BRV,V,100:00,77,17/19,89%,21/45,47%,6/12,50%,39,92,,,,, 
2010,16,GRA,L,100:00,69,12/19,63%,15/32,47%,9/24,38%,30,67,,,,, 
2010,16,UNI,V,100:00,73,9/16,56%,20/32,63%,8/23,35%,33,79,,,,, 
2010,16,CLA,L,100:00,98,13/15,87%,23/36,64%,13/33,39%,36,109,,,,, 
2010,16,DKV,V,100:00,78,12/17,71%,18/47,38%,10/18,56%,35,80,,,,, 
2010,16,CAI,L,100:00,88,16/21,76%,24/43,56%,8/20,40%,39,109,,,,, 
2010,16,GBC,V,100:00,72,16/20,80%,16/41,39%,8/17,47%,25,65,,,,, 
2010,16,MEN,L,100:00,63,9/14,64%,18/35,51%,6/16,38%,19,58,,,,, 
2010,16,BBB,V,100:00,71,12/17,71%,16/31,52%,9/22,41%,40,75,,,,, 
2010,16,CAJ,L,100:00,75,22/28,79%,19/43,44%,5/14,36%,25,69,,,,, 
2010,16,RMB,V,100:00,89,12/18,67%,22/31,71%,11/20,55%,31,105,,,,, 
2010,16,ASE,L,100:00,67,7/8,88%,24/48,50%,4/17,24%,39,59,,,,, 
2010,16,MAN,V,100:00,77,21/26,81%,16/40,40%,8/18,44%,33,91,,,,, 
2010,16,VBC,L,100:00,81,20/25,80%,17/33,52%,9/21,43%,38,87,,,,, 
