Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2003,2,UNI,V,100:00,71,18/21,86%,22/44,50%,3/16,19%,29,70,,,,, 
2003,2,TAU,L,100:00,88,19/23,83%,27/46,59%,5/17,29%,33,105,,,,, 
2003,2,TEN,V,100:00,74,16/20,80%,17/32,53%,8/20,40%,29,68,,,,, 
2003,2,DKV,L,100:00,97,21/31,68%,26/44,59%,8/23,35%,35,107,,,,, 
2003,2,FUE,V,100:00,76,26/31,84%,13/25,52%,8/26,31%,29,66,,,,, 
2003,2,LLE,L,100:00,79,20/37,54%,22/44,50%,5/16,31%,35,76,,,,, 
2003,2,MAN,V,100:00,88,15/23,65%,29/46,63%,5/18,28%,36,92,,,,, 
2003,2,FOR,L,100:00,89,13/16,81%,17/36,47%,14/22,64%,23,95,,,,, 
2003,2,ALI,V,100:00,75,18/25,72%,21/39,54%,5/10,50%,30,72,,,,, 
2003,2,MUR,L,100:00,61,10/14,71%,18/49,37%,5/19,26%,31,43,,,,, 
2003,2,BRE,V,100:00,77,22/29,76%,23/46,50%,3/6,50%,43,101,,,,, 
2003,2,PAM,L,100:00,76,16/26,62%,18/36,50%,8/24,33%,30,71,,,,, 
2003,2,EST,V,100:00,78,24/33,73%,15/30,50%,8/24,33%,42,92,,,,, 
2003,3,EST,L,100:00,96,16/18,89%,16/37,43%,16/27,59%,31,108,,,,, 
2003,3,BRE,V,100:00,79,17/26,65%,22/46,48%,6/20,30%,37,73,,,,, 
2003,3,UNI,L,100:00,74,14/18,78%,21/46,46%,6/14,43%,36,67,,,,, 
2003,3,LLE,V,100:00,71,22/27,81%,20/35,57%,3/19,16%,27,72,,,,, 
2003,3,FOR,L,100:00,86,19/22,86%,23/37,62%,7/15,47%,27,92,,,,, 
2003,3,CSF,V,100:00,78,10/16,63%,25/48,52%,6/13,46%,26,66,,,,, 
2003,3,DKV,L,100:00,86,13/16,81%,26/47,55%,7/25,28%,30,91,,,,, 
2003,3,GIR,V,100:00,95,13/16,81%,20/36,56%,14/21,67%,31,93,,,,, 
2003,3,ALI,L,100:00,76,21/29,72%,17/39,44%,7/24,29%,38,79,,,,, 
2003,3,PAM,V,100:00,84,21/33,64%,12/27,44%,13/28,46%,36,81,,,,, 
2003,3,TEN,L,100:00,68,16/21,76%,20/45,44%,4/17,24%,36,73,,,,, 
2003,3,GCA,V,100:00,82,10/11,91%,24/48,50%,8/23,35%,43,85,,,,, 
2003,3,FUE,L,100:00,64,9/15,60%,14/34,41%,9/20,45%,24,59,,,,, 
2003,3,FCB,V,100:00,81,11/17,65%,26/46,57%,6/13,46%,37,91,,,,, 
2003,3,RMB,L,100:00,86,17/21,81%,24/44,55%,7/19,37%,24,86,,,,, 
2003,3,TAU,V,100:00,100,16/17,94%,33/50,66%,6/16,38%,34,103,,,,, 
2003,3,MAN,L,100:00,81,22/30,73%,22/50,44%,5/12,42%,37,89,,,,, 
2003,3,MUR,V,100:00,77,15/24,63%,25/48,52%,4/11,36%,33,69,,,,, 
2003,4,GCA,L,100:00,75,14/20,70%,23/47,49%,5/19,26%,42,86,,,,, 
2003,4,EST,V,100:00,57,10/15,67%,13/29,45%,7/24,29%,33,47,,,,, 
2003,4,CSF,L,100:00,79,6/10,60%,23/51,45%,9/19,47%,37,74,,,,, 
2003,4,DKV,V,100:00,86,11/15,73%,27/50,54%,7/17,41%,34,105,,,,, 
2003,4,TAU,L,100:00,88,17/24,71%,25/49,51%,7/19,37%,34,98,,,,, 
2003,4,ALI,V,100:00,81,16/24,67%,25/45,56%,5/14,36%,34,70,,,,, 
2003,4,FCB,L,100:00,91,17/23,74%,31/50,62%,4/14,29%,32,113,,,,, 
2003,4,MAN,V,100:00,82,18/20,90%,20/34,59%,8/21,38%,26,85,,,,, 
2003,4,PAM,L,100:00,95,10/17,59%,26/47,55%,11/13,85%,33,117,,,,, 
2003,4,UNI,V,100:00,71,25/30,83%,14/31,45%,6/17,35%,17,63,,,,, 
2003,4,GIR,L,100:00,84,23/27,85%,20/39,51%,7/24,29%,36,82,,,,, 
2003,4,FOR,V,100:00,90,20/26,77%,29/59,49%,4/14,29%,41,90,,,,, 
2003,4,BRE,L,100:00,70,10/13,77%,24/49,49%,4/14,29%,30,59,,,,, 
2003,4,TEN,V,100:00,88,12/18,67%,26/43,60%,8/19,42%,33,103,,,,, 
2003,4,LLE,L,100:00,85,12/17,71%,26/50,52%,7/16,44%,32,101,,,,, 
2003,4,RMB,V,100:00,73,13/21,62%,18/36,50%,8/23,35%,33,59,,,,, 
2003,4,MUR,L,100:00,78,14/21,67%,26/50,52%,4/13,31%,31,73,,,,, 
2003,4,FUE,V,100:00,80,18/27,67%,25/45,56%,4/11,36%,32,80,,,,, 
2003,5,CSF,L,100:00,73,13/18,72%,27/44,61%,2/13,15%,23,72,,,,, 
2003,5,MAN,V,100:00,80,13/17,76%,23/39,59%,7/14,50%,31,83,,,,, 
2003,5,TAU,L,100:00,100,8/9,89%,40/63,63%,4/9,44%,32,124,,,,, 
2003,5,BRE,V,100:00,75,14/18,78%,26/56,46%,3/11,27%,34,56,,,,, 
2003,5,DKV,L,100:00,74,22/29,76%,20/39,51%,4/18,22%,35,82,,,,, 
2003,5,ALI,V,100:00,64,17/21,81%,22/40,55%,1/16,6%,31,56,,,,, 
2003,5,LLE,L,100:00,73,18/28,64%,17/42,40%,7/17,41%,39,73,,,,, 
2003,5,GCA,V,100:00,67,7/11,64%,24/46,52%,4/17,24%,34,57,,,,, 
2003,5,MUR,L,100:00,77,20/32,63%,21/47,45%,5/15,33%,37,93,,,,, 
2003,5,FCB,V,100:00,73,12/17,71%,23/45,51%,5/19,26%,42,71,,,,, 
2003,5,PAM,L,100:00,83,11/17,65%,21/42,50%,10/21,48%,38,88,,,,, 
2003,5,TEN,V,100:00,69,16/25,64%,22/38,58%,3/18,17%,25,73,,,,, 
2003,5,UNI,L,100:00,57,11/23,48%,17/41,41%,4/20,20%,37,58,,,,, 
2003,5,RMB,V,100:00,60,7/14,50%,16/39,41%,7/14,50%,34,54,,,,, 
2003,5,FOR,L,100:00,75,20/28,71%,14/36,39%,9/19,47%,27,70,,,,, 
2003,5,FUE,V,100:00,97,14/17,82%,31/49,63%,7/14,50%,32,114,,,,, 
2003,5,GIR,L,100:00,70,12/15,80%,17/39,44%,8/25,32%,34,57,,,,, 
2003,5,EST,V,100:00,72,14/23,61%,23/41,56%,4/16,25%,40,81,,,,, 
2003,6,FUE,L,100:00,85,16/21,76%,27/54,50%,5/20,25%,39,92,,,,, 
2003,6,LLE,V,100:00,79,16/18,89%,30/45,67%,1/13,8%,31,85,,,,, 
2003,6,GCA,L,100:00,73,9/11,82%,26/57,46%,4/15,27%,44,86,,,,, 
2003,6,MUR,V,100:00,61,8/16,50%,19/46,41%,5/16,31%,42,54,,,,, 
2003,6,MAN,L,100:00,82,19/25,76%,24/46,52%,5/14,36%,38,96,,,,, 
2003,6,GIR,V,100:00,67,11/20,55%,22/52,42%,4/18,22%,41,48,,,,, 
2003,6,ALI,L,100:00,91,10/15,67%,27/47,57%,9/16,56%,23,100,,,,, 
2003,6,CSF,V,100:00,81,9/13,69%,24/36,67%,8/17,47%,26,84,,,,, 
2003,6,EST,L,100:00,74,16/27,59%,26/52,50%,2/21,10%,40,64,,,,, 
2003,6,TAU,V,100:00,92,22/29,76%,20/41,49%,10/21,48%,42,98,,,,, 
2003,6,RMB,L,100:00,77,17/23,74%,18/37,49%,8/15,53%,28,87,,,,, 
2003,6,FOR,V,100:00,73,10/14,71%,18/36,50%,9/23,39%,30,68,,,,, 
2003,6,BRE,L,100:00,87,15/25,60%,24/40,60%,8/20,40%,27,94,,,,, 
2003,6,PAM,V,100:00,86,15/21,71%,16/28,57%,13/25,52%,29,79,,,,, 
2003,6,TEN,L,100:00,79,18/26,69%,14/34,41%,11/23,48%,41,86,,,,, 
2003,6,FCB,V,100:00,65,9/13,69%,16/40,40%,8/18,44%,31,59,,,,, 
2003,6,UNI,L,100:00,72,15/20,75%,24/49,49%,3/13,23%,38,82,,,,, 
2003,6,DKV,V,100:00,65,19/20,95%,20/37,54%,2/16,13%,29,62,,,,, 
2003,7,CSF,L,100:00,85,9/13,69%,26/47,55%,8/16,50%,31,98,,,,, 
2003,7,RMB,V,100:00,79,11/16,69%,19/31,61%,10/27,37%,25,77,,,,, 
2003,7,BRE,L,100:00,64,9/12,75%,23/47,49%,3/14,21%,35,49,,,,, 
2003,7,GCA,V,100:00,77,5/9,56%,27/44,61%,6/15,40%,26,84,,,,, 
2003,7,TAU,L,100:00,101,36/42,86%,25/40,63%,5/17,29%,42,112,,,,, 
2003,7,MAN,V,100:00,91,34/39,87%,18/42,43%,7/19,37%,19,71,,,,, 
2003,7,LLE,L,100:00,80,14/22,64%,24/39,62%,6/18,33%,32,80,,,,, 
2003,7,ALI,V,100:00,77,11/18,61%,24/47,51%,6/15,40%,32,77,,,,, 
2003,7,FCB,L,100:00,91,15/20,75%,17/32,53%,14/24,58%,32,97,,,,, 
2003,7,EST,V,100:00,77,19/25,76%,23/41,56%,4/17,24%,27,82,,,,, 
2003,7,MUR,L,100:00,85,14/17,82%,19/48,40%,11/21,52%,36,95,,,,, 
2003,7,TEN,V,100:00,74,12/17,71%,25/50,50%,4/12,33%,37,77,,,,, 
2003,7,PAM,L,100:00,85,14/25,56%,28/54,52%,5/13,38%,39,94,,,,, 
2003,7,FUE,V,100:00,70,27/34,79%,17/34,50%,3/19,16%,35,69,,,,, 
2003,7,DKV,L,100:00,100,25/29,86%,30/46,65%,5/17,29%,38,128,,,,, 
2003,7,FOR,V,100:00,73,16/20,80%,21/42,50%,5/24,21%,27,51,,,,, 
2003,7,GIR,L,100:00,77,20/23,87%,21/40,53%,5/16,31%,33,88,,,,, 
2003,7,UNI,V,100:00,74,23/26,88%,18/49,37%,5/16,31%,40,63,,,,, 
2003,8,CSF,L,100:00,81,11/17,65%,26/49,53%,6/19,32%,33,73,,,,, 
2003,8,GIR,V,100:00,69,19/31,61%,19/39,49%,4/15,27%,39,79,,,,, 
2003,8,FUE,L,100:00,74,9/11,82%,25/46,54%,5/18,28%,41,81,,,,, 
2003,8,GCA,V,100:00,71,14/17,82%,21/45,47%,5/16,31%,27,69,,,,, 
2003,8,DKV,L,100:00,84,17/27,63%,20/33,61%,9/25,36%,29,85,,,,, 
2003,8,PAM,V,100:00,92,14/21,67%,18/33,55%,14/31,45%,31,92,,,,, 
2003,8,RMB,L,100:00,84,14/21,67%,23/43,53%,8/17,47%,40,102,,,,, 
2003,8,MUR,V,100:00,68,12/17,71%,22/39,56%,4/19,21%,23,68,,,,, 
2003,8,EST,L,100:00,70,18/27,67%,20/39,51%,4/22,18%,42,66,,,,, 
2003,8,TEN,V,100:00,79,20/28,71%,16/40,40%,9/25,36%,42,84,,,,, 
2003,8,UNI,L,100:00,68,15/17,88%,22/42,52%,3/18,17%,34,61,,,,, 
2003,8,TAU,V,100:00,91,18/28,64%,32/60,53%,3/6,50%,37,117,,,,, 
2003,8,ALI,L,100:00,60,8/13,62%,17/39,44%,6/21,29%,34,66,,,,, 
2003,8,FCB,V,100:00,63,12/18,67%,18/39,46%,5/13,38%,34,63,,,,, 
2003,8,FOR,L,100:00,94,11/18,61%,22/37,59%,13/26,50%,26,105,,,,, 
2003,8,LLE,V,100:00,86,19/21,90%,26/40,65%,5/10,50%,25,88,,,,, 
2003,8,MAN,L,100:00,91,24/32,75%,23/35,66%,7/16,44%,26,105,,,,, 
2003,8,BRE,V,100:00,86,14/17,82%,27/53,51%,6/11,55%,30,79,,,,, 
2003,9,MUR,L,100:00,71,12/16,75%,19/38,50%,7/19,37%,30,73,,,,, 
2003,9,GIR,V,100:00,62,12/13,92%,13/42,31%,8/15,53%,39,61,,,,, 
2003,9,FCB,L,100:00,75,16/23,70%,22/40,55%,5/17,29%,30,83,,,,, 
2003,9,UNI,V,100:00,61,18/20,90%,17/39,44%,3/12,25%,32,52,,,,, 
2003,9,TEN,L,100:00,73,16/20,80%,21/38,55%,5/20,25%,42,85,,,,, 
2003,9,ALI,V,100:00,52,12/15,80%,17/41,41%,2/6,33%,21,37,,,,, 
2003,9,GCA,L,100:00,88,13/22,59%,21/35,60%,11/23,48%,28,95,,,,, 
2003,9,RMB,V,100:00,83,17/24,71%,21/37,57%,8/18,44%,27,81,,,,, 
2003,9,LLE,L,100:00,89,9/19,47%,28/46,61%,8/14,57%,29,93,,,,, 
2003,9,DKV,V,100:00,82,18/20,90%,17/39,44%,10/18,56%,28,82,,,,, 
2003,9,PAM,L,100:00,81,20/26,77%,23/46,50%,5/14,36%,29,81,,,,, 
2003,9,CSF,V,100:00,74,7/12,58%,20/38,53%,9/16,56%,31,75,,,,, 
2003,9,TAU,L,100:00,84,11/14,79%,23/42,55%,9/19,47%,27,92,,,,, 
2003,9,FOR,V,100:00,83,12/15,80%,22/50,44%,9/19,47%,38,80,,,,, 
2003,9,BRE,L,100:00,78,13/19,68%,25/50,50%,5/15,33%,39,89,,,,, 
2003,9,FUE,V,100:00,69,17/22,77%,11/27,41%,10/24,42%,26,58,,,,, 
2003,9,EST,L,100:00,83,16/21,76%,23/43,53%,7/23,30%,41,82,,,,, 
2003,9,MAN,V,100:00,84,28/36,78%,16/28,57%,8/23,35%,21,82,,,,, 
2003,10,FUE,L,100:00,88,17/23,74%,13/30,43%,15/36,42%,33,80,,,,, 
2003,10,EST,V,100:00,95,30/37,81%,19/36,53%,9/20,45%,37,100,,,,, 
2003,10,UNI,L,100:00,86,14/17,82%,24/46,52%,8/16,50%,42,99,,,,, 
2003,10,GCA,V,100:00,81,23/27,85%,17/52,33%,8/19,42%,35,86,,,,, 
2003,10,CSF,L,100:00,72,10/18,56%,19/41,46%,8/20,40%,32,69,,,,, 
2003,10,TAU,V,100:00,75,13/17,76%,31/63,49%,0/4,0%,38,78,,,,, 
2003,10,FOR,L,100:00,81,19/23,83%,25/34,74%,4/17,24%,30,89,,,,, 
2003,10,PAM,V,100:00,80,12/18,67%,19/38,50%,10/22,45%,24,76,,,,, 
2003,10,RMB,L,100:00,91,14/22,64%,22/36,61%,11/28,39%,31,92,,,,, 
2003,10,BRE,V,100:00,81,15/20,75%,18/45,40%,10/18,56%,35,77,,,,, 
2003,10,DKV,L,100:00,67,15/17,88%,17/38,45%,6/20,30%,31,64,,,,, 
2003,10,FCB,V,100:00,74,20/27,74%,18/33,55%,6/16,38%,32,93,,,,, 
2003,10,ALI,L,100:00,58,10/15,67%,15/39,38%,6/13,46%,31,47,,,,, 
2003,10,MUR,V,100:00,62,13/16,81%,20/40,50%,3/13,23%,29,66,,,,, 
2003,10,GIR,L,100:00,97,17/29,59%,28/50,56%,8/20,40%,39,106,,,,, 
2003,10,LLE,V,100:00,99,13/20,65%,34/66,52%,6/17,35%,47,95,,,,, 
2003,10,MAN,L,100:00,75,14/16,88%,20/42,48%,7/19,37%,34,72,,,,, 
2003,10,TEN,V,100:00,80,31/42,74%,23/45,51%,1/16,6%,41,89,,,,, 
2003,11,EST,L,100:00,85,28/42,67%,18/40,45%,7/24,29%,48,93,,,,, 
2003,11,RMB,V,100:00,73,22/30,73%,18/35,51%,5/24,21%,35,66,,,,, 
2003,11,TAU,L,100:00,93,23/30,77%,26/43,60%,6/17,35%,34,111,,,,, 
2003,11,DKV,V,100:00,86,16/19,84%,23/45,51%,8/17,47%,29,82,,,,, 
2003,11,BRE,L,100:00,75,22/25,88%,19/37,51%,5/14,36%,38,88,,,,, 
2003,11,ALI,V,100:00,64,8/12,67%,19/40,48%,6/19,32%,22,47,,,,, 
2003,11,TEN,L,100:00,92,13/19,68%,29/42,69%,7/16,44%,37,123,,,,, 
2003,11,FUE,V,100:00,62,13/17,76%,17/50,34%,5/22,23%,41,49,,,,, 
2003,11,LLE,L,100:00,85,12/25,48%,29/50,58%,5/18,28%,37,90,,,,, 
2003,11,CSF,V,100:00,88,12/21,57%,23/49,47%,10/19,53%,43,83,,,,, 
2003,11,GCA,L,100:00,65,9/16,56%,19/44,43%,6/20,30%,32,69,,,,, 
2003,11,MAN,V,100:00,69,15/18,83%,21/44,48%,4/14,29%,38,59,,,,, 
2003,11,PAM,L,100:00,88,18/25,72%,29/53,55%,4/10,40%,42,107,,,,, 
2003,11,GIR,V,100:00,68,17/20,85%,18/38,47%,5/22,23%,26,57,,,,, 
2003,11,MUR,L,100:00,70,12/16,75%,23/46,50%,4/17,24%,31,73,,,,, 
2003,11,UNI,V,100:00,75,18/22,82%,18/34,53%,7/25,28%,38,73,,,,, 
2003,11,FCB,L,100:00,71,20/26,77%,21/43,49%,3/10,30%,30,86,,,,, 
2003,11,FOR,V,100:00,65,7/11,64%,14/26,54%,10/23,43%,28,61,,,,, 
2003,12,CSF,L,100:00,66,17/23,74%,14/42,33%,7/18,39%,33,55,,,,, 
2003,12,FCB,V,100:00,72,16/21,76%,19/46,41%,6/15,40%,43,79,,,,, 
2003,12,FOR,L,100:00,79,14/18,78%,22/49,45%,7/15,47%,39,92,,,,, 
2003,12,MUR,V,100:00,67,4/9,44%,21/48,44%,7/16,44%,33,61,,,,, 
2003,12,LLE,L,100:00,74,21/34,62%,19/39,49%,5/26,19%,35,65,,,,, 
2003,12,PAM,V,100:00,80,18/29,62%,19/36,53%,8/17,47%,35,82,,,,, 
2003,12,ALI,L,100:00,73,22/32,69%,21/43,49%,3/14,21%,41,75,,,,, 
2003,12,GCA,V,100:00,76,19/26,73%,21/42,50%,5/19,26%,32,76,,,,, 
2003,12,GIR,L,100:00,74,17/30,57%,21/41,51%,5/17,29%,40,71,,,,, 
2003,12,TAU,V,100:00,87,9/11,82%,27/58,47%,8/13,62%,38,90,,,,, 
2003,12,RMB,L,100:00,92,14/18,78%,18/34,53%,14/26,54%,38,107,,,,, 
2003,12,TEN,V,100:00,68,16/21,76%,17/37,46%,6/20,30%,25,60,,,,, 
2003,12,DKV,L,100:00,68,13/18,72%,14/30,47%,9/22,41%,31,63,,,,, 
2003,12,BRE,V,100:00,86,21/26,81%,25/58,43%,5/17,29%,43,85,,,,, 
2003,12,FUE,L,100:00,86,13/20,65%,17/39,44%,13/26,50%,33,90,,,,, 
2003,12,MAN,V,100:00,92,17/21,81%,21/39,54%,11/20,55%,31,92,,,,, 
2003,12,UNI,L,100:00,64,16/25,64%,18/37,49%,4/18,22%,25,56,,,,, 
2003,12,EST,V,100:00,76,18/27,67%,23/43,53%,4/10,40%,35,79,,,,, 
2003,13,MUR,L,100:00,87,14/23,61%,26/46,57%,7/28,25%,41,90,,,,, 
2003,13,CSF,V,100:00,91,25/32,78%,24/50,48%,6/16,38%,38,94,,,,, 
2003,13,BRE,L,100:00,86,15/18,83%,25/47,53%,7/16,44%,28,85,,,,, 
2003,13,GIR,V,100:00,81,10/16,63%,16/33,48%,13/25,52%,33,82,,,,, 
2003,13,EST,L,100:00,89,12/17,71%,25/47,53%,9/21,43%,38,109,,,,, 
2003,13,ALI,V,100:00,63,14/17,82%,20/43,47%,3/13,23%,32,57,,,,, 
2003,13,TEN,L,100:00,80,20/25,80%,21/33,64%,6/24,25%,29,86,,,,, 
2003,13,DKV,V,100:00,91,11/13,85%,28/53,53%,8/15,53%,32,87,,,,, 
2003,13,FCB,L,100:00,89,23/32,72%,30/50,60%,2/11,18%,44,102,,,,, 
2003,13,LLE,V,100:00,62,9/18,50%,25/56,45%,1/15,7%,33,45,,,,, 
2003,13,GCA,L,100:00,77,7/15,47%,14/33,42%,14/25,56%,42,89,,,,, 
2003,13,FOR,V,100:00,59,9/18,50%,22/45,49%,2/14,14%,28,45,,,,, 
2003,13,PAM,L,100:00,85,19/31,61%,27/39,69%,4/24,17%,27,76,,,,, 
2003,13,RMB,V,100:00,98,25/31,81%,23/37,62%,9/23,39%,36,102,,,,, 
2003,13,TAU,L,100:00,92,30/38,79%,22/40,55%,6/17,35%,31,96,,,,, 
2003,13,FUE,V,100:00,88,18/26,69%,29/53,55%,4/20,20%,40,80,,,,, 
2003,13,MAN,L,100:00,86,28/37,76%,17/37,46%,8/19,42%,33,97,,,,, 
2003,13,UNI,V,100:00,75,12/14,86%,21/43,49%,7/21,33%,34,59,,,,, 
2003,14,UNI,L,100:00,76,15/19,79%,23/37,62%,5/18,28%,29,75,,,,, 
2003,14,FUE,V,100:00,83,29/33,88%,21/38,55%,4/12,33%,25,99,,,,, 
2003,14,CSF,L,100:00,84,10/12,83%,19/38,50%,12/27,44%,41,96,,,,, 
2003,14,EST,V,100:00,70,14/20,70%,22/48,46%,4/17,24%,35,64,,,,, 
2003,14,FOR,L,100:00,94,15/22,68%,26/48,54%,9/19,47%,35,97,,,,, 
2003,14,TEN,V,100:00,97,19/25,76%,27/48,56%,8/18,44%,32,103,,,,, 
2003,14,TAU,L,100:00,110,21/24,88%,37/55,67%,5/8,63%,39,138,,,,, 
2003,14,MUR,V,100:00,78,13/18,72%,25/58,43%,5/15,33%,26,62,,,,, 
2003,14,LLE,L,100:00,76,14/24,58%,25/48,52%,4/17,24%,34,52,,,,, 
2003,14,BRE,V,100:00,106,18/20,90%,35/57,61%,6/15,40%,36,136,,,,, 
2003,14,RMB,L,100:00,90,15/20,75%,30/48,63%,5/17,29%,42,112,,,,, 
2003,14,ALI,V,100:00,57,6/8,75%,18/39,46%,5/26,19%,29,36,,,,, 
2003,14,DKV,L,100:00,90,16/19,84%,22/40,55%,10/21,48%,38,103,,,,, 
2003,14,MAN,V,100:00,78,17/25,68%,20/44,45%,7/23,30%,30,69,,,,, 
2003,14,PAM,L,100:00,79,15/21,71%,26/39,67%,4/11,36%,28,92,,,,, 
2003,14,FCB,V,100:00,69,17/21,81%,17/39,44%,6/18,33%,30,64,,,,, 
2003,14,GIR,L,100:00,91,19/28,68%,27/46,59%,6/18,33%,40,105,,,,, 
2003,14,GCA,V,100:00,76,8/16,50%,16/36,44%,12/33,36%,39,70,,,,, 
2003,15,FUE,L,100:00,93,18/21,86%,21/38,55%,11/29,38%,36,96,,,,, 
2003,15,RMB,V,100:00,91,18/27,67%,23/44,52%,9/22,41%,35,90,,,,, 
2003,15,EST,L,100:00,91,19/29,66%,27/47,57%,6/25,24%,36,84,,,,, 
2003,15,DKV,V,100:00,103,27/35,77%,17/26,65%,14/30,47%,30,117,,,,, 
2003,15,MUR,L,100:00,82,17/26,65%,28/44,64%,3/16,19%,39,102,,,,, 
2003,15,LLE,V,100:00,74,13/19,68%,26/48,54%,3/18,17%,32,69,,,,, 
2003,15,ALI,L,100:00,72,25/31,81%,16/37,43%,5/14,36%,26,76,,,,, 
2003,15,UNI,V,100:00,75,25/32,78%,16/33,48%,6/19,32%,32,71,,,,, 
2003,15,GCA,L,100:00,55,17/25,68%,19/41,46%,0/18,0%,38,46,,,,, 
2003,15,PAM,V,100:00,76,6/13,46%,26/47,55%,6/16,38%,35,81,,,,, 
2003,15,MAN,L,100:00,96,20/24,83%,23/46,50%,10/18,56%,35,102,,,,, 
2003,15,FOR,V,100:00,81,19/27,70%,25/47,53%,4/20,20%,38,89,,,,, 
2003,15,FCB,L,100:00,78,11/16,69%,20/41,49%,9/18,50%,38,65,,,,, 
2003,15,TAU,V,100:00,76,25/30,83%,18/49,37%,5/14,36%,34,82,,,,, 
2003,15,BRE,L,100:00,87,19/29,66%,28/50,56%,4/18,22%,40,83,,,,, 
2003,15,CSF,V,100:00,82,15/23,65%,20/44,45%,9/22,41%,39,75,,,,, 
2003,15,TEN,L,100:00,68,18/24,75%,13/44,30%,8/19,42%,39,59,,,,, 
2003,15,GIR,V,100:00,72,18/25,72%,18/39,46%,6/18,33%,42,77,,,,, 
2003,16,FUE,L,100:00,90,17/25,68%,20/36,56%,11/21,52%,34,95,,,,, 
2003,16,ALI,V,100:00,79,20/29,69%,19/45,42%,7/21,33%,35,74,,,,, 
2003,16,EST,L,100:00,79,13/19,68%,21/37,57%,8/26,31%,38,84,,,,, 
2003,16,LLE,V,100:00,73,19/26,73%,18/38,47%,6/16,38%,26,71,,,,, 
2003,16,TEN,L,100:00,78,19/25,76%,16/39,41%,9/18,50%,36,93,,,,, 
2003,16,UNI,V,100:00,77,8/11,73%,15/38,39%,13/27,48%,38,72,,,,, 
2003,16,FCB,L,100:00,81,13/19,68%,28/50,56%,4/14,29%,44,110,,,,, 
2003,16,GIR,V,100:00,54,5/10,50%,20/49,41%,3/19,16%,34,24,,,,, 
2003,16,GCA,L,100:00,67,6/6,100%,17/38,45%,9/24,38%,30,64,,,,, 
2003,16,CSF,V,100:00,69,8/15,53%,23/55,42%,5/16,31%,49,75,,,,, 
2003,16,TAU,L,100:00,81,25/29,86%,22/53,42%,4/14,29%,39,96,,,,, 
2003,16,PAM,V,100:00,72,13/28,46%,22/44,50%,5/23,22%,45,57,,,,, 
2003,16,BRE,L,100:00,68,15/17,88%,19/50,38%,5/13,38%,36,65,,,,, 
2003,16,FOR,V,100:00,72,10/12,83%,19/40,48%,8/18,44%,32,71,,,,, 
2003,16,MAN,L,100:00,72,16/22,73%,13/38,34%,10/20,50%,35,71,,,,, 
2003,16,RMB,V,100:00,80,11/17,65%,24/46,52%,7/16,44%,34,90,,,,, 
2003,16,MUR,L,100:00,76,16/20,80%,27/49,55%,2/13,15%,28,79,,,,, 
