Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2006,2,UNI,L,100:00,80,15/22,68%,22/33,67%,7/17,41%,23,89,,,,, 
2006,2,GBC,V,100:00,81,12/26,46%,27/43,63%,5/10,50%,27,80,,,,, 
2006,2,TAU,L,100:00,84,12/18,67%,18/30,60%,12/25,48%,28,90,,,,, 
2006,2,AGF,V,100:00,74,18/22,82%,13/35,37%,10/20,50%,28,67,,,,, 
2006,2,LBB,L,100:00,85,17/21,81%,19/45,42%,10/25,40%,38,73,,,,, 
2006,2,ALI,V,100:00,87,19/32,59%,19/33,58%,10/16,63%,26,90,,,,, 
2006,2,FCB,L,100:00,71,10/15,67%,20/43,47%,7/16,44%,33,70,,,,, 
2006,2,GCA,V,100:00,74,14/15,93%,18/34,53%,8/23,35%,33,85,,,,, 
2006,2,GRA,L,100:00,78,22/25,88%,13/29,45%,10/19,53%,26,76,,,,, 
2006,2,RMB,V,100:00,91,25/30,83%,18/37,49%,10/25,40%,33,98,,,,, 
2006,2,MEN,L,100:00,83,8/12,67%,21/41,51%,11/21,52%,38,98,,,,, 
2006,2,CAJ,V,100:00,74,10/14,71%,17/41,41%,10/19,53%,25,73,,,,, 
2006,2,MUR,L,100:00,76,13/16,81%,21/35,60%,7/21,33%,34,81,,,,, 
2006,2,PAM,V,100:00,67,17/22,77%,16/36,44%,6/24,25%,30,66,,,,, 
2006,3,GBC,L,100:00,85,14/16,88%,28/49,57%,5/15,33%,29,91,,,,, 
2006,3,GIR,V,100:00,98,16/18,89%,26/42,62%,10/15,67%,22,109,,,,, 
2006,3,TAU,L,100:00,81,27/34,79%,15/38,39%,8/20,40%,30,90,,,,, 
2006,3,MUR,V,100:00,65,15/23,65%,22/37,59%,2/16,13%,30,58,,,,, 
2006,3,AGF,L,100:00,58,12/16,75%,17/38,45%,4/14,29%,43,65,,,,, 
2006,3,GCA,V,100:00,43,8/10,80%,13/32,41%,3/22,14%,25,30,,,,, 
2006,3,GCV,L,100:00,83,12/20,60%,19/35,54%,11/21,52%,23,81,,,,, 
2006,3,GRA,V,100:00,96,13/21,62%,28/44,64%,9/15,60%,29,108,,,,, 
2006,3,UNI,L,100:00,92,26/29,90%,24/34,71%,6/27,22%,31,112,,,,, 
2006,3,LBB,V,100:00,79,18/23,78%,26/43,60%,3/12,25%,27,79,,,,, 
2006,3,RMB,L,100:00,107,16/26,62%,35/56,63%,7/16,44%,44,123,,,,, 
2006,3,MEN,V,100:00,78,21/25,84%,18/46,39%,7/21,33%,26,61,,,,, 
2006,3,ALI,L,100:00,77,28/36,78%,20/39,51%,3/15,20%,35,94,,,,, 
2006,3,CAJ,V,100:00,82,10/16,63%,24/40,60%,8/19,42%,27,72,,,,, 
2006,3,FCB,L,100:00,85,14/18,78%,25/42,60%,7/14,50%,31,105,,,,, 
2006,3,PAM,V,100:00,60,8/16,50%,20/42,48%,4/26,15%,38,39,,,,, 
2006,3,DKV,L,100:00,84,15/19,79%,27/50,54%,5/15,33%,34,94,,,,, 
2006,3,MMT,V,100:00,78,17/29,59%,20/39,51%,7/19,37%,33,80,,,,, 
2006,4,MMT,L,100:00,94,22/26,85%,21/38,55%,10/25,40%,32,109,,,,, 
2006,4,FCB,V,100:00,84,17/19,89%,17/30,57%,11/27,41%,31,83,,,,, 
2006,4,GCA,L,100:00,81,20/24,83%,17/41,41%,9/18,50%,31,80,,,,, 
2006,4,TAU,V,100:00,84,11/23,48%,20/39,51%,11/19,58%,37,95,,,,, 
2006,4,GIR,L,100:00,95,20/29,69%,24/44,55%,9/17,53%,29,113,,,,, 
2006,4,UNI,V,100:00,92,13/16,81%,20/33,61%,13/29,45%,30,86,,,,, 
2006,4,MEN,L,100:00,80,19/22,86%,23/41,56%,5/24,21%,31,82,,,,, 
2006,4,GCV,V,100:00,87,10/12,83%,25/40,63%,9/21,43%,31,103,,,,, 
2006,4,PAM,L,100:00,98,39/49,80%,19/36,53%,7/19,37%,24,115,,,,, 
2006,4,ALI,V,100:00,90,24/28,86%,21/32,66%,8/16,50%,28,82,,,,, 
2006,4,MUR,L,100:00,69,14/18,78%,17/35,49%,7/16,44%,33,72,,,,, 
2006,4,GBC,V,100:00,64,20/24,83%,13/39,33%,6/13,46%,26,52,,,,, 
2006,4,CAJ,L,100:00,67,9/10,90%,20/37,54%,6/18,33%,36,68,,,,, 
2006,4,RMB,V,100:00,74,19/23,83%,20/44,45%,5/28,18%,40,86,,,,, 
2006,4,LBB,L,100:00,88,9/11,82%,14/28,50%,17/34,50%,33,101,,,,, 
2006,4,AGF,V,100:00,68,6/7,86%,19/34,56%,8/23,35%,27,54,,,,, 
2006,4,GRA,L,100:00,69,14/20,70%,14/30,47%,9/21,43%,28,60,,,,, 
2006,4,DKV,V,100:00,76,20/35,57%,19/33,58%,6/21,29%,35,88,,,,, 
2006,5,UNI,L,100:00,62,14/17,82%,21/33,64%,2/21,10%,40,66,,,,, 
2006,5,TAU,V,100:00,76,8/16,50%,13/38,34%,14/23,61%,30,77,,,,, 
2006,5,MUR,L,100:00,77,11/14,79%,21/40,53%,8/17,47%,21,71,,,,, 
2006,5,FCB,V,100:00,78,11/14,79%,17/35,49%,11/17,65%,24,75,,,,, 
2006,5,AGF,L,100:00,78,12/13,92%,24/42,57%,6/15,40%,29,85,,,,, 
2006,5,PAM,V,100:00,60,13/16,81%,13/31,42%,7/23,30%,32,57,,,,, 
2006,5,RMB,L,100:00,72,12/23,52%,21/38,55%,6/26,23%,35,77,,,,, 
2006,5,GCV,V,100:00,63,20/25,80%,14/30,47%,5/15,33%,30,53,,,,, 
2006,5,DKV,L,100:00,98,13/19,68%,26/38,68%,11/20,55%,31,127,,,,, 
2006,5,LBB,V,100:00,69,13/16,81%,25/43,58%,2/15,13%,27,68,,,,, 
2006,5,GRA,L,100:00,92,30/35,86%,22/46,48%,6/15,40%,27,104,,,,, 
2006,5,GCA,V,100:00,89,23/24,96%,24/46,52%,6/19,32%,38,78,,,,, 
2006,5,ALI,L,100:00,76,12/15,80%,17/29,59%,10/28,36%,36,95,,,,, 
2006,5,MMT,V,100:00,67,14/19,74%,16/32,50%,7/23,30%,31,60,,,,, 
2006,5,GIR,L,100:00,91,19/22,86%,21/38,55%,10/26,38%,51,124,,,,, 
2006,5,MEN,V,100:00,69,6/11,55%,18/50,36%,9/22,41%,29,61,,,,, 
2006,5,GBC,L,100:00,72,13/23,57%,25/45,56%,3/19,16%,38,77,,,,, 
2006,5,CAJ,V,100:00,77,16/23,70%,17/35,49%,9/27,33%,41,71,,,,, 
2006,6,LBB,L,100:00,61,9/10,90%,11/38,29%,10/24,42%,31,40,,,,, 
2006,6,RMB,V,100:00,81,8/13,62%,20/37,54%,11/24,46%,42,108,,,,, 
2006,6,GCV,L,100:00,73,8/15,53%,22/38,58%,7/25,28%,29,60,,,,, 
2006,6,GBC,V,100:00,81,16/23,70%,19/38,50%,9/19,47%,37,89,,,,, 
2006,6,CAJ,L,100:00,70,12/15,80%,23/44,52%,4/17,24%,34,75,,,,, 
2006,6,MUR,V,100:00,68,16/18,89%,17/34,50%,6/21,29%,35,67,,,,, 
2006,6,TAU,L,100:00,72,15/17,88%,18/36,50%,7/23,30%,42,81,,,,, 
2006,6,GRA,V,100:00,51,11/19,58%,11/40,28%,6/20,30%,38,42,,,,, 
2006,6,FCB,L,100:00,94,11/14,79%,22/38,58%,13/27,48%,36,121,,,,, 
2006,6,GIR,V,100:00,67,6/11,55%,20/39,51%,7/26,27%,33,51,,,,, 
2006,6,MMT,L,100:00,79,19/28,68%,21/37,57%,6/24,25%,41,92,,,,, 
2006,6,AGF,V,100:00,74,14/16,88%,15/32,47%,10/26,38%,27,70,,,,, 
2006,6,MEN,L,100:00,74,19/25,76%,17/33,52%,7/19,37%,40,84,,,,, 
2006,6,ALI,V,100:00,61,11/15,73%,13/33,39%,8/24,33%,21,47,,,,, 
2006,6,GCA,L,100:00,45,16/21,76%,13/49,27%,1/20,5%,38,16,,,,, 
2006,6,UNI,V,100:00,62,26/33,79%,15/30,50%,2/7,29%,37,67,,,,, 
2006,6,PAM,L,100:00,77,14/18,78%,21/39,54%,7/27,26%,41,88,,,,, 
2006,6,DKV,V,100:00,72,14/23,61%,11/24,46%,12/25,48%,25,68,,,,, 
2006,7,GRA,L,100:00,100,22/26,85%,24/45,53%,10/21,48%,38,122,,,,, 
2006,7,ALI,V,100:00,68,22/28,79%,17/33,52%,4/16,25%,25,56,,,,, 
2006,7,FCB,L,100:00,86,9/13,69%,28/45,62%,7/22,32%,25,91,,,,, 
2006,7,TAU,V,100:00,99,19/23,83%,19/32,59%,14/25,56%,31,114,,,,, 
2006,7,AGF,L,100:00,74,14/20,70%,21/37,57%,6/24,25%,41,91,,,,, 
2006,7,MEN,V,100:00,66,7/9,78%,19/44,43%,7/20,35%,31,57,,,,, 
2006,7,GBC,L,100:00,60,5/6,83%,23/52,44%,3/17,18%,43,62,,,,, 
2006,7,MMT,V,100:00,69,10/17,59%,22/43,51%,5/16,31%,36,83,,,,, 
2006,7,LBB,L,100:00,90,10/18,56%,22/46,48%,12/33,36%,46,78,,,,, 
2006,7,GCA,V,100:00,94,25/34,74%,21/46,46%,9/25,36%,47,104,,,,, 
2006,7,RMB,L,100:00,80,14/19,74%,27/48,56%,4/16,25%,36,101,,,,, 
2006,7,MUR,V,100:00,70,8/11,73%,16/36,44%,10/20,50%,28,63,,,,, 
2006,7,UNI,L,100:00,83,11/16,69%,21/44,48%,10/27,37%,38,88,,,,, 
2006,7,GCV,V,100:00,70,19/25,76%,18/36,50%,5/15,33%,35,76,,,,, 
2006,7,PAM,L,100:00,79,20/29,69%,19/41,46%,7/29,24%,43,69,,,,, 
2006,7,GIR,V,100:00,77,24/32,75%,19/39,49%,5/19,26%,37,83,,,,, 
2006,7,DKV,L,100:00,71,12/21,57%,16/38,42%,9/23,39%,40,67,,,,, 
2006,7,CAJ,V,100:00,78,10/15,67%,22/38,58%,8/24,33%,35,88,,,,, 
2006,8,CAJ,L,100:00,99,31/37,84%,22/36,61%,8/18,44%,36,119,,,,, 
2006,8,TAU,V,100:00,90,13/22,59%,19/36,53%,13/35,37%,33,82,,,,, 
2006,8,RMB,L,100:00,111,19/23,83%,31/43,72%,10/17,59%,28,129,,,,, 
2006,8,MMT,V,100:00,93,17/21,81%,20/42,48%,12/21,57%,19,80,,,,, 
2006,8,GCV,L,100:00,89,18/29,62%,25/45,56%,7/24,29%,39,85,,,,, 
2006,8,DKV,V,100:00,92,15/18,83%,22/42,52%,11/37,30%,44,97,,,,, 
2006,8,ALI,L,100:00,59,8/11,73%,21/48,44%,3/14,21%,33,46,,,,, 
2006,8,UNI,V,100:00,77,19/26,73%,20/29,69%,6/20,30%,32,85,,,,, 
2006,8,MEN,L,100:00,61,11/13,85%,16/46,35%,6/19,32%,36,50,,,,, 
2006,8,FCB,V,100:00,90,18/27,67%,27/44,61%,6/16,38%,36,117,,,,, 
2006,8,MUR,L,100:00,60,11/17,65%,17/36,47%,5/14,36%,38,68,,,,, 
2006,8,LBB,V,100:00,51,6/10,60%,18/55,33%,3/17,18%,34,29,,,,, 
2006,8,GCA,L,100:00,79,15/21,71%,17/40,43%,10/20,50%,26,80,,,,, 
2006,8,PAM,V,100:00,55,19/21,90%,15/28,54%,2/13,15%,30,50,,,,, 
2006,8,GBC,L,100:00,69,6/10,60%,24/49,49%,5/26,19%,37,63,,,,, 
2006,8,AGF,V,100:00,79,16/24,67%,15/27,56%,11/21,52%,37,94,,,,, 
2006,8,GIR,L,100:00,83,14/19,74%,24/45,53%,7/20,35%,33,96,,,,, 
2006,8,GRA,V,100:00,76,10/13,77%,21/46,46%,8/19,42%,41,74,,,,, 
2006,9,GRA,L,100:00,76,18/24,75%,14/34,41%,10/22,45%,34,76,,,,, 
2006,9,LBB,V,100:00,85,14/17,82%,13/27,48%,15/31,48%,32,87,,,,, 
2006,9,MMT,L,100:00,93,18/25,72%,21/39,54%,11/23,48%,36,112,,,,, 
2006,9,MUR,V,100:00,85,11/17,65%,22/37,59%,10/20,50%,22,82,,,,, 
2006,9,GCV,L,100:00,76,27/39,69%,14/29,48%,7/28,25%,38,71,,,,, 
2006,9,ALI,V,100:00,82,19/25,76%,21/43,49%,7/19,37%,34,84,,,,, 
2006,9,UNI,L,100:00,81,23/27,85%,23/35,66%,4/18,22%,29,103,,,,, 
2006,9,DKV,V,100:00,63,13/20,65%,19/37,51%,4/17,24%,27,49,,,,, 
2006,9,FCB,L,100:00,65,12/15,80%,16/40,40%,7/22,32%,38,76,,,,, 
2006,9,GBC,V,100:00,67,9/12,75%,23/54,43%,4/16,25%,46,62,,,,, 
2006,9,GCA,L,100:00,63,7/13,54%,19/36,53%,6/21,29%,21,73,,,,, 
2006,9,MEN,V,100:00,56,8/11,73%,18/36,50%,4/8,50%,30,44,,,,, 
2006,9,AGF,L,100:00,64,12/16,75%,20/38,53%,4/14,29%,23,65,,,,, 
2006,9,RMB,V,100:00,82,7/7,100%,21/41,51%,11/20,55%,35,85,,,,, 
2006,9,TAU,L,100:00,95,16/20,80%,26/35,74%,9/21,43%,34,120,,,,, 
2006,9,GIR,V,100:00,75,11/15,73%,20/49,41%,8/21,38%,30,56,,,,, 
2006,9,PAM,L,100:00,70,19/26,73%,15/29,52%,7/26,27%,26,52,,,,, 
2006,9,CAJ,V,100:00,87,20/25,80%,17/28,61%,11/21,52%,27,99,,,,, 
2006,10,AGF,L,100:00,88,26/32,81%,25/39,64%,4/18,22%,30,108,,,,, 
2006,10,GCV,V,100:00,72,13/17,76%,25/44,57%,3/13,23%,32,65,,,,, 
2006,10,MEN,L,100:00,75,15/19,79%,21/45,47%,6/16,38%,32,85,,,,, 
2006,10,TAU,V,100:00,80,18/23,78%,22/32,69%,6/20,30%,27,86,,,,, 
2006,10,RMB,L,100:00,90,13/14,93%,22/34,65%,11/28,39%,35,105,,,,, 
2006,10,FCB,V,100:00,73,22/25,88%,18/37,49%,5/15,33%,20,63,,,,, 
2006,10,CAJ,L,100:00,68,11/12,92%,21/34,62%,5/22,23%,35,82,,,,, 
2006,10,GCA,V,100:00,59,7/12,58%,20/47,43%,4/21,19%,38,44,,,,, 
2006,10,LBB,L,100:00,78,6/7,86%,21/34,62%,10/26,38%,28,86,,,,, 
2006,10,MMT,V,100:00,67,7/9,78%,21/38,55%,6/19,32%,31,60,,,,, 
2006,10,UNI,L,100:00,58,18/26,69%,17/39,44%,2/16,13%,28,47,,,,, 
2006,10,PAM,V,100:00,64,14/16,88%,19/30,63%,4/17,24%,35,66,,,,, 
2006,10,DKV,L,100:00,84,18/23,78%,24/43,56%,6/13,46%,29,97,,,,, 
2006,10,ALI,V,100:00,64,12/16,75%,17/35,49%,6/16,38%,24,45,,,,, 
2006,10,GIR,L,100:00,80,16/19,84%,20/39,51%,8/19,42%,32,91,,,,, 
2006,10,MUR,V,100:00,73,11/15,73%,19/39,49%,8/19,42%,32,73,,,,, 
2006,10,GBC,L,100:00,77,25/31,81%,20/39,51%,4/14,29%,38,81,,,,, 
2006,10,GRA,V,100:00,59,21/24,88%,7/32,22%,8/22,36%,33,47,,,,, 
2006,11,MMT,L,100:00,64,9/13,69%,14/31,45%,9/28,32%,26,63,,,,, 
2006,11,GIR,V,100:00,77,9/10,90%,19/35,54%,10/24,42%,40,85,,,,, 
2006,11,GCV,L,100:00,69,13/22,59%,19/38,50%,6/20,30%,39,85,,,,, 
2006,11,LBB,V,100:00,60,13/19,68%,16/30,53%,5/23,22%,32,47,,,,, 
2006,11,ALI,L,100:00,87,25/36,69%,19/31,61%,8/23,35%,32,95,,,,, 
2006,11,GBC,V,100:00,81,13/24,54%,25/44,57%,6/19,32%,35,78,,,,, 
2006,11,FCB,L,100:00,80,9/10,90%,19/31,61%,11/29,38%,33,98,,,,, 
2006,11,CAJ,V,100:00,60,15/17,88%,15/43,35%,5/20,25%,38,51,,,,, 
2006,11,GCA,L,100:00,68,14/24,58%,18/32,56%,6/21,29%,24,54,,,,, 
2006,11,RMB,V,100:00,80,13/20,65%,26/41,63%,5/18,28%,37,88,,,,, 
2006,11,GRA,L,100:00,79,21/32,66%,17/40,43%,8/17,47%,42,96,,,,, 
2006,11,UNI,V,100:00,74,8/14,57%,18/35,51%,10/25,40%,27,62,,,,, 
2006,11,MUR,L,100:00,84,16/19,84%,19/35,54%,10/19,53%,21,89,,,,, 
2006,11,AGF,V,100:00,70,6/7,86%,20/39,51%,8/25,32%,33,60,,,,, 
2006,11,PAM,L,100:00,71,18/22,82%,13/31,42%,9/20,45%,27,58,,,,, 
2006,11,MEN,V,100:00,68,28/37,76%,11/25,44%,6/12,50%,28,79,,,,, 
2006,11,TAU,L,100:00,97,19/25,76%,27/37,73%,8/19,42%,33,114,,,,, 
2006,11,DKV,V,100:00,74,23/29,79%,18/44,41%,5/19,26%,26,62,,,,, 
2006,12,UNI,L,100:00,80,20/30,67%,21/44,48%,6/13,46%,38,94,,,,, 
2006,12,FCB,V,100:00,77,17/24,71%,21/44,48%,6/11,55%,25,69,,,,, 
2006,12,GCV,L,100:00,65,12/15,80%,19/46,41%,5/22,23%,31,54,,,,, 
2006,12,TAU,V,100:00,86,14/21,67%,24/37,65%,8/16,50%,34,110,,,,, 
2006,12,LBB,L,100:00,85,16/21,76%,15/34,44%,13/29,45%,38,95,,,,, 
2006,12,CAJ,V,100:00,84,7/12,58%,22/41,54%,11/23,48%,33,82,,,,, 
2006,12,ALI,L,100:00,56,10/14,71%,17/49,35%,4/16,25%,33,52,,,,, 
2006,12,MUR,V,100:00,58,10/16,63%,12/42,29%,8/15,53%,52,58,,,,, 
2006,12,MMT,L,100:00,69,13/17,76%,19/35,54%,6/21,29%,30,63,,,,, 
2006,12,PAM,V,100:00,75,20/24,83%,20/27,74%,5/24,21%,28,76,,,,, 
2006,12,GRA,L,100:00,73,18/31,58%,23/43,53%,3/14,21%,34,78,,,,, 
2006,12,MEN,V,100:00,64,15/18,83%,17/39,44%,5/17,29%,36,52,,,,, 
2006,12,GIR,L,100:00,91,14/19,74%,25/43,58%,9/21,43%,37,98,,,,, 
2006,12,GCA,V,100:00,70,20/23,87%,19/45,42%,4/21,19%,39,68,,,,, 
2006,12,GBC,L,100:00,71,13/15,87%,20/36,56%,6/14,43%,30,74,,,,, 
2006,12,RMB,V,100:00,89,14/19,74%,18/37,49%,13/29,45%,31,105,,,,, 
2006,12,DKV,L,100:00,83,7/11,64%,20/38,53%,12/32,38%,37,96,,,,, 
2006,12,AGF,V,100:00,71,14/18,78%,18/30,60%,7/17,41%,23,79,,,,, 
2006,13,GCA,L,100:00,89,10/14,71%,32/52,62%,5/13,38%,32,96,,,,, 
2006,13,DKV,V,100:00,75,16/19,84%,19/32,59%,7/20,35%,20,70,,,,, 
2006,13,TAU,L,100:00,73,12/18,67%,17/39,44%,9/29,31%,33,70,,,,, 
2006,13,MMT,V,100:00,70,18/31,58%,17/34,50%,6/19,32%,41,69,,,,, 
2006,13,PAM,L,100:00,79,12/19,63%,17/33,52%,11/21,52%,26,87,,,,, 
2006,13,GCV,V,100:00,61,9/18,50%,17/36,47%,6/19,32%,35,57,,,,, 
2006,13,MEN,L,100:00,76,10/14,71%,24/38,63%,6/16,38%,25,91,,,,, 
2006,13,GBC,V,100:00,55,10/18,56%,18/30,60%,3/16,19%,24,40,,,,, 
2006,13,AGF,L,100:00,76,14/20,70%,22/43,51%,6/13,46%,30,89,,,,, 
2006,13,UNI,V,100:00,70,6/9,67%,14/25,56%,12/27,44%,26,71,,,,, 
2006,13,RMB,L,100:00,77,24/28,86%,22/37,59%,3/18,17%,36,94,,,,, 
2006,13,ALI,V,100:00,58,7/12,58%,18/35,51%,5/18,28%,26,35,,,,, 
2006,13,CAJ,L,100:00,69,23/24,96%,11/31,35%,8/22,36%,22,60,,,,, 
2006,13,GIR,V,100:00,87,23/27,85%,20/37,54%,8/17,47%,39,102,,,,, 
2006,13,MUR,L,100:00,93,12/18,67%,21/38,55%,13/22,59%,29,111,,,,, 
2006,13,GRA,V,100:00,63,8/11,73%,23/46,50%,3/17,18%,30,44,,,,, 
2006,13,FCB,L,100:00,78,12/17,71%,21/43,49%,8/24,33%,35,81,,,,, 
2006,13,LBB,V,100:00,72,16/22,73%,22/43,51%,4/15,27%,36,71,,,,, 
2006,14,LBB,L,100:00,73,14/15,93%,22/40,55%,5/23,22%,30,72,,,,, 
2006,14,MEN,V,100:00,72,21/27,78%,12/24,50%,9/19,47%,31,84,,,,, 
2006,14,MMT,L,100:00,87,15/20,75%,21/35,60%,10/24,42%,36,101,,,,, 
2006,14,GCA,V,100:00,89,11/16,69%,27/48,56%,8/26,31%,33,96,,,,, 
2006,14,UNI,L,100:00,98,25/30,83%,20/39,51%,11/23,48%,31,125,,,,, 
2006,14,CAJ,V,100:00,50,14/20,70%,12/31,39%,4/20,20%,34,17,,,,, 
2006,14,GCV,L,100:00,73,8/10,80%,22/44,50%,7/28,25%,46,82,,,,, 
2006,14,MUR,V,100:00,60,9/16,56%,18/37,49%,5/17,29%,32,53,,,,, 
2006,14,GRA,L,100:00,79,19/30,63%,21/41,51%,6/16,38%,35,84,,,,, 
2006,14,PAM,V,100:00,77,14/20,70%,15/36,42%,11/28,39%,34,72,,,,, 
2006,14,ALI,L,100:00,64,9/11,82%,20/43,47%,5/18,28%,37,62,,,,, 
2006,14,AGF,V,100:00,61,13/18,72%,18/29,62%,4/19,21%,26,63,,,,, 
2006,14,GIR,L,100:00,91,34/42,81%,18/34,53%,7/19,37%,35,102,,,,, 
2006,14,RMB,V,100:00,88,26/32,81%,19/34,56%,8/21,38%,25,94,,,,, 
2006,14,GBC,L,100:00,76,10/15,67%,24/42,57%,6/14,43%,37,81,,,,, 
2006,14,TAU,V,100:00,79,16/24,67%,18/35,51%,9/30,30%,32,83,,,,, 
2006,14,DKV,L,100:00,78,18/23,78%,18/43,42%,8/27,30%,39,84,,,,, 
2006,14,FCB,V,100:00,72,16/19,84%,22/35,63%,4/13,31%,29,74,,,,, 
2006,15,MMT,L,100:00,67,11/15,73%,16/40,40%,8/28,29%,33,50,,,,, 
2006,15,GRA,V,100:00,81,17/22,77%,14/32,44%,12/26,46%,43,104,,,,, 
2006,15,TAU,L,100:00,74,16/23,70%,17/37,46%,8/27,30%,35,79,,,,, 
2006,15,ALI,V,100:00,72,17/23,74%,20/40,50%,5/15,33%,33,61,,,,, 
2006,15,CAJ,L,100:00,79,16/19,84%,21/42,50%,7/14,50%,31,81,,,,, 
2006,15,GCV,V,100:00,65,16/21,76%,14/34,41%,7/20,35%,30,66,,,,, 
2006,15,MUR,L,100:00,77,15/17,88%,16/32,50%,10/23,43%,19,72,,,,, 
2006,15,DKV,V,100:00,89,15/20,75%,22/39,56%,10/28,36%,41,87,,,,, 
2006,15,MEN,L,100:00,61,16/17,94%,15/39,38%,5/16,31%,20,57,,,,, 
2006,15,UNI,V,100:00,77,11/14,79%,24/37,65%,6/17,35%,35,88,,,,, 
2006,15,GCA,L,100:00,86,12/25,48%,22/38,58%,10/25,40%,35,101,,,,, 
2006,15,GBC,V,100:00,73,11/15,73%,22/53,42%,6/16,38%,41,60,,,,, 
2006,15,PAM,L,100:00,87,19/21,90%,16/33,48%,12/21,57%,29,106,,,,, 
2006,15,RMB,V,100:00,79,11/14,79%,19/36,53%,10/27,37%,27,76,,,,, 
2006,15,FCB,L,100:00,78,8/13,62%,14/31,45%,14/24,58%,30,91,,,,, 
2006,15,AGF,V,100:00,60,11/12,92%,14/35,40%,7/20,35%,33,60,,,,, 
2006,15,GIR,L,100:00,97,23/31,74%,25/50,50%,8/16,50%,39,118,,,,, 
2006,15,LBB,V,100:00,80,25/30,83%,20/35,57%,5/23,22%,29,71,,,,, 
2006,16,MEN,L,100:00,79,11/22,50%,25/45,56%,6/18,33%,34,79,,,,, 
2006,16,MUR,V,100:00,84,18/25,72%,21/40,53%,8/17,47%,33,87,,,,, 
2006,16,RMB,L,100:00,95,29/32,91%,18/32,56%,10/19,53%,30,122,,,,, 
2006,16,DKV,V,100:00,91,18/20,90%,17/35,49%,13/29,45%,25,84,,,,, 
2006,16,LBB,L,100:00,76,6/10,60%,17/39,44%,12/25,48%,36,62,,,,, 
2006,16,TAU,V,100:00,88,18/27,67%,20/32,63%,10/21,48%,24,101,,,,, 
2006,16,GBC,L,100:00,84,31/47,66%,19/36,53%,5/20,25%,42,89,,,,, 
2006,16,PAM,V,100:00,72,24/32,75%,12/32,38%,8/25,32%,34,52,,,,, 
2006,16,ALI,L,100:00,75,17/26,65%,20/44,45%,6/19,32%,33,67,,,,, 
2006,16,GCA,V,100:00,84,26/36,72%,17/30,57%,8/23,35%,40,90,,,,, 
2006,16,AGF,L,100:00,81,16/19,84%,19/39,49%,9/23,39%,34,86,,,,, 
2006,16,GIR,V,100:00,75,17/21,81%,17/35,49%,8/22,36%,29,69,,,,, 
2006,16,GRA,L,100:00,100,33/44,75%,17/39,44%,11/28,39%,40,108,,,,, 
2006,16,CAJ,V,100:00,104,26/35,74%,24/45,53%,10/27,37%,38,102,,,,, 
2006,16,GCV,L,100:00,58,11/19,58%,19/43,44%,3/21,14%,46,48,,,,, 
2006,16,FCB,V,100:00,65,20/26,77%,15/37,41%,5/15,33%,32,78,,,,, 
2006,16,UNI,L,100:00,92,13/20,65%,20/29,69%,13/32,41%,39,124,,,,, 
