Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_3C,Puntos_4C,Puntos_PR
2000,2,CAC,L,100:00,70,11/16,69%,19/43,44%,7/16,44%,31,77,,,,, 
2000,2,PAM,V,100:00,72,15/25,60%,21/42,50%,5/15,33%,36,72,,,,, 
2000,2,GIJ,L,100:00,87,7/11,64%,28/46,61%,8/18,44%,35,108,,,,, 
2000,2,GCA,V,100:00,69,10/17,59%,22/53,42%,5/16,31%,39,56,,,,, 
2000,2,RMB,L,100:00,81,25/40,63%,19/37,51%,6/11,55%,36,98,,,,, 
2000,2,UNI,V,100:00,77,18/23,78%,16/39,41%,9/25,36%,33,58,,,,, 
2000,2,FOR,L,100:00,86,11/17,65%,27/49,55%,7/22,32%,30,61,,,,, 
2000,2,EST,V,100:00,99,26/35,74%,29/51,57%,5/12,42%,40,120,,,,, 
2000,2,CSF,L,100:00,79,14/19,74%,25/45,56%,5/15,33%,32,75,,,,, 
2000,2,FUE,V,100:00,81,16/22,73%,25/42,60%,5/17,29%,31,93,,,,, 
2000,2,OUR,L,100:00,73,17/19,89%,22/38,58%,4/16,25%,25,69,,,,, 
2000,2,ALI,V,100:00,75,20/29,69%,26/41,63%,1/8,13%,26,68,,,,, 
2000,2,FCB,L,100:00,92,13/23,57%,35/55,64%,3/12,25%,37,115,,,,, 
2000,2,BRE,V,100:00,75,15/20,75%,21/50,42%,6/14,43%,31,60,,,,, 
2000,2,JOV,L,100:00,86,15/26,58%,22/42,52%,9/20,45%,44,98,,,,, 
2000,2,TAU,V,100:00,78,13/21,62%,28/54,52%,3/14,21%,29,65,,,,, 
2000,3,BRE,L,100:00,87,22/29,76%,25/49,51%,5/10,50%,41,96,,,,, 
2000,3,FOR,V,100:00,82,22/27,81%,21/44,48%,6/17,35%,26,74,,,,, 
2000,3,TAU,L,100:00,91,23/26,88%,25/46,54%,6/19,32%,36,109,,,,, 
2000,3,CAC,V,100:00,70,16/23,70%,15/35,43%,8/13,62%,25,67,,,,, 
2000,3,FUE,L,100:00,91,20/24,83%,22/40,55%,9/16,56%,31,98,,,,, 
2000,3,GIJ,V,100:00,76,23/27,85%,19/41,46%,5/21,24%,32,71,,,,, 
2000,3,UNI,L,100:00,88,13/20,65%,30/51,59%,5/13,38%,43,115,,,,, 
2000,3,CSF,V,100:00,65,12/20,60%,19/53,36%,5/12,42%,29,41,,,,, 
2000,3,GIR,L,100:00,79,19/23,83%,24/49,49%,4/17,24%,36,81,,,,, 
2000,3,EST,V,100:00,84,22/28,79%,19/41,46%,8/18,44%,38,81,,,,, 
2000,3,PAM,L,100:00,78,11/17,65%,23/44,52%,7/16,44%,26,102,,,,, 
2000,3,OUR,V,100:00,66,7/9,78%,22/44,50%,5/11,45%,32,61,,,,, 
2000,3,RMB,L,100:00,82,22/28,79%,18/46,39%,8/16,50%,44,112,,,,, 
2000,3,CAN,V,100:00,68,4/11,36%,17/44,39%,10/20,50%,31,43,,,,, 
2000,3,GCA,L,100:00,82,23/34,68%,22/39,56%,5/13,38%,33,97,,,,, 
2000,3,JOV,V,100:00,79,12/13,92%,23/38,61%,7/18,39%,23,75,,,,, 
2000,3,ALI,L,100:00,68,17/25,68%,21/47,45%,3/11,27%,27,54,,,,, 
2000,3,FCB,V,100:00,101,11/18,61%,27/44,61%,12/21,57%,35,121,,,,, 
2000,4,CAC,L,100:00,86,11/19,58%,24/46,52%,9/21,43%,38,86,,,,, 
2000,4,GCA,V,100:00,62,16/26,62%,20/33,61%,2/15,13%,30,65,,,,, 
2000,4,OUR,L,100:00,84,23/27,85%,20/39,51%,7/20,35%,37,83,,,,, 
2000,4,TAU,V,100:00,86,16/25,64%,26/48,54%,6/14,43%,30,90,,,,, 
2000,4,CSF,L,100:00,90,24/33,73%,18/31,58%,10/21,48%,37,112,,,,, 
2000,4,CAN,V,100:00,76,16/21,76%,21/53,40%,6/16,38%,35,68,,,,, 
2000,4,FCB,L,100:00,82,15/25,60%,23/59,39%,7/22,32%,44,80,,,,, 
2000,4,PAM,V,100:00,92,18/31,58%,28/56,50%,6/17,35%,50,98,,,,, 
2000,4,GIJ,L,100:00,73,13/19,68%,24/40,60%,4/16,25%,26,68,,,,, 
2000,4,UNI,V,100:00,88,21/26,81%,26/49,53%,5/16,31%,41,102,,,,, 
2000,4,JOV,L,100:00,78,13/20,65%,22/53,42%,7/13,54%,38,89,,,,, 
2000,4,FUE,V,100:00,77,17/26,65%,21/42,50%,6/23,26%,36,72,,,,, 
2000,4,FOR,L,100:00,86,17/19,89%,18/36,50%,11/26,42%,37,92,,,,, 
2000,4,ALI,V,100:00,78,11/21,52%,23/52,44%,7/17,41%,35,75,,,,, 
2000,4,GIR,L,100:00,89,25/29,86%,26/41,63%,4/14,29%,31,100,,,,, 
2000,4,RMB,V,100:00,80,9/15,60%,25/39,64%,7/22,32%,28,77,,,,, 
2000,4,EST,L,100:00,84,23/31,74%,26/52,50%,3/9,33%,32,83,,,,, 
2000,4,BRE,V,100:00,85,24/33,73%,20/45,44%,7/17,41%,37,83,,,,, 
2000,5,CAN,L,100:00,80,17/22,77%,21/54,39%,7/10,70%,34,74,,,,, 
2000,5,GIJ,V,100:00,77,14/21,67%,24/42,57%,5/14,36%,31,71,,,,, 
2000,5,UNI,L,100:00,102,30/38,79%,21/36,58%,10/19,53%,27,128,,,,, 
2000,5,JOV,V,100:00,87,15/21,71%,24/41,59%,8/16,50%,19,72,,,,, 
2000,5,BRE,L,100:00,79,11/16,69%,19/43,44%,10/26,38%,39,84,,,,, 
2000,5,GIR,V,100:00,68,19/32,59%,20/36,56%,3/13,23%,28,62,,,,, 
2000,5,PAM,L,100:00,97,16/20,80%,30/50,60%,7/18,39%,33,128,,,,, 
2000,5,FOR,V,100:00,88,11/13,85%,22/43,51%,11/24,46%,34,90,,,,, 
2000,5,TAU,L,100:00,91,19/26,73%,27/51,53%,6/18,33%,26,83,,,,, 
2000,5,FCB,V,100:00,98,38/43,88%,24/36,67%,4/14,29%,34,118,,,,, 
2000,5,ALI,L,100:00,87,20/28,71%,23/44,52%,7/14,50%,31,93,,,,, 
2000,5,EST,V,100:00,88,17/24,71%,28/45,62%,5/18,28%,33,93,,,,, 
2000,5,RMB,L,100:00,77,20/29,69%,21/46,46%,5/14,36%,42,67,,,,, 
2000,5,CSF,V,100:00,83,25/32,78%,23/40,58%,4/20,20%,29,86,,,,, 
2000,5,FUE,L,100:00,94,14/19,74%,22/40,55%,12/25,48%,32,106,,,,, 
2000,5,CAC,V,100:00,60,10/12,83%,19/39,49%,4/14,29%,24,49,,,,, 
2000,5,GCA,L,100:00,72,8/10,80%,23/48,48%,6/17,35%,31,73,,,,, 
2000,5,OUR,V,100:00,77,14/23,61%,18/33,55%,9/17,53%,32,87,,,,, 
2000,6,OUR,L,100:00,83,22/29,76%,20/43,47%,7/18,39%,30,94,,,,, 
2000,6,FUE,V,100:00,94,23/28,82%,25/37,68%,7/18,39%,35,107,,,,, 
2000,6,EST,L,100:00,84,19/25,76%,19/46,41%,9/16,56%,38,101,,,,, 
2000,6,PAM,V,100:00,79,14/23,61%,22/45,49%,7/18,39%,36,71,,,,, 
2000,6,BRE,L,100:00,95,28/35,80%,23/39,59%,7/16,44%,28,112,,,,, 
2000,6,ALI,V,100:00,82,18/19,95%,23/54,43%,6/17,35%,38,70,,,,, 
2000,6,FOR,L,100:00,78,20/29,69%,23/44,52%,4/16,25%,38,78,,,,, 
2000,6,TAU,V,100:00,90,14/23,61%,23/49,47%,10/17,59%,32,91,,,,, 
2000,6,GIJ,L,100:00,66,15/19,79%,21/42,50%,3/16,19%,30,61,,,,, 
2000,6,RMB,V,100:00,79,29/41,71%,22/38,58%,2/9,22%,36,98,,,,, 
2000,6,FCB,L,100:00,105,25/37,68%,25/38,66%,10/27,37%,31,125,,,,, 
2000,6,GCA,V,100:00,83,25/33,76%,20/38,53%,6/21,29%,29,67,,,,, 
2000,6,JOV,L,100:00,82,12/21,57%,23/42,55%,8/18,44%,42,96,,,,, 
2000,6,CAN,V,100:00,62,14/22,64%,18/48,38%,4/20,20%,35,44,,,,, 
2000,6,CAC,L,100:00,92,26/33,79%,27/40,68%,4/18,22%,24,85,,,,, 
2000,6,UNI,V,100:00,98,30/37,81%,22/41,54%,8/19,42%,33,109,,,,, 
2000,6,GIR,L,100:00,90,20/26,77%,26/34,76%,6/18,33%,33,112,,,,, 
2000,6,CSF,V,100:00,69,6/10,60%,27/47,57%,3/18,17%,26,53,,,,, 
2000,7,CAN,L,100:00,82,23/31,74%,22/47,47%,5/12,42%,30,86,,,,, 
2000,7,CAC,V,100:00,69,11/15,73%,17/37,46%,8/20,40%,34,58,,,,, 
2000,7,GCA,L,100:00,58,10/16,63%,18/54,33%,4/12,33%,28,50,,,,, 
2000,7,FOR,V,100:00,81,10/14,71%,19/37,51%,11/19,58%,41,96,,,,, 
2000,7,CSF,L,100:00,78,11/14,79%,23/48,48%,7/21,33%,33,86,,,,, 
2000,7,GIJ,V,100:00,73,14/19,74%,19/42,45%,7/19,37%,42,79,,,,, 
2000,7,RMB,L,100:00,87,16/23,70%,25/41,61%,7/17,41%,30,100,,,,, 
2000,7,JOV,V,100:00,78,8/17,47%,29/46,63%,4/23,17%,35,66,,,,, 
2000,7,ALI,L,100:00,72,15/20,75%,21/43,49%,5/19,26%,33,84,,,,, 
2000,7,GIR,V,100:00,62,16/29,55%,17/38,45%,4/11,36%,42,63,,,,, 
2000,7,PAM,L,100:00,82,14/22,64%,25/43,58%,6/11,55%,22,102,,,,, 
2000,7,BRE,V,100:00,72,10/14,71%,16/35,46%,10/18,56%,29,68,,,,, 
2000,7,FUE,L,100:00,74,13/14,93%,20/45,44%,7/26,27%,27,56,,,,, 
2000,7,FCB,V,100:00,86,26/33,79%,21/39,54%,6/19,32%,43,106,,,,, 
2000,7,UNI,L,100:00,84,9/14,64%,27/48,56%,7/20,35%,38,106,,,,, 
2000,7,OUR,V,100:00,60,7/13,54%,16/44,36%,7/14,50%,30,46,,,,, 
2000,7,TAU,L,100:00,74,19/23,83%,23/44,52%,3/18,17%,35,74,,,,, 
2000,7,EST,V,100:00,68,26/35,74%,15/30,50%,4/12,33%,27,73,,,,, 
2000,8,ALI,L,100:00,92,16/28,57%,26/45,58%,8/13,62%,33,106,,,,, 
2000,8,PAM,V,100:00,80,15/24,63%,25/54,46%,5/15,33%,35,76,,,,, 
2000,8,JOV,L,100:00,85,16/24,67%,30/64,47%,3/12,25%,46,103,,,,, 
2000,8,CSF,V,100:00,79,15/21,71%,23/49,47%,6/22,27%,40,74,,,,, 
2000,8,GIR,L,100:00,98,22/38,58%,29/42,69%,6/14,43%,35,107,,,,, 
2000,8,GIJ,V,100:00,79,12/20,60%,29/48,60%,3/16,19%,29,66,,,,, 
2000,8,FOR,L,100:00,80,23/33,70%,18/40,45%,7/12,58%,36,89,,,,, 
2000,8,FUE,V,100:00,77,14/18,78%,15/42,36%,11/24,46%,29,70,,,,, 
2000,8,EST,L,100:00,98,28/38,74%,17/33,52%,12/22,55%,38,117,,,,, 
2000,8,GCA,V,100:00,91,11/14,79%,25/44,57%,10/24,42%,26,75,,,,, 
2000,8,BRE,L,100:00,83,28/34,82%,20/39,51%,5/15,33%,29,91,,,,, 
2000,8,TAU,V,100:00,89,14/22,64%,24/43,56%,9/16,56%,28,84,,,,, 
2000,8,OUR,L,100:00,83,13/17,76%,26/47,55%,6/14,43%,39,103,,,,, 
2000,8,CAN,V,100:00,69,13/17,76%,19/48,40%,6/14,43%,32,60,,,,, 
2000,8,FCB,L,100:00,94,21/39,54%,23/36,64%,9/15,60%,30,109,,,,, 
2000,8,UNI,V,100:00,87,10/12,83%,25/47,53%,9/22,41%,28,71,,,,, 
2000,8,CAC,L,100:00,59,7/9,78%,17/33,52%,6/17,35%,28,46,,,,, 
2000,8,RMB,V,100:00,76,17/23,74%,22/45,49%,5/12,42%,33,101,,,,, 
2000,9,CAN,L,100:00,71,11/14,79%,18/41,44%,8/18,44%,33,63,,,,, 
2000,9,FCB,V,100:00,88,15/17,88%,23/44,52%,9/21,43%,30,95,,,,, 
2000,9,FUE,L,100:00,83,10/15,67%,20/41,49%,11/24,46%,37,91,,,,, 
2000,9,EST,V,100:00,68,17/27,63%,15/37,41%,7/23,30%,37,55,,,,, 
2000,9,PAM,L,100:00,91,19/26,73%,30/51,59%,4/16,25%,39,128,,,,, 
2000,9,GIR,V,100:00,66,11/16,69%,17/41,41%,7/17,41%,29,48,,,,, 
2000,9,TAU,L,100:00,109,14/23,61%,31/49,63%,11/16,69%,36,134,,,,, 
2000,9,ALI,V,100:00,58,15/24,63%,20/43,47%,1/10,10%,25,43,,,,, 
2000,9,RMB,L,100:00,101,12/15,80%,25/41,61%,13/24,54%,31,124,,,,, 
2000,9,OUR,V,100:00,74,9/11,82%,19/47,40%,9/19,47%,33,69,,,,, 
2000,9,CSF,L,100:00,75,17/21,81%,17/37,46%,8/21,38%,40,84,,,,, 
2000,9,CAC,V,100:00,59,15/23,65%,19/46,41%,2/14,14%,37,57,,,,, 
2000,9,GIJ,L,100:00,89,33/43,77%,22/45,49%,4/12,33%,35,108,,,,, 
2000,9,JOV,V,100:00,82,25/32,78%,18/38,47%,7/15,47%,29,58,,,,, 
2000,9,GCA,L,100:00,78,26/31,84%,23/44,52%,2/14,14%,35,89,,,,, 
2000,9,BRE,V,100:00,70,14/22,64%,19/37,51%,6/15,40%,26,68,,,,, 
2000,9,UNI,L,100:00,88,17/21,81%,25/54,46%,7/22,32%,38,92,,,,, 
2000,9,FOR,V,100:00,93,17/26,65%,23/41,56%,10/20,50%,37,110,,,,, 
2000,10,FCB,L,100:00,82,16/26,62%,24/36,67%,6/20,30%,39,100,,,,, 
2000,10,RMB,V,100:00,54,18/32,56%,15/49,31%,2/19,11%,44,33,,,,, 
2000,10,EST,L,100:00,83,27/34,79%,25/46,54%,2/21,10%,44,89,,,,, 
2000,10,UNI,V,100:00,87,21/32,66%,18/32,56%,10/18,56%,23,86,,,,, 
2000,10,BRE,L,100:00,93,28/31,90%,19/39,49%,9/17,53%,27,110,,,,, 
2000,10,FUE,V,100:00,84,22/25,88%,16/33,48%,10/23,43%,31,68,,,,, 
2000,10,FOR,L,100:00,69,9/11,82%,18/49,37%,8/21,38%,45,72,,,,, 
2000,10,CAN,V,100:00,62,17/25,68%,18/48,38%,3/10,30%,40,66,,,,, 
2000,10,GIR,L,100:00,76,11/17,65%,22/45,49%,7/15,47%,28,79,,,,, 
2000,10,JOV,V,100:00,72,13/17,76%,19/34,56%,7/19,37%,35,65,,,,, 
2000,10,OUR,L,100:00,92,14/18,78%,24/44,55%,10/17,59%,33,114,,,,, 
2000,10,CSF,V,100:00,78,17/25,68%,26/56,46%,3/8,38%,33,65,,,,, 
2000,10,ALI,L,100:00,74,13/18,72%,23/49,47%,5/17,29%,35,70,,,,, 
2000,10,GCA,V,100:00,77,26/37,70%,18/39,46%,5/12,42%,35,99,,,,, 
2000,10,PAM,L,100:00,79,17/23,74%,25/48,52%,4/9,44%,32,97,,,,, 
2000,10,TAU,V,100:00,78,16/23,70%,22/48,46%,6/15,40%,33,76,,,,, 
2000,10,CAC,L,100:00,75,20/28,71%,23/43,53%,3/14,21%,33,90,,,,, 
2000,10,GIJ,V,100:00,67,10/17,59%,21/42,50%,5/16,31%,32,62,,,,, 
2000,11,CSF,L,100:00,72,7/11,64%,19/46,41%,9/19,47%,34,60,,,,, 
2000,11,FCB,V,100:00,67,13/20,65%,21/42,50%,4/17,24%,42,80,,,,, 
2000,11,GIJ,L,100:00,90,25/30,83%,25/43,58%,5/10,50%,34,110,,,,, 
2000,11,OUR,V,100:00,76,11/16,69%,22/44,50%,7/15,47%,24,53,,,,, 
2000,11,FUE,L,100:00,91,15/21,71%,23/43,53%,10/27,37%,39,98,,,,, 
2000,11,ALI,V,100:00,73,25/32,78%,21/43,49%,2/9,22%,30,67,,,,, 
2000,11,CAN,L,100:00,87,26/38,68%,20/32,63%,7/16,44%,32,111,,,,, 
2000,11,EST,V,100:00,79,8/9,89%,25/54,46%,7/17,41%,36,62,,,,, 
2000,11,JOV,L,100:00,70,18/26,69%,20/43,47%,4/16,25%,41,62,,,,, 
2000,11,CAC,V,100:00,78,20/28,71%,17/36,47%,8/27,30%,37,82,,,,, 
2000,11,TAU,L,100:00,93,17/25,68%,23/30,77%,10/20,50%,25,111,,,,, 
2000,11,GIR,V,100:00,67,19/27,70%,18/35,51%,4/10,40%,22,68,,,,, 
2000,11,RMB,L,100:00,94,6/8,75%,23/45,51%,14/24,58%,36,101,,,,, 
2000,11,FOR,V,100:00,84,12/16,75%,27/45,60%,6/19,32%,28,87,,,,, 
2000,11,GCA,L,100:00,73,16/24,67%,24/47,51%,3/15,20%,27,53,,,,, 
2000,11,PAM,V,100:00,92,22/33,67%,29/46,63%,4/11,36%,37,112,,,,, 
2000,11,UNI,L,100:00,87,22/30,73%,22/39,56%,7/17,41%,35,103,,,,, 
2000,11,BRE,V,100:00,63,13/17,76%,16/45,36%,6/11,55%,27,46,,,,, 
2000,12,FCB,L,100:00,107,14/20,70%,30/53,57%,11/24,46%,42,103,,,,, 
2000,12,GIJ,V,100:00,82,21/31,68%,29/55,53%,1/11,9%,30,82,,,,, 
2000,12,GIR,L,100:00,63,21/28,75%,15/41,37%,4/16,25%,38,61,,,,, 
2000,12,CAC,V,100:00,81,19/26,73%,25/43,58%,4/10,40%,32,80,,,,, 
2000,12,FOR,L,100:00,70,10/15,67%,21/47,45%,6/26,23%,43,64,,,,, 
2000,12,CSF,V,100:00,79,17/28,61%,25/53,47%,4/13,31%,44,86,,,,, 
2000,12,PAM,L,100:00,110,33/40,83%,25/46,54%,9/18,50%,32,139,,,,, 
2000,12,FUE,V,100:00,99,22/29,76%,25/38,66%,9/24,38%,29,94,,,,, 
2000,12,TAU,L,100:00,100,26/35,74%,28/51,55%,6/13,46%,35,131,,,,, 
2000,12,GCA,V,100:00,59,14/18,78%,15/37,41%,5/15,33%,30,37,,,,, 
2000,12,BRE,L,100:00,95,16/23,70%,26/42,62%,9/22,41%,34,107,,,,, 
2000,12,CAN,V,100:00,79,11/14,79%,22/49,45%,8/20,40%,36,74,,,,, 
2000,12,OUR,L,100:00,79,8/10,80%,28/53,53%,5/23,22%,43,79,,,,, 
2000,12,JOV,V,100:00,84,19/26,73%,25/44,57%,5/17,29%,34,97,,,,, 
2000,12,ALI,L,100:00,61,9/13,69%,23/45,51%,2/14,14%,30,65,,,,, 
2000,12,UNI,V,100:00,72,15/23,65%,27/51,53%,1/11,9%,39,79,,,,, 
2000,12,EST,L,100:00,66,14/19,74%,20/45,44%,4/14,29%,35,58,,,,, 
2000,12,RMB,V,100:00,85,18/25,72%,23/42,55%,7/25,28%,43,108,,,,, 
2000,13,JOV,L,100:00,75,18/30,60%,18/40,45%,7/18,39%,39,75,,,,, 
2000,13,FCB,V,100:00,94,10/18,56%,27/47,57%,10/28,36%,37,102,,,,, 
2000,13,UNI,L,100:00,88,10/16,63%,30/49,61%,6/17,35%,38,98,,,,, 
2000,13,PAM,V,100:00,70,16/22,73%,21/44,48%,4/15,27%,28,73,,,,, 
2000,13,CAN,L,100:00,81,21/29,72%,21/41,51%,6/18,33%,35,92,,,,, 
2000,13,ALI,V,100:00,74,6/14,43%,28/54,52%,4/14,29%,40,70,,,,, 
2000,13,RMB,L,100:00,95,13/22,59%,26/41,63%,10/15,67%,31,110,,,,, 
2000,13,BRE,V,100:00,68,13/15,87%,23/56,41%,3/11,27%,31,57,,,,, 
2000,13,CSF,L,100:00,88,21/28,75%,20/48,42%,9/19,47%,42,83,,,,, 
2000,13,EST,V,100:00,89,21/30,70%,22/47,47%,8/19,42%,40,89,,,,, 
2000,13,GIJ,L,100:00,72,18/29,62%,24/55,44%,2/17,12%,39,78,,,,, 
2000,13,FOR,V,100:00,76,16/23,70%,21/38,55%,6/18,33%,41,75,,,,, 
2000,13,CAC,L,100:00,78,19/24,79%,16/31,52%,9/22,41%,31,82,,,,, 
2000,13,OUR,V,100:00,72,10/15,67%,25/40,63%,4/21,19%,33,67,,,,, 
2000,13,FUE,L,100:00,81,14/19,74%,23/40,58%,7/20,35%,30,85,,,,, 
2000,13,TAU,V,100:00,79,15/17,88%,20/32,63%,8/22,36%,25,79,,,,, 
2000,13,GCA,L,100:00,85,20/31,65%,25/45,56%,5/14,36%,46,90,,,,, 
2000,13,GIR,V,100:00,77,23/31,74%,21/42,50%,4/17,24%,24,79,,,,, 
2000,14,FCB,L,100:00,93,21/27,78%,27/46,59%,6/16,38%,36,113,,,,, 
2000,14,CAC,V,100:00,75,9/18,50%,21/47,45%,8/16,50%,30,55,,,,, 
2000,14,ALI,L,100:00,73,13/20,65%,21/36,58%,6/16,38%,23,71,,,,, 
2000,14,RMB,V,100:00,85,16/22,73%,24/42,57%,7/18,39%,32,100,,,,, 
2000,14,GCA,L,100:00,85,21/25,84%,29/52,56%,2/5,40%,35,93,,,,, 
2000,14,FUE,V,100:00,86,11/25,44%,18/32,56%,13/28,46%,29,90,,,,, 
2000,14,GIR,L,100:00,87,16/26,62%,25/39,64%,7/18,39%,34,106,,,,, 
2000,14,OUR,V,100:00,72,10/16,63%,25/47,53%,4/13,31%,28,58,,,,, 
2000,14,FOR,L,100:00,102,23/28,82%,23/40,58%,11/21,52%,28,116,,,,, 
2000,14,JOV,V,100:00,86,20/25,80%,24/51,47%,6/12,50%,33,87,,,,, 
2000,14,EST,L,100:00,88,15/24,63%,26/52,50%,7/19,37%,34,91,,,,, 
2000,14,GIJ,V,100:00,81,18/22,82%,21/43,49%,7/20,35%,39,88,,,,, 
2000,14,PAM,L,100:00,99,17/22,77%,26/47,55%,10/19,53%,32,131,,,,, 
2000,14,CAN,V,100:00,78,10/17,59%,25/49,51%,6/11,55%,33,74,,,,, 
2000,14,BRE,L,100:00,70,14/18,78%,22/44,50%,4/21,19%,37,54,,,,, 
2000,14,CSF,V,100:00,77,26/37,70%,21/36,58%,3/9,33%,31,90,,,,, 
2000,14,TAU,L,100:00,79,18/21,86%,23/49,47%,5/10,50%,28,88,,,,, 
2000,14,UNI,V,100:00,76,16/17,94%,21/39,54%,6/18,33%,32,78,,,,, 
2000,15,CAN,L,100:00,64,11/14,79%,19/51,37%,5/12,42%,26,45,,,,, 
2000,15,TAU,V,100:00,97,22/31,71%,21/33,64%,11/15,73%,32,120,,,,, 
2000,15,RMB,L,100:00,73,9/12,75%,23/39,59%,6/19,32%,34,77,,,,, 
2000,15,PAM,V,100:00,71,11/18,61%,24/41,59%,4/16,25%,28,71,,,,, 
2000,15,CSF,L,100:00,91,26/36,72%,22/41,54%,7/13,54%,35,102,,,,, 
2000,15,ALI,V,100:00,83,12/16,75%,16/39,41%,13/19,68%,23,70,,,,, 
2000,15,FUE,L,100:00,88,6/9,67%,20/34,59%,14/24,58%,27,105,,,,, 
2000,15,GIR,V,100:00,68,13/17,76%,14/38,37%,9/22,41%,36,58,,,,, 
2000,15,UNI,L,100:00,99,10/21,48%,25/41,61%,13/21,62%,30,113,,,,, 
2000,15,GCA,V,100:00,72,16/21,76%,19/43,44%,6/12,50%,29,61,,,,, 
2000,15,OUR,L,100:00,63,15/18,83%,18/44,41%,4/12,33%,31,56,,,,, 
2000,15,FCB,V,100:00,86,6/12,50%,28/48,58%,8/15,53%,32,97,,,,, 
2000,15,GIJ,L,100:00,75,32/38,84%,11/30,37%,7/20,35%,34,82,,,,, 
2000,15,BRE,V,100:00,68,26/39,67%,18/45,40%,2/14,14%,45,58,,,,, 
2000,15,JOV,L,100:00,72,18/28,64%,21/48,44%,4/18,22%,43,70,,,,, 
2000,15,EST,V,100:00,81,13/23,57%,25/52,48%,6/15,40%,39,85,,,,, 
2000,15,CAC,L,100:00,76,9/18,50%,20/52,38%,9/18,50%,38,78,,,,, 
2000,15,FOR,V,100:00,71,10/17,59%,17/39,44%,9/26,35%,46,78,,,,, 
2000,16,TAU,L,100:00,65,14/23,61%,21/44,48%,3/17,18%,36,62,,,,, 
2000,16,RMB,V,100:00,78,12/15,80%,24/39,62%,6/15,40%,30,97,,,,, 
2000,16,BRE,L,100:00,111,18/28,64%,33/55,60%,9/14,64%,33,131,,,,, 
2000,16,JOV,V,100:00,92,16/19,84%,29/52,56%,6/14,43%,29,83,,,,, 
2000,16,FOR,L,100:00,77,25/33,76%,14/37,38%,8/26,31%,42,83,,,,, 
2000,16,OUR,V,100:00,80,17/24,71%,27/54,50%,3/15,20%,38,73,,,,, 
2000,16,GIR,L,100:00,76,29/37,78%,19/38,50%,3/17,18%,31,81,,,,, 
2000,16,FCB,V,100:00,87,25/32,78%,22/44,50%,6/19,32%,42,89,,,,, 
2000,16,EST,L,100:00,83,21/27,78%,16/40,40%,10/20,50%,44,90,,,,, 
2000,16,CAC,V,100:00,85,10/21,48%,24/46,52%,9/22,41%,32,91,,,,, 
2000,16,ALI,L,100:00,92,34/47,72%,20/48,42%,6/18,33%,38,86,,,,, 
2000,16,GIJ,V,100:00,87,29/36,81%,26/43,60%,2/14,14%,35,85,,,,, 
2000,16,PAM,L,100:00,77,19/24,79%,20/55,36%,6/14,43%,41,92,,,,, 
2000,16,CSF,V,100:00,71,20/25,80%,21/45,47%,3/20,15%,48,72,,,,, 
2000,16,FUE,L,100:00,88,15/20,75%,23/42,55%,9/25,36%,41,110,,,,, 
2000,16,UNI,V,100:00,70,10/13,77%,24/47,51%,4/14,29%,30,54,,,,, 
2000,16,GCA,L,100:00,75,11/16,69%,29/53,55%,2/16,13%,41,79,,,,, 
