Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2018,3,BRE,V,200:00,72,11/17,65%,23/44,52%,5/18,28%,37,55,17,24,12,19, 
2018,3,BAR,L,200:00,67,9/17,53%,14/35,40%,10/29,34%,37,69,13,20,22,12, 
2018,3,MBA,V,200:00,63,9/14,64%,12/27,44%,10/32,31%,35,57,17,15,18,13, 
2018,3,UCM,L,200:00,68,14/15,93%,21/36,58%,4/17,24%,26,67,13,18,21,16, 
2018,3,VBC,V,200:00,81,13/14,93%,19/30,63%,10/29,34%,28,90,20,22,20,19, 
2018,3,RMB,L,200:00,89,22/30,73%,20/36,56%,9/27,33%,39,107,21,27,14,27, 
2018,3,UNI,V,200:00,82,10/12,83%,21/41,51%,10/32,31%,37,77,15,21,28,18, 
2018,4,MBA,L,200:00,77,28/33,85%,14/34,41%,7/27,26%,39,76,19,15,15,28, 
2018,4,BAX,V,200:00,82,17/22,77%,22/42,52%,7/22,32%,34,83,15,23,24,20, 
2018,4,BAR,L,200:00,99,13/19,68%,16/32,50%,18/41,44%,55,127,25,27,26,21, 
2018,4,ZGZ,V,200:00,55,11/22,50%,16/37,43%,4/22,18%,28,34,9,12,14,20, 
2018,4,BRE,L,200:00,86,15/23,65%,22/46,48%,9/22,41%,43,96,21,23,21,21, 
2018,4,MOV,V,200:00,79,20/26,77%,16/34,47%,9/31,29%,38,77,14,27,19,19, 
2018,4,RMB,L,200:00,92,18/20,90%,19/34,56%,12/27,44%,33,116,22,22,21,27, 
2018,4,JOV,V,200:00,69,13/17,76%,22/44,50%,4/22,18%,40,64,23,16,21,9, 
2018,4,UCM,L,100:00,72,17/28,61%,17/42,40%,7/25,28%,42,76,,,,, 
2018,4,BUR,V,100:00,62,11/13,85%,21/35,60%,3/17,18%,29,51,,,,, 
2018,4,MOB,L,100:00,78,8/14,57%,23/37,62%,8/25,32%,32,89,,,,, 
2018,4,VBC,V,100:00,81,16/16,100%,19/30,63%,9/29,31%,29,92,,,,, 
2018,4,MKF,L,200:00,60,5/10,50%,17/39,44%,7/31,23%,27,32,8,17,17,18, 
2018,4,KBA,V,200:00,110,15/19,79%,19/32,59%,19/34,56%,46,151,31,32,27,20, 
2018,4,GBC,L,225:00,73,17/24,71%,19/42,45%,6/20,30%,38,75,26,17,12,13,5
2018,4,IBT,V,225:00,79,14/21,67%,16/29,55%,11/33,33%,35,80,15,21,17,15,11
2018,4,UNI,L,200:00,89,12/15,80%,28/40,70%,7/27,26%,31,105,22,27,20,20, 
2018,4,HGC,V,200:00,76,8/12,67%,22/32,69%,8/29,28%,31,71,13,22,23,18, 
2018,5,BUR,L,100:00,92,22/28,79%,23/34,68%,8/26,31%,37,107,,,,, 
2018,5,BRE,V,100:00,76,11/21,52%,25/43,58%,5/24,21%,33,67,,,,, 
2018,5,HGC,L,200:00,106,23/31,74%,25/45,56%,11/27,41%,41,121,23,25,25,33, 
2018,5,MBA,V,200:00,80,21/25,84%,19/36,53%,7/27,26%,32,68,15,17,22,26, 
2018,5,IBT,L,200:00,73,17/24,71%,13/27,48%,10/30,33%,37,78,20,19,13,21, 
2018,5,MOV,V,200:00,81,13/16,81%,19/36,53%,10/28,36%,34,92,15,15,28,23, 
2018,5,BAX,L,200:00,87,9/13,69%,24/39,62%,10/29,34%,30,82,20,20,17,28, 
2018,5,UNI,V,200:00,96,21/23,91%,21/34,62%,11/27,41%,34,116,8,19,36,25, 
2018,5,JOV,L,200:00,88,11/15,73%,22/39,56%,11/24,46%,35,99,28,19,18,23, 
2018,5,GBC,V,200:00,64,8/14,57%,19/37,51%,6/19,32%,30,68,25,12,15,12, 
2018,5,KBA,L,200:00,93,19/22,86%,19/34,56%,12/29,41%,39,126,32,23,22,16, 
2018,5,UCM,V,200:00,49,13/20,65%,12/34,35%,4/24,17%,35,19,12,15,9,13, 
2018,5,MOB,L,100:00,73,14/20,70%,13/29,45%,11/34,32%,33,70,,,,, 
2018,5,RMB,V,100:00,86,27/34,79%,16/36,44%,9/25,36%,46,104,,,,, 
2018,5,ZGZ,L,200:00,77,14/18,78%,24/49,49%,5/26,19%,47,83,19,13,22,23, 
2018,5,MKF,V,200:00,80,18/24,75%,16/35,46%,10/24,42%,35,77,17,22,22,19, 
2018,5,VBC,L,200:00,85,12/18,67%,17/24,71%,13/34,38%,35,97,23,12,25,25, 
2018,5,BAR,V,200:00,86,16/20,80%,17/39,44%,12/28,43%,35,97,22,21,20,23, 
2018,6,BRE,L,100:00,69,13/21,62%,19/38,50%,6/26,23%,43,70,,,,, 
2018,6,MOB,V,100:00,56,18/24,75%,10/27,37%,6/26,23%,39,62,,,,, 
2018,6,UCM,L,200:00,79,13/19,68%,15/38,39%,12/26,46%,33,76,22,12,22,23, 
2018,6,BAX,V,200:00,84,18/20,90%,15/36,42%,12/27,44%,38,94,17,25,19,23, 
2018,6,UNI,L,200:00,98,17/23,74%,24/44,55%,11/29,38%,36,118,17,25,28,28, 
2018,6,ZGZ,V,200:00,82,8/12,67%,28/55,51%,6/12,50%,34,76,22,22,14,24, 
2018,6,MBA,L,200:00,81,29/38,76%,14/33,42%,8/26,31%,31,78,11,24,20,26, 
2018,6,IBT,V,200:00,96,16/21,76%,19/35,54%,14/28,50%,36,106,23,15,26,32, 
2018,6,RMB,L,100:00,90,13/19,68%,19/32,59%,13/32,41%,41,107,,,,, 
2018,6,BUR,V,100:00,77,10/14,71%,23/49,47%,7/19,37%,32,75,,,,, 
2018,6,BAR,L,225:00,94,22/25,88%,30/50,60%,4/16,25%,35,101,14,26,21,20,13
2018,6,JOV,V,225:00,92,21/25,84%,16/32,50%,13/33,39%,33,96,25,13,19,24,11
2018,6,VBC,L,200:00,86,27/30,90%,13/26,50%,11/25,44%,37,105,17,22,16,31, 
2018,6,MKF,V,200:00,67,8/10,80%,22/40,55%,5/27,19%,28,64,13,19,17,18, 
2018,6,GBC,L,200:00,74,17/26,65%,21/35,60%,5/18,28%,37,94,15,19,21,19, 
2018,6,HGC,V,200:00,63,7/9,78%,19/37,51%,6/27,22%,34,53,13,20,12,18, 
2018,6,MOV,L,200:00,67,8/13,62%,19/29,66%,7/30,23%,31,59,10,14,18,25, 
2018,6,KBA,V,200:00,100,14/16,88%,37/50,74%,4/22,18%,32,125,23,27,22,28, 
2018,7,MKF,L,200:00,79,17/22,77%,19/36,53%,8/31,26%,36,83,17,18,16,28, 
2018,7,BAR,V,200:00,73,20/28,71%,16/37,43%,7/23,30%,43,78,16,18,18,21, 
2018,7,UCM,L,200:00,76,23/30,77%,19/39,49%,5/19,26%,37,91,19,17,20,20, 
2018,7,BRE,V,200:00,64,6/9,67%,23/43,53%,4/27,15%,34,45,19,18,16,11, 
2018,7,IBT,L,200:00,86,13/17,76%,14/21,67%,15/37,41%,26,87,24,15,23,24, 
2018,7,ZGZ,V,200:00,88,13/16,81%,27/42,64%,7/17,41%,25,105,27,22,18,21, 
2018,7,MOB,L,100:00,88,16/18,89%,18/32,56%,12/27,44%,30,105,,,,, 
2018,7,GBC,V,100:00,82,11/15,73%,16/30,53%,13/34,38%,30,80,,,,, 
2018,7,BUR,L,100:00,88,12/19,63%,26/41,63%,8/20,40%,33,101,,,,, 
2018,7,UNI,V,100:00,79,13/17,76%,24/39,62%,6/30,20%,34,80,,,,, 
2018,7,MOV,L,200:00,69,17/24,71%,20/42,48%,4/17,24%,27,68,21,19,14,15, 
2018,7,JOV,V,200:00,83,13/17,76%,20/40,50%,10/23,43%,42,85,17,26,17,23, 
2018,7,RMB,L,200:00,105,35/42,83%,20/31,65%,10/28,36%,29,126,26,32,26,21, 
2018,7,MBA,V,200:00,107,14/19,74%,27/44,61%,13/30,43%,36,96,33,26,33,15, 
2018,7,BAX,L,200:00,86,13/17,76%,20/38,53%,11/24,46%,37,84,19,21,23,23, 
2018,7,HGC,V,200:00,79,16/19,84%,18/43,42%,9/25,36%,29,79,21,16,25,17, 
2018,7,KBA,L,200:00,77,10/12,83%,26/39,67%,5/26,19%,32,97,29,16,13,19, 
2018,7,VBC,V,200:00,56,4/5,80%,14/27,52%,8/35,23%,39,56,20,12,9,15, 
2018,8,HGC,L,200:00,77,16/19,84%,14/29,48%,11/25,44%,29,80,14,29,17,17, 
2018,8,IBT,V,200:00,91,15/19,79%,20/32,63%,12/31,39%,33,98,22,27,16,26, 
2018,8,JOV,L,100:00,83,12/21,57%,28/44,64%,5/22,23%,37,86,,,,, 
2018,8,MOB,V,100:00,79,17/19,89%,13/22,59%,12/30,40%,25,88,,,,, 
2018,8,VBC,L,200:00,89,10/13,77%,26/43,60%,9/26,35%,40,107,18,32,19,20, 
2018,8,BAX,V,200:00,76,12/15,80%,14/27,52%,12/27,44%,24,75,20,17,19,20, 
2018,8,GBC,L,100:00,92,11/17,65%,21/39,54%,13/23,57%,24,88,,,,, 
2018,8,BUR,V,100:00,83,21/29,72%,16/31,52%,10/19,53%,31,88,,,,, 
2018,8,UNI,L,200:00,78,17/20,85%,23/48,48%,5/18,28%,31,85,22,17,14,25, 
2018,8,BRE,V,200:00,72,13/16,81%,22/46,48%,5/21,24%,45,76,16,12,20,24, 
2018,8,MBA,L,200:00,93,13/20,65%,19/34,56%,14/34,41%,36,110,23,23,23,24, 
2018,8,KBA,V,200:00,73,13/19,68%,18/38,47%,8/28,29%,43,67,21,15,20,17, 
2018,8,ZGZ,L,200:00,91,25/29,86%,21/49,43%,8/22,36%,42,101,23,25,18,25, 
2018,8,MOV,V,200:00,85,16/20,80%,24/48,50%,7/25,28%,36,76,21,22,17,25, 
2018,8,BAR,L,200:00,105,31/38,82%,22/37,59%,10/22,45%,43,133,25,19,24,37, 
2018,8,UCM,V,200:00,73,15/23,65%,17/45,38%,8/21,38%,26,53,17,20,24,12, 
2018,8,MKF,L,200:00,80,18/20,90%,19/35,54%,8/27,30%,27,69,21,22,20,17, 
2018,8,RMB,V,200:00,95,23/24,96%,24/35,69%,8/21,38%,31,104,26,20,31,18, 
2018,9,JOV,L,200:00,78,17/24,71%,23/32,72%,5/21,24%,36,83,22,20,22,14, 
2018,9,MKF,V,200:00,88,18/21,86%,14/33,42%,14/31,45%,26,87,10,16,31,31, 
2018,9,IBT,L,200:00,100,19/22,86%,18/25,72%,15/32,47%,24,123,24,26,31,19, 
2018,9,VBC,V,200:00,66,10/14,71%,13/27,48%,10/27,37%,25,55,27,13,18,8, 
2018,9,BUR,L,100:00,74,11/16,69%,24/42,57%,5/24,21%,38,71,,,,, 
2018,9,BAX,V,100:00,82,9/10,90%,20/36,56%,11/31,35%,33,87,,,,, 
2018,9,MBA,L,200:00,84,13/15,87%,19/43,44%,11/24,46%,37,83,20,27,21,16, 
2018,9,UNI,V,200:00,95,15/19,79%,28/40,70%,8/27,30%,33,121,22,26,27,20, 
2018,9,RMB,L,200:00,104,24/27,89%,25/38,66%,10/24,42%,33,145,28,28,23,25, 
2018,9,GBC,V,200:00,71,8/9,89%,21/45,47%,7/24,29%,35,53,18,13,16,24, 
2018,9,UCM,L,100:00,80,11/15,73%,21/44,48%,9/21,43%,41,90,,,,, 
2018,9,MOB,V,100:00,58,9/14,64%,17/30,57%,5/23,22%,28,45,,,,, 
2018,9,KBA,L,200:00,91,11/15,73%,25/42,60%,10/22,45%,33,100,22,29,20,20, 
2018,9,HGC,V,200:00,76,14/22,64%,22/37,59%,6/24,25%,28,74,23,13,22,18, 
2018,9,BRE,L,200:00,82,16/19,84%,12/32,38%,14/35,40%,31,84,17,22,27,16, 
2018,9,ZGZ,V,200:00,86,13/17,76%,20/38,53%,11/21,52%,39,90,19,20,18,29, 
2018,9,MOV,L,200:00,84,17/22,77%,20/43,47%,9/29,31%,34,85,19,11,25,29, 
2018,9,BAR,V,200:00,101,8/11,73%,30/42,71%,11/20,55%,32,125,26,25,21,29, 
2018,10,UNI,L,200:00,89,32/34,94%,18/31,58%,7/15,47%,29,116,25,16,29,19, 
2018,10,UCM,V,200:00,82,3/5,60%,23/45,51%,11/23,48%,24,74,19,18,25,20, 
2018,10,MKF,L,200:00,79,13/17,76%,24/38,63%,6/18,33%,31,80,17,23,23,16, 
2018,10,MBA,V,200:00,85,11/13,85%,22/43,51%,10/25,40%,28,90,20,16,25,24, 
2018,10,VBC,L,200:00,77,7/13,54%,20/34,59%,10/28,36%,42,106,16,18,18,25, 
2018,10,GBC,V,200:00,62,6/10,60%,16/35,46%,8/29,28%,30,57,28,9,9,16, 
2018,10,HGC,L,200:00,85,21/29,72%,17/34,50%,10/32,31%,42,90,19,25,20,21, 
2018,10,MOV,V,200:00,79,10/14,71%,18/45,40%,11/19,58%,32,80,19,16,18,26, 
2018,10,BAX,L,200:00,72,12/14,86%,21/46,46%,6/21,29%,40,88,12,13,23,24, 
2018,10,BRE,V,200:00,63,3/5,60%,15/40,38%,10/23,43%,38,49,15,10,14,24, 
2018,10,MOB,L,100:00,74,14/19,74%,12/22,55%,12/33,36%,32,81,,,,, 
2018,10,KBA,V,100:00,81,9/11,82%,27/40,68%,6/21,29%,27,89,,,,, 
2018,10,BUR,L,100:00,79,13/19,68%,21/35,60%,8/21,38%,36,93,,,,, 
2018,10,IBT,V,100:00,68,5/10,50%,12/20,60%,13/41,32%,28,72,,,,, 
2018,10,BAR,L,200:00,86,11/14,79%,18/38,47%,13/26,50%,36,97,20,19,24,23, 
2018,10,RMB,V,200:00,69,6/10,60%,18/31,58%,9/27,33%,27,75,19,17,23,10, 
2018,10,ZGZ,L,200:00,112,21/23,91%,29/45,64%,11/29,38%,41,134,24,23,34,31, 
2018,10,JOV,V,200:00,66,22/27,81%,13/25,52%,6/26,23%,28,59,20,18,20,8, 
2018,11,VBC,L,200:00,91,10/15,67%,24/38,63%,11/27,41%,38,112,18,19,29,25, 
2018,11,MBA,V,200:00,72,8/12,67%,17/35,49%,10/27,37%,25,56,22,17,18,15, 
2018,11,JOV,L,200:00,93,12/15,80%,24/40,60%,11/26,42%,36,101,27,28,15,23, 
2018,11,UNI,V,200:00,86,15/23,65%,13/23,57%,15/37,41%,29,95,19,21,18,28, 
2018,11,GBC,L,200:00,67,14/22,64%,16/28,57%,7/21,33%,25,71,20,15,16,16, 
2018,11,UCM,V,200:00,81,9/13,69%,24/43,56%,8/25,32%,33,77,16,13,32,20, 
2018,11,ZGZ,L,100:00,78,9/14,64%,24/52,46%,7/25,28%,41,70,,,,, 
2018,11,MOB,V,100:00,86,19/21,90%,8/23,35%,17/37,46%,39,97,,,,, 
2018,11,MOV,L,100:00,80,15/21,71%,19/35,54%,9/28,32%,33,82,,,,, 
2018,11,BUR,V,100:00,79,27/35,77%,14/30,47%,8/24,33%,37,86,,,,, 
2018,11,MKF,L,200:00,94,25/31,81%,18/33,55%,11/26,42%,34,105,31,15,26,22, 
2018,11,BAX,V,200:00,89,27/36,75%,19/38,50%,8/18,44%,29,86,26,15,26,22, 
2018,11,RMB,L,200:00,87,15/18,83%,18/39,46%,12/26,46%,43,107,17,23,25,22, 
2018,11,HGC,V,200:00,63,6/10,60%,24/53,45%,3/22,14%,38,53,20,11,15,17, 
2018,11,KBA,L,200:00,100,19/33,58%,21/35,60%,13/21,62%,31,126,18,25,26,31, 
2018,11,BRE,V,200:00,78,7/9,78%,19/41,46%,11/26,42%,34,74,13,15,23,27, 
2018,11,BAR,L,200:00,77,8/10,80%,24/39,62%,7/19,37%,32,87,17,19,20,21, 
2018,11,IBT,V,200:00,73,14/19,74%,10/19,53%,13/35,37%,25,74,21,20,7,25, 
2018,12,BUR,L,100:00,77,9/15,60%,22/38,58%,8/26,31%,32,77,,,,, 
2018,12,VBC,V,100:00,87,13/14,93%,19/32,59%,12/25,48%,31,109,,,,, 
2018,12,IBT,L,200:00,70,13/18,72%,12/20,60%,11/31,35%,30,78,24,21,10,15, 
2018,12,KBA,V,200:00,63,16/23,70%,16/27,59%,5/27,19%,35,67,8,16,18,21, 
2018,12,MBA,L,200:00,76,22/29,76%,15/36,42%,8/30,27%,30,85,19,23,19,15, 
2018,12,GBC,V,200:00,87,12/16,75%,24/35,69%,9/22,41%,39,90,13,21,23,30, 
2018,12,MOB,L,100:00,91,19/23,83%,18/31,58%,12/22,55%,27,104,,,,, 
2018,12,MOV,V,100:00,81,9/13,69%,24/39,62%,8/24,33%,24,74,,,,, 
2018,12,UCM,L,200:00,75,8/18,44%,23/41,56%,7/18,39%,41,78,19,23,15,18, 
2018,12,MKF,V,200:00,65,12/18,67%,16/32,50%,7/24,29%,25,59,14,20,21,10, 
2018,12,BAX,L,200:00,94,23/36,64%,16/30,53%,13/30,43%,32,109,34,13,21,26, 
2018,12,ZGZ,V,200:00,73,10/18,56%,21/43,49%,7/20,35%,41,52,23,18,11,21, 
2018,12,BRE,L,200:00,84,10/10,100%,19/44,43%,12/28,43%,38,88,20,25,25,14, 
2018,12,RMB,V,200:00,71,12/17,71%,19/36,53%,7/27,26%,42,86,21,13,13,24, 
2018,12,UNI,L,200:00,78,7/9,78%,19/34,56%,11/29,38%,36,95,16,21,25,16, 
2018,12,BAR,V,200:00,73,6/10,60%,20/44,45%,9/21,43%,32,80,16,18,19,20, 
2018,12,HGC,L,200:00,83,14/20,70%,24/43,56%,7/25,28%,43,100,19,19,23,22, 
2018,12,JOV,V,200:00,68,11/15,73%,18/35,51%,7/21,33%,23,53,21,16,16,15, 
2018,13,MKF,L,100:00,80,15/19,79%,16/28,57%,11/31,35%,26,79,,,,, 
2018,13,BUR,V,100:00,89,25/29,86%,20/35,57%,8/21,38%,31,97,,,,, 
2018,13,GBC,L,200:00,71,12/15,80%,16/33,48%,9/26,35%,22,61,21,26,7,17, 
2018,13,BAR,V,200:00,104,17/23,74%,24/42,57%,13/23,57%,42,123,28,20,34,22, 
2018,13,BRE,L,200:00,85,20/23,87%,16/28,57%,11/30,37%,29,96,20,19,26,20, 
2018,13,MBA,V,200:00,79,20/29,69%,22/36,61%,5/21,24%,34,78,20,13,24,22, 
2018,13,MOV,L,200:00,79,16/18,89%,21/36,58%,7/31,23%,36,74,19,15,24,21, 
2018,13,VBC,V,200:00,83,15/21,71%,19/29,66%,10/34,29%,35,93,13,25,19,26, 
2018,13,JOV,L,200:00,84,3/4,75%,18/38,47%,15/25,60%,33,101,19,23,17,25, 
2018,13,IBT,V,200:00,64,10/14,71%,12/31,39%,10/32,31%,38,71,15,8,23,18, 
2018,13,RMB,L,200:00,80,12/16,75%,22/38,58%,8/25,32%,34,86,18,24,16,22, 
2018,13,UCM,V,200:00,74,10/14,71%,23/42,55%,6/26,23%,36,66,8,22,26,18, 
2018,13,MOB,L,100:00,90,20/22,91%,20/32,63%,10/29,34%,29,97,,,,, 
2018,13,BAX,V,100:00,97,18/25,72%,23/33,70%,11/25,44%,30,116,,,,, 
2018,13,UNI,L,200:00,64,12/15,80%,17/33,52%,6/23,26%,29,67,12,19,15,18, 
2018,13,KBA,V,200:00,81,5/6,83%,20/34,59%,12/24,50%,30,90,20,25,24,12, 
2018,13,ZGZ,L,200:00,71,11/15,73%,24/48,50%,4/18,22%,36,76,21,21,12,17, 
2018,13,HGC,V,200:00,69,12/15,80%,15/33,45%,9/31,29%,39,72,21,13,17,18, 
2018,14,BAR,L,100:00,79,19/20,95%,18/34,53%,8/28,29%,31,93,,,,, 
2018,14,MOB,V,100:00,73,5/6,83%,16/33,48%,12/27,44%,38,72,,,,, 
2018,14,GBC,L,200:00,80,16/19,84%,23/38,61%,6/23,26%,33,87,28,17,23,12, 
2018,14,UNI,V,200:00,94,22/26,85%,27/39,69%,6/25,24%,33,112,25,16,25,28, 
2018,14,VBC,L,200:00,89,13/14,93%,17/37,46%,14/28,50%,33,108,21,22,21,25, 
2018,14,ZGZ,V,200:00,74,8/8,100%,27/49,55%,4/16,25%,31,78,19,15,25,15, 
2018,14,MBA,L,200:00,96,15/20,75%,21/38,55%,13/33,39%,36,108,30,23,20,23, 
2018,14,MOV,V,200:00,82,15/21,71%,17/34,50%,11/24,46%,33,84,21,18,18,25, 
2018,14,IBT,L,200:00,77,10/12,83%,20/31,65%,9/32,28%,37,86,23,20,17,17, 
2018,14,BAX,V,200:00,75,18/23,78%,15/34,44%,9/21,43%,30,85,21,17,17,20, 
2018,14,UCM,L,200:00,73,13/22,59%,18/35,51%,8/24,33%,35,73,13,22,14,24, 
2018,14,JOV,V,200:00,78,26/33,79%,17/34,50%,6/21,29%,31,71,10,20,26,22, 
2018,14,HGC,L,100:00,74,4/5,80%,14/33,42%,14/39,36%,36,67,,,,, 
2018,14,BUR,V,100:00,81,18/23,78%,18/33,55%,9/23,39%,35,101,,,,, 
2018,14,KBA,L,200:00,74,16/21,76%,20/40,50%,6/20,30%,36,68,12,23,13,26, 
2018,14,RMB,V,200:00,91,11/16,69%,22/43,51%,12/29,41%,39,116,26,21,27,17, 
2018,14,MKF,L,225:00,95,25/38,66%,23/45,51%,8/27,30%,36,74,17,16,23,17,9
2018,14,BRE,V,225:00,98,26/39,67%,21/44,48%,10/24,42%,48,106,15,19,26,13,9
2018,15,UNI,L,200:00,61,15/21,71%,14/28,50%,6/24,25%,26,63,12,10,21,18, 
2018,15,IBT,V,200:00,78,4/4,100%,22/40,55%,10/24,42%,35,82,9,21,25,23, 
2018,15,BRE,L,200:00,83,15/20,75%,16/37,43%,12/26,46%,39,102,23,24,14,22, 
2018,15,GBC,V,200:00,71,10/13,77%,23/50,46%,5/16,31%,35,63,21,15,13,22, 
2018,15,JOV,L,200:00,83,16/17,94%,20/34,59%,9/19,47%,31,98,22,24,19,18, 
2018,15,VBC,V,200:00,74,9/12,75%,16/38,42%,11/29,38%,30,77,12,19,22,21, 
2018,15,HGC,L,200:00,91,12/16,75%,29/50,58%,7/22,32%,42,110,25,19,20,27, 
2018,15,MKF,V,200:00,75,12/20,60%,15/36,42%,11/23,48%,28,68,14,25,16,20, 
2018,15,BAX,L,200:00,66,13/22,59%,16/41,39%,7/22,32%,37,57,16,16,18,16, 
2018,15,KBA,V,200:00,82,12/17,71%,29/48,60%,4/19,21%,38,95,20,18,16,28, 
2018,15,BUR,L,100:00,80,11/18,61%,15/27,56%,13/29,45%,28,74,,,,, 
2018,15,BAR,V,100:00,85,14/20,70%,25/42,60%,7/23,30%,35,101,,,,, 
2018,15,MOB,L,100:00,69,12/15,80%,15/30,50%,9/24,38%,35,81,,,,, 
2018,15,MBA,V,100:00,68,12/18,67%,16/38,42%,8/29,28%,39,65,,,,, 
2018,15,ZGZ,L,200:00,88,13/19,68%,18/39,46%,13/25,52%,41,100,31,12,18,27, 
2018,15,UCM,V,200:00,68,13/20,65%,14/39,36%,9/23,39%,36,68,14,13,17,24, 
2018,15,MOV,L,200:00,93,10/19,53%,28/44,64%,9/21,43%,33,102,25,21,20,27, 
