Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2020,2,BAR,V,200:00,79,17/22,77%,19/37,51%,8/23,35%,36,92,16,16,22,25, 
2020,2,URF,L,200:00,73,12/17,71%,20/36,56%,7/29,24%,34,66,13,14,32,14, 
2020,2,TDS,V,200:00,89,14/20,70%,18/42,43%,13/26,50%,40,100,23,18,27,21, 
2020,2,VBC,L,200:00,91,17/20,85%,19/31,61%,12/24,50%,32,119,21,18,27,25, 
2020,2,MBA,V,200:00,76,6/8,75%,17/41,41%,12/28,43%,30,70,13,23,27,13, 
2020,2,BET,L,200:00,57,8/22,36%,17/42,40%,5/22,23%,36,58,19,14,9,15, 
2020,2,CJB,V,200:00,78,11/13,85%,14/29,48%,13/28,46%,37,92,21,14,27,16, 
2020,2,BUR,L,200:00,92,7/14,50%,23/43,53%,13/31,42%,50,112,16,26,26,24, 
2020,2,HGC,V,200:00,60,12/16,75%,12/38,32%,8/26,31%,30,61,11,10,13,26, 
2020,2,RMB,L,200:00,102,11/17,65%,17/33,52%,19/34,56%,45,127,26,21,28,27, 
2020,2,CAZ,V,200:00,83,11/19,58%,24/52,46%,8/25,32%,39,80,13,28,17,25, 
2020,3,UCM,L,200:00,82,18/33,55%,23/39,59%,6/25,24%,45,90,23,19,16,24, 
2020,3,LNT,V,200:00,84,23/29,79%,17/34,50%,9/26,35%,31,76,12,14,15,43, 
2020,3,MOV,L,200:00,84,7/11,64%,19/34,56%,13/23,57%,27,80,19,28,11,26, 
2020,3,TDS,V,200:00,86,26/30,87%,21/36,58%,6/22,27%,28,107,16,22,19,29, 
2020,3,BAR,L,200:00,82,6/7,86%,23/40,58%,10/22,45%,33,103,18,21,26,17, 
2020,3,RBB,V,200:00,64,10/13,77%,12/35,34%,10/27,37%,32,65,17,16,17,14, 
2020,3,MBA,L,200:00,78,11/12,92%,17/34,50%,11/33,33%,40,87,25,11,28,14, 
2020,3,UNI,V,200:00,81,20/27,74%,17/36,47%,9/25,36%,32,84,17,21,16,27, 
2020,3,MOB,L,200:00,87,18/21,86%,21/34,62%,9/31,29%,33,96,26,17,24,20, 
2020,3,BET,V,200:00,80,13/16,81%,23/42,55%,7/22,32%,33,80,22,20,24,14, 
2020,3,GBC,L,200:00,77,15/17,88%,16/42,38%,10/25,40%,31,74,29,13,14,21, 
2020,3,BUR,V,200:00,90,15/19,79%,21/35,60%,11/30,37%,39,104,20,21,18,31, 
2020,3,CJB,L,200:00,64,15/18,83%,14/34,41%,7/31,23%,33,60,9,14,12,29, 
2020,3,RMB,V,200:00,87,10/11,91%,25/33,76%,9/27,33%,38,115,20,22,21,24, 
2020,3,CAZ,L,200:00,88,11/15,73%,25/40,63%,9/27,33%,40,111,14,20,30,24, 
2020,3,HGC,V,200:00,71,16/18,89%,20/41,49%,5/28,18%,37,56,20,23,14,14, 
2020,3,BAX,L,200:00,74,10/14,71%,17/32,53%,10/31,32%,38,82,23,17,22,12, 
2020,3,VBC,V,200:00,82,19/24,79%,24/41,59%,5/20,25%,30,100,29,19,13,21, 
2020,4,RBB,L,200:00,99,13/13,100%,28/45,62%,10/22,45%,39,127,19,28,22,30, 
2020,4,MOB,V,200:00,81,15/23,65%,15/29,52%,12/29,41%,20,69,22,12,26,21, 
2020,4,MBA,L,200:00,87,9/10,90%,21/36,58%,12/26,46%,27,86,23,22,14,28, 
2020,4,CJB,V,200:00,89,12/18,67%,22/37,59%,11/17,65%,26,105,19,23,22,25, 
2020,4,UNI,L,200:00,86,14/18,78%,24/40,60%,8/23,35%,25,89,15,19,24,28, 
2020,4,BAX,V,200:00,90,17/25,68%,17/31,55%,13/29,45%,38,101,25,23,25,17, 
2020,4,URF,L,200:00,81,11/20,55%,23/45,51%,8/18,44%,37,93,16,22,19,24, 
2020,4,MOV,V,200:00,82,16/19,84%,24/44,55%,6/20,30%,34,84,18,12,25,27, 
2020,4,TDS,L,200:00,75,15/17,88%,24/48,50%,4/17,24%,39,83,15,20,18,22, 
2020,4,UCM,V,200:00,83,13/20,65%,20/40,50%,10/23,43%,33,86,21,21,17,24, 
2020,4,BET,L,200:00,95,14/19,74%,27/41,66%,9/24,38%,33,114,23,24,18,30, 
2020,4,VBC,V,200:00,85,17/19,89%,25/38,66%,6/26,23%,32,96,18,24,18,25, 
2020,4,CAZ,L,200:00,86,18/23,78%,25/38,66%,6/25,24%,35,86,21,24,23,18, 
2020,4,BUR,V,200:00,100,8/10,80%,28/42,67%,12/30,40%,24,109,21,27,23,29, 
2020,4,HGC,L,200:00,65,6/6,100%,16/37,43%,9/28,32%,28,49,12,22,11,20, 
2020,4,RMB,V,200:00,90,10/13,77%,22/34,65%,12/34,35%,41,115,18,26,20,26, 
2020,4,BAR,L,200:00,87,21/26,81%,30/51,59%,2/13,15%,42,130,26,18,26,17, 
2020,4,GBC,V,200:00,60,5/8,63%,17/41,41%,7/23,30%,33,41,15,16,18,11, 
2020,5,BAX,L,200:00,64,7/11,64%,15/35,43%,9/30,30%,35,53,14,18,16,16, 
2020,5,MBA,V,200:00,69,10/11,91%,16/32,50%,9/24,38%,38,85,20,9,17,23, 
2020,5,GBC,L,200:00,70,12/17,71%,20/43,47%,6/23,26%,39,71,15,21,16,18, 
2020,5,CAZ,V,200:00,67,19/27,70%,15/38,39%,6/29,21%,48,65,18,17,19,13, 
2020,5,LNT,L,200:00,91,29/38,76%,13/23,57%,12/27,44%,39,114,15,29,17,30, 
2020,5,URF,V,200:00,87,14/20,70%,20/46,43%,11/31,35%,37,80,16,18,19,34, 
2020,5,UCM,L,200:00,74,11/20,55%,21/35,60%,7/24,29%,36,82,9,26,16,23, 
2020,5,BET,V,200:00,72,21/23,91%,15/36,42%,7/20,35%,32,64,18,18,19,17, 
2020,5,CJB,L,200:00,88,11/11,100%,22/39,56%,11/27,41%,32,99,33,19,16,20, 
2020,5,RBB,V,200:00,81,10/14,71%,22/39,56%,9/25,36%,34,84,18,23,23,17, 
2020,5,BUR,L,200:00,91,16/25,64%,24/33,73%,9/26,35%,28,100,23,25,18,25, 
2020,5,TDS,V,200:00,89,24/28,86%,19/35,54%,9/31,29%,33,84,16,22,31,20, 
2020,5,VBC,L,200:00,66,15/17,88%,18/38,47%,5/15,33%,40,69,20,13,18,15, 
2020,5,UNI,V,200:00,71,7/12,58%,20/38,53%,8/31,26%,31,73,18,10,21,22, 
2020,5,MOV,L,200:00,94,7/11,64%,21/51,41%,15/30,50%,49,106,23,17,30,24, 
2020,5,HGC,V,200:00,68,11/20,55%,18/37,49%,7/16,44%,26,62,21,13,18,16, 
2020,5,RMB,L,200:00,84,14/18,78%,26/45,58%,6/21,29%,39,99,23,17,21,23, 
2020,5,MOB,V,200:00,77,8/10,80%,15/36,42%,13/26,50%,30,75,25,19,10,23, 
2020,6,MBA,L,225:00,87,20/25,80%,23/44,52%,7/21,33%,41,91,17,14,17,21,18
2020,6,BUR,V,225:00,82,21/27,78%,20/43,47%,7/33,21%,40,71,11,19,18,21,13
2020,6,URF,L,200:00,100,27/32,84%,26/41,63%,7/15,47%,34,112,23,28,17,32, 
2020,6,BAX,V,200:00,102,23/28,82%,20/36,56%,13/32,41%,25,101,28,18,26,30, 
2020,6,LNT,L,200:00,86,20/21,95%,15/27,56%,12/27,44%,25,98,22,21,26,17, 
2020,6,CJB,V,200:00,82,14/17,82%,22/35,63%,8/25,32%,30,91,22,21,24,15, 
2020,6,MOB,L,200:00,85,16/22,73%,21/33,64%,9/27,33%,38,101,22,20,27,16, 
2020,6,GBC,V,200:00,76,15/20,75%,20/40,50%,7/19,37%,23,71,12,23,18,23, 
2020,6,BET,L,200:00,80,13/20,65%,23/46,50%,7/23,30%,31,84,16,23,17,24, 
2020,6,MOV,V,200:00,81,12/17,71%,18/32,56%,11/24,46%,35,82,18,20,19,24, 
2020,6,CAZ,L,200:00,98,20/28,71%,15/26,58%,16/36,44%,41,124,26,27,22,23, 
2020,6,UCM,V,200:00,86,10/15,67%,23/41,56%,10/31,32%,33,79,13,20,22,31, 
2020,6,TDS,L,200:00,82,13/17,76%,21/37,57%,9/24,38%,32,93,23,16,31,12, 
2020,6,BAR,V,200:00,71,15/19,79%,16/34,47%,8/27,30%,35,80,20,20,18,13, 
2020,6,HGC,L,200:00,80,5/6,83%,18/36,50%,13/26,50%,30,87,21,11,28,20, 
2020,6,UNI,V,200:00,84,4/5,80%,22/39,56%,12/25,48%,29,93,16,25,23,20, 
2020,6,RBB,L,200:00,83,10/12,83%,20/42,48%,11/26,42%,36,69,12,17,31,23, 
2020,6,RMB,V,200:00,85,19/26,73%,15/33,45%,12/33,36%,40,102,23,21,14,27, 
2020,7,VBC,L,200:00,93,18/20,90%,21/33,64%,11/30,37%,29,92,17,22,23,31, 
2020,7,CAZ,V,200:00,84,18/23,78%,21/30,70%,8/26,31%,27,91,27,28,19,10, 
2020,7,BAX,L,200:00,93,11/14,79%,20/40,50%,14/33,42%,43,88,26,23,29,15, 
2020,7,BET,V,200:00,81,25/37,68%,19/34,56%,6/21,29%,27,93,19,18,16,28, 
2020,7,CJB,L,200:00,83,9/12,75%,19/39,49%,12/26,46%,43,100,26,21,15,21, 
2020,7,TDS,V,200:00,82,12/15,80%,23/39,59%,8/31,26%,35,86,19,13,21,29, 
2020,7,GBC,L,200:00,72,15/23,65%,18/42,43%,7/22,32%,26,56,20,19,16,17, 
2020,7,URF,V,200:00,100,14/20,70%,31/50,62%,8/16,50%,43,124,26,17,19,38, 
2020,7,UNI,L,200:00,79,5/6,83%,16/29,55%,14/35,40%,25,83,19,25,15,20, 
2020,7,LNT,V,200:00,86,10/12,83%,23/34,68%,10/20,50%,30,103,19,21,24,22, 
2020,7,HGC,L,200:00,75,12/16,75%,18/42,43%,9/27,33%,35,74,26,17,17,15, 
2020,7,MOB,V,200:00,85,14/16,88%,22/38,58%,9/25,36%,40,103,25,21,15,24, 
2020,7,RMB,L,200:00,93,19/23,83%,16/33,48%,14/30,47%,40,119,18,26,25,24, 
2020,7,MOV,V,200:00,77,8/11,73%,21/37,57%,9/24,38%,29,63,23,11,10,33, 
2020,7,BAR,L,200:00,82,13/22,59%,21/39,54%,9/16,56%,30,99,19,22,22,19, 
2020,7,MBA,V,200:00,71,12/16,75%,22/39,56%,5/20,25%,25,67,12,18,24,17, 
2020,7,BUR,L,200:00,89,28/35,80%,17/30,57%,9/26,35%,33,95,14,23,30,22, 
2020,7,UCM,V,200:00,84,13/16,81%,22/47,47%,9/23,39%,36,72,31,12,22,19, 
2020,8,BET,L,200:00,65,15/19,79%,16/36,44%,6/22,27%,30,67,17,14,18,16, 
2020,8,RMB,V,200:00,84,9/11,82%,18/34,53%,13/35,37%,36,94,19,12,26,27, 
2020,8,MOB,L,200:00,77,7/10,70%,17/28,61%,12/32,38%,32,89,21,12,22,22, 
2020,8,VBC,V,200:00,78,11/13,85%,20/51,39%,9/19,47%,40,81,19,20,18,21, 
2020,8,UCM,L,200:00,77,9/17,53%,22/37,59%,8/28,29%,35,77,29,14,16,18, 
2020,8,BAR,V,200:00,73,18/24,75%,20/39,51%,5/20,25%,39,70,15,16,18,24, 
2020,8,TDS,L,200:00,87,12/16,75%,27/44,61%,7/21,33%,37,114,21,20,20,26, 
2020,8,BAX,V,200:00,68,11/12,92%,21/36,58%,5/26,19%,29,56,16,14,26,12, 
2020,8,MOV,L,200:00,80,8/11,73%,27/46,59%,6/26,23%,43,85,13,14,29,24, 
2020,8,GBC,V,200:00,61,10/21,48%,18/36,50%,5/20,25%,35,68,18,12,19,12, 
2020,8,CAZ,L,200:00,63,12/20,60%,18/30,60%,5/25,20%,27,55,13,24,8,18, 
2020,8,UNI,V,200:00,92,7/9,78%,26/43,60%,11/25,44%,39,113,19,18,21,34, 
2020,8,URF,L,200:00,93,21/28,75%,27/51,53%,6/17,35%,34,99,23,25,24,21, 
2020,8,CJB,V,200:00,84,33/39,85%,15/36,42%,7/16,44%,36,89,23,25,17,19, 
2020,8,LNT,L,200:00,99,11/13,85%,23/38,61%,14/23,61%,31,117,23,20,20,36, 
2020,8,HGC,V,200:00,80,12/19,63%,19/35,54%,10/28,36%,23,79,15,15,22,28, 
2020,8,RBB,L,200:00,76,10/17,59%,18/39,46%,10/28,36%,31,61,19,17,16,24, 
2020,8,MBA,V,200:00,85,22/32,69%,24/42,57%,5/23,22%,46,96,19,19,14,33, 
2020,9,BET,L,200:00,74,16/20,80%,14/29,48%,10/26,38%,41,93,21,14,18,21, 
2020,9,GBC,V,200:00,62,5/9,56%,15/36,42%,9/32,28%,34,50,11,21,10,20, 
2020,9,BAX,L,200:00,94,23/30,77%,16/27,59%,13/33,39%,30,99,27,18,25,24, 
2020,9,RBB,V,200:00,78,24/31,77%,18/37,49%,6/17,35%,31,75,15,18,24,21, 
2020,9,UNI,L,200:00,82,8/11,73%,22/42,52%,10/24,42%,28,97,17,25,20,20, 
2020,9,MOB,V,200:00,76,15/17,88%,14/28,50%,11/23,48%,31,80,25,18,23,10, 
2020,9,CJB,L,200:00,97,13/17,76%,30/48,63%,8/22,36%,46,130,26,25,23,23, 
2020,9,MOV,V,200:00,70,13/17,76%,18/37,49%,7/19,37%,17,60,15,18,20,17, 
2020,9,BUR,L,200:00,78,11/22,50%,17/34,50%,11/24,46%,29,83,25,15,22,16, 
2020,9,URF,V,200:00,99,9/10,90%,24/44,55%,14/31,45%,40,112,18,24,33,24, 
2020,9,VBC,L,200:00,78,11/14,79%,17/35,49%,11/26,42%,28,84,6,19,30,23, 
2020,9,RMB,V,200:00,86,11/13,85%,12/25,48%,17/33,52%,30,92,28,22,20,16, 
2020,9,BAR,L,200:00,81,12/20,60%,24/39,62%,7/17,41%,37,89,19,22,21,19, 
2020,9,LNT,V,200:00,74,12/18,67%,19/43,44%,8/22,36%,28,69,20,12,20,22, 
2020,9,HGC,L,200:00,71,7/13,54%,20/38,53%,8/22,36%,45,79,23,12,13,23, 
2020,9,TDS,V,200:00,75,22/32,69%,16/37,43%,7/25,28%,32,73,21,13,19,22, 
2020,9,MBA,L,200:00,83,10/12,83%,14/33,42%,15/30,50%,30,77,28,18,19,18, 
2020,9,CAZ,V,200:00,98,20/28,71%,24/45,53%,10/29,34%,48,124,25,30,20,23, 
2020,10,UCM,L,200:00,74,12/14,86%,19/41,46%,8/30,27%,43,76,11,22,17,24, 
2020,10,HGC,V,200:00,78,13/17,76%,19/35,54%,9/29,31%,36,88,21,18,24,15, 
2020,10,TDS,L,200:00,82,15/18,83%,20/41,49%,9/22,41%,39,104,25,19,22,16, 
2020,10,RBB,V,200:00,68,7/10,70%,23/43,53%,5/23,22%,34,67,18,12,18,20, 
2020,10,RMB,L,200:00,79,6/9,67%,20/39,51%,11/35,31%,40,90,18,15,28,18, 
2020,10,URF,V,200:00,68,14/18,78%,18/45,40%,6/16,38%,41,65,24,16,11,17, 
2020,10,LNT,L,200:00,77,24/27,89%,16/29,55%,7/20,35%,27,85,14,21,22,20, 
2020,10,BET,V,200:00,73,12/15,80%,17/35,49%,9/24,38%,31,68,20,14,19,20, 
2020,10,CAZ,L,200:00,102,29/40,73%,17/29,59%,13/25,52%,30,114,23,30,21,28, 
2020,10,BAX,V,200:00,103,26/30,87%,22/36,61%,11/27,41%,31,120,31,22,22,28, 
2020,10,MOV,L,200:00,78,7/8,88%,19/43,44%,11/31,35%,39,70,14,13,25,26, 
2020,10,BAR,V,200:00,92,23/33,70%,18/34,53%,11/25,44%,37,116,25,23,24,20, 
2020,10,VBC,L,200:00,81,15/19,79%,21/36,58%,8/24,33%,25,84,14,25,21,21, 
2020,10,BUR,V,200:00,99,11/16,69%,17/28,61%,18/30,60%,31,109,24,29,20,26, 
2020,10,GBC,L,225:00,86,10/15,67%,20/38,53%,12/32,38%,36,83,30,7,16,20,13
2020,10,MBA,V,225:00,82,22/23,96%,15/32,47%,10/29,34%,33,79,13,22,16,22,9
2020,10,MOB,L,200:00,83,14/18,78%,12/29,41%,15/31,48%,24,75,17,15,27,24, 
2020,10,CJB,V,200:00,87,16/24,67%,19/27,70%,11/23,48%,33,105,21,19,15,32, 
2020,11,BAX,L,200:00,80,8/10,80%,27/42,64%,6/20,30%,27,78,23,21,22,14, 
2020,11,LNT,V,200:00,88,14/16,88%,22/34,65%,10/21,48%,23,105,29,15,21,23, 
2020,11,URF,L,200:00,82,18/26,69%,26/46,57%,4/13,31%,32,82,16,17,23,26, 
2020,11,CAZ,V,200:00,81,11/17,65%,17/31,55%,12/33,36%,35,79,21,27,22,11, 
2020,11,BAR,L,200:00,82,14/17,82%,22/42,52%,8/19,42%,44,103,23,23,18,18, 
2020,11,BET,V,200:00,53,12/18,67%,7/35,20%,9/24,38%,30,46,9,13,18,13, 
2020,11,TDS,L,200:00,80,10/17,59%,23/41,56%,8/23,35%,38,105,17,17,28,18, 
2020,11,MOB,V,200:00,74,5/8,63%,18/30,60%,11/32,34%,30,71,15,21,19,19, 
2020,11,UNI,L,200:00,104,10/12,83%,23/34,68%,16/32,50%,42,139,31,20,22,31, 
2020,11,GBC,V,200:00,69,8/12,67%,20/48,42%,7/21,33%,29,53,18,23,16,12, 
2020,11,BUR,L,200:00,91,17/26,65%,22/39,56%,10/18,56%,32,111,23,15,22,31, 
2020,11,MOV,V,200:00,71,14/21,67%,18/35,51%,7/26,27%,34,61,17,21,16,17, 
2020,11,RBB,L,200:00,63,11/15,73%,14/35,40%,8/22,36%,30,50,17,15,12,19, 
2020,11,UCM,V,200:00,73,10/15,67%,24/44,55%,5/20,25%,38,78,9,21,19,24, 
2020,11,MBA,L,200:00,69,8/11,73%,17/37,46%,9/31,29%,38,75,17,15,15,22, 
2020,11,RMB,V,200:00,75,9/12,75%,18/30,60%,10/28,36%,35,84,23,14,14,24, 
2020,11,CJB,L,200:00,80,9/16,56%,22/38,58%,9/25,36%,25,77,17,19,14,30, 
2020,11,VBC,V,200:00,91,11/12,92%,22/30,73%,12/27,44%,30,109,19,25,27,20, 
2020,12,UCM,L,200:00,84,20/27,74%,23/44,52%,6/20,30%,33,84,15,22,18,29, 
2020,12,URF,V,200:00,81,23/31,74%,23/41,56%,4/17,24%,36,79,19,23,18,21, 
2020,12,HGC,L,200:00,62,14/19,74%,12/33,36%,8/32,25%,40,63,15,21,6,20, 
2020,12,MBA,V,200:00,79,10/18,56%,15/28,54%,13/28,46%,37,82,15,19,25,20, 
2020,12,MOB,L,200:00,63,7/8,88%,13/30,43%,10/35,29%,35,66,15,20,13,15, 
2020,12,BUR,V,200:00,78,6/12,50%,24/41,59%,8/22,36%,42,86,20,22,18,18, 
2020,12,MOV,L,200:00,90,15/19,79%,18/27,67%,13/30,43%,34,99,29,22,12,27, 
2020,12,UNI,V,200:00,92,20/26,77%,27/48,56%,6/22,27%,29,91,18,24,21,29, 
2020,12,GBC,L,200:00,68,13/15,87%,20/40,50%,5/25,20%,25,47,15,13,15,25, 
2020,12,CJB,V,200:00,99,19/27,70%,19/34,56%,14/20,70%,38,135,22,27,24,26, 
2020,12,BET,L,200:00,89,13/16,81%,26/45,58%,8/22,36%,27,86,23,14,25,27, 
2020,12,RBB,V,200:00,96,21/26,81%,18/33,55%,13/26,50%,34,120,24,18,30,24, 
2020,12,VBC,L,200:00,89,18/18,100%,16/35,46%,13/30,43%,31,103,16,22,30,21, 
2020,12,LNT,V,200:00,95,18/21,86%,19/39,49%,13/24,54%,33,102,22,20,18,35, 
2020,12,CAZ,L,200:00,85,15/21,71%,17/37,46%,12/30,40%,39,88,24,18,10,33, 
2020,12,BAR,V,200:00,97,13/19,68%,30/54,56%,8/24,33%,43,111,22,19,29,27, 
2020,12,RMB,L,200:00,100,25/27,93%,27/40,68%,7/20,35%,37,129,25,22,26,27, 
2020,12,BAX,V,200:00,78,4/8,50%,25/50,50%,8/22,36%,30,65,18,22,18,20, 
2020,13,LNT,L,200:00,107,15/16,94%,25/34,74%,14/23,61%,35,146,25,30,32,20, 
2020,13,MOB,V,200:00,62,4/8,50%,17/31,55%,8/29,28%,16,43,19,19,18,6, 
2020,13,CJB,L,200:00,88,16/19,84%,21/42,50%,10/22,45%,36,102,17,22,24,25, 
2020,13,CAZ,V,200:00,81,12/14,86%,24/38,63%,7/27,26%,31,73,17,27,19,18, 
2020,13,URF,L,200:00,61,11/13,85%,19/37,51%,4/25,16%,37,72,16,15,6,24, 
2020,13,VBC,V,200:00,68,6/7,86%,19/40,48%,8/22,36%,36,67,21,9,22,16, 
2020,13,MBA,L,200:00,72,16/24,67%,19/38,50%,6/25,24%,45,84,16,20,19,17, 
2020,13,BET,V,200:00,55,14/17,82%,16/35,46%,3/27,11%,36,50,14,14,14,13, 
2020,13,RBB,L,200:00,77,21/28,75%,16/37,43%,8/21,38%,36,83,15,20,19,23, 
2020,13,MOV,V,200:00,78,15/18,83%,18/40,45%,9/23,39%,34,77,16,21,23,18, 
2020,13,TDS,L,200:00,83,14/18,78%,24/39,62%,7/18,39%,38,107,21,17,21,24, 
2020,13,GBC,V,200:00,71,5/6,83%,21/41,51%,8/28,29%,28,69,17,19,18,17, 
2020,13,UNI,L,200:00,102,20/24,83%,26/36,72%,10/22,45%,26,133,22,33,23,24, 
2020,13,UCM,V,200:00,81,5/10,50%,29/52,56%,6/17,35%,34,70,23,21,23,14, 
2020,13,BUR,L,200:00,60,13/14,93%,13/26,50%,7/38,18%,38,45,16,13,12,19, 
2020,13,RMB,V,200:00,74,17/22,77%,18/30,60%,7/24,29%,36,91,17,17,22,18, 
2020,13,BAR,L,200:00,91,13/18,72%,24/36,67%,10/22,45%,42,122,24,29,18,20, 
2020,13,HGC,V,200:00,63,10/10,100%,16/35,46%,7/32,22%,27,57,12,18,13,20, 
2020,14,UCM,L,200:00,90,16/23,70%,22/37,59%,10/23,43%,37,98,25,29,19,17, 
2020,14,GBC,V,200:00,73,18/26,69%,17/44,39%,7/29,24%,43,64,15,20,24,14, 
2020,14,BAX,L,200:00,85,19/21,90%,21/38,55%,8/30,27%,36,101,19,17,23,26, 
2020,14,CJB,V,200:00,80,19/23,83%,26/41,63%,3/15,20%,30,79,21,14,27,18, 
2020,14,LNT,L,200:00,85,24/27,89%,17/38,45%,9/15,60%,29,92,12,22,26,25, 
2020,14,BUR,V,200:00,79,15/17,88%,23/38,61%,6/26,23%,30,78,17,16,18,28, 
2020,14,BET,L,200:00,73,3/7,43%,17/34,50%,12/37,32%,36,68,16,19,19,19, 
2020,14,TDS,V,200:00,77,20/25,80%,21/38,55%,5/18,28%,38,105,17,16,19,25, 
2020,14,MOV,L,200:00,81,15/19,79%,24/40,60%,6/28,21%,32,80,27,13,21,20, 
2020,14,VBC,V,200:00,86,24/30,80%,13/25,52%,12/29,41%,35,97,15,19,21,31, 
2020,14,CAZ,L,200:00,105,17/26,65%,29/40,73%,10/26,38%,34,128,30,26,24,25, 
2020,14,RBB,V,200:00,76,16/22,73%,24/49,49%,4/21,19%,38,63,12,18,15,31, 
2020,14,RMB,L,200:00,91,21/23,91%,20/28,71%,10/30,33%,33,103,20,17,30,24, 
2020,14,UNI,V,200:00,84,14/15,93%,17/35,49%,12/31,39%,32,85,16,17,25,26, 
2020,14,HGC,L,200:00,87,13/15,87%,22/36,61%,10/28,36%,37,99,17,22,24,24, 
2020,14,URF,V,200:00,71,12/17,71%,22/38,58%,5/19,26%,26,65,18,15,22,16, 
2020,14,MOB,L,200:00,75,17/26,65%,17/27,63%,8/26,31%,26,77,22,17,12,24, 
2020,14,BAR,V,200:00,78,14/18,78%,23/36,64%,6/15,40%,25,79,20,17,24,17, 
2020,15,BUR,L,200:00,91,16/23,70%,18/31,58%,13/33,39%,35,109,26,23,23,19, 
2020,15,BAX,V,200:00,80,17/24,71%,21/45,47%,7/29,24%,51,87,12,21,23,24, 
2020,15,GBC,L,200:00,65,4/6,67%,17/35,49%,9/25,36%,37,57,20,16,17,12, 
2020,15,HGC,V,200:00,79,10/18,56%,18/33,55%,11/24,46%,27,97,31,11,11,26, 
2020,15,MOB,L,200:00,102,22/26,85%,16/37,43%,16/25,64%,36,123,28,19,38,17, 
2020,15,CAZ,V,200:00,91,17/20,85%,22/39,56%,10/29,34%,29,82,23,14,24,30, 
2020,15,MBA,L,200:00,81,19/26,73%,19/34,56%,8/28,29%,40,106,15,22,14,30, 
2020,15,MOV,V,200:00,73,13/19,68%,12/33,36%,12/31,39%,39,60,18,15,17,23, 
2020,15,TDS,L,200:00,79,17/25,68%,25/42,60%,4/17,24%,37,103,18,21,23,17, 
2020,15,LNT,V,200:00,72,7/9,78%,19/42,45%,9/28,32%,35,71,20,18,18,16, 
2020,15,BAR,L,200:00,88,21/24,88%,23/40,58%,7/18,39%,33,110,13,26,33,16, 
2020,15,CJB,V,200:00,74,23/28,82%,18/44,41%,5/17,29%,35,64,12,17,27,18, 
2020,15,VBC,L,200:00,89,17/23,74%,18/30,60%,12/33,36%,36,105,14,28,18,29, 
