Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2014,2,HGC,L,100:00,72,12/13,92%,21/36,58%,6/21,29%,45,100,,,,, 
2014,2,MOB,V,100:00,57,11/15,73%,8/36,22%,10/27,37%,30,33,,,,, 
2014,2,IBT,L,100:00,66,13/20,65%,19/31,61%,5/26,19%,27,65,,,,, 
2014,2,ZGZ,V,100:00,67,11/13,85%,25/43,58%,2/20,10%,38,67,,,,, 
2014,2,GBC,L,100:00,76,8/10,80%,25/40,63%,6/23,26%,22,88,,,,, 
2014,2,RMB,V,100:00,90,9/11,82%,21/38,55%,13/23,57%,36,99,,,,, 
2014,2,MAN,L,100:00,69,18/23,78%,15/37,41%,7/23,30%,31,66,,,,, 
2014,2,BAR,V,100:00,88,11/19,58%,25/36,69%,9/22,41%,34,101,,,,, 
2014,3,MBA,L,100:00,87,7/13,54%,25/37,68%,10/25,40%,30,98,,,,, 
2014,3,BAS,V,100:00,85,9/18,50%,23/42,55%,10/19,53%,28,87,,,,, 
2014,3,ZGZ,L,100:00,69,12/17,71%,15/35,43%,9/20,45%,28,66,,,,, 
2014,3,VBC,V,100:00,77,21/24,88%,16/36,44%,8/26,31%,35,83,,,,, 
2014,3,MOB,L,100:00,85,17/21,81%,19/39,49%,10/23,43%,38,95,,,,, 
2014,3,GBC,V,100:00,69,16/25,64%,16/37,43%,7/21,33%,32,59,,,,, 
2014,3,SEV,L,100:00,68,17/22,77%,18/39,46%,5/21,24%,35,68,,,,, 
2014,3,MKF,V,100:00,71,16/19,84%,17/33,52%,7/25,28%,37,73,,,,, 
2014,3,MOV,L,100:00,66,14/22,64%,17/40,43%,6/22,27%,34,68,,,,, 
2014,3,IBT,V,100:00,79,8/11,73%,25/45,56%,7/23,30%,44,97,,,,, 
2014,3,BAR,L,100:00,80,4/4,100%,20/39,51%,12/24,50%,33,97,,,,, 
2014,3,HGC,V,100:00,61,6/7,86%,20/45,44%,5/19,26%,34,64,,,,, 
2014,3,UNI,L,100:00,81,19/23,83%,25/44,57%,4/20,20%,37,103,,,,, 
2014,3,MAN,V,100:00,65,10/14,71%,11/29,38%,11/27,41%,34,54,,,,, 
2014,3,RBB,L,100:00,82,22/27,81%,21/38,55%,6/18,33%,36,88,,,,, 
2014,3,UCM,V,100:00,74,13/17,76%,17/37,46%,9/21,43%,25,71,,,,, 
2014,3,RMB,L,100:00,90,17/23,74%,23/40,58%,9/20,45%,30,94,,,,, 
2014,3,JOV,V,100:00,88,15/22,68%,20/38,53%,11/27,41%,30,90,,,,, 
2014,4,GBC,L,100:00,43,5/8,63%,16/46,35%,2/20,10%,35,25,,,,, 
2014,4,BAR,V,100:00,57,6/9,67%,18/44,41%,5/16,31%,49,81,,,,, 
2014,4,MKF,L,100:00,67,13/18,72%,12/33,36%,10/27,37%,38,65,,,,, 
2014,4,ZGZ,V,100:00,69,14/17,82%,17/40,43%,7/20,35%,35,69,,,,, 
2014,4,JOV,L,100:00,72,20/26,77%,14/31,45%,8/24,33%,33,77,,,,, 
2014,4,MOB,V,100:00,78,12/18,67%,18/37,49%,10/27,37%,38,84,,,,, 
2014,4,UCM,L,100:00,98,18/26,69%,28/39,72%,8/24,33%,37,111,,,,, 
2014,4,SEV,V,100:00,68,22/26,85%,17/43,40%,4/18,22%,32,61,,,,, 
2014,4,HGC,L,100:00,67,11/15,73%,19/38,50%,6/21,29%,31,67,,,,, 
2014,4,UNI,V,100:00,74,12/17,71%,22/35,63%,6/21,29%,31,78,,,,, 
2014,4,VBC,L,100:00,84,6/8,75%,18/33,55%,14/31,45%,35,86,,,,, 
2014,4,MOV,V,100:00,67,19/25,76%,15/32,47%,6/19,32%,24,68,,,,, 
2014,4,MAN,L,100:00,88,23/26,88%,19/35,54%,9/26,35%,38,90,,,,, 
2014,4,MBA,V,100:00,80,21/26,81%,16/31,52%,9/28,32%,30,84,,,,, 
2014,4,IBT,L,100:00,82,11/14,79%,22/46,48%,9/28,32%,37,91,,,,, 
2014,4,RMB,V,100:00,93,13/16,81%,22/39,56%,12/25,48%,36,106,,,,, 
2014,4,BAS,L,100:00,86,16/19,84%,20/36,56%,10/29,34%,37,97,,,,, 
2014,4,RBB,V,100:00,74,6/12,50%,25/42,60%,6/19,32%,30,71,,,,, 
2014,5,MBA,L,100:00,91,12/15,80%,23/37,62%,11/24,46%,24,101,,,,, 
2014,5,HGC,V,100:00,86,13/15,87%,29/43,67%,5/19,26%,29,101,,,,, 
2014,5,RBB,L,100:00,89,10/12,83%,20/32,63%,13/31,42%,40,108,,,,, 
2014,5,SEV,V,100:00,61,10/13,77%,15/35,43%,7/24,29%,25,57,,,,, 
2014,5,ZGZ,L,100:00,82,16/19,84%,18/29,62%,10/25,40%,37,104,,,,, 
2014,5,UCM,V,100:00,63,12/15,80%,12/28,43%,9/28,32%,23,53,,,,, 
2014,5,UNI,L,100:00,74,14/17,82%,18/41,44%,8/22,36%,44,91,,,,, 
2014,5,GBC,V,100:00,59,7/12,58%,17/41,41%,6/24,25%,32,48,,,,, 
2014,5,BAR,L,100:00,82,13/15,87%,27/51,53%,5/17,29%,34,91,,,,, 
2014,5,JOV,V,100:00,83,10/10,100%,26/51,51%,7/21,33%,33,92,,,,, 
2014,5,RMB,L,100:00,90,22/32,69%,22/43,51%,8/19,42%,41,119,,,,, 
2014,5,VBC,V,100:00,71,15/20,75%,16/33,48%,8/23,35%,27,57,,,,, 
2014,5,MOB,L,100:00,63,8/9,89%,14/38,37%,9/31,29%,26,52,,,,, 
2014,5,IBT,V,100:00,82,16/19,84%,21/29,72%,8/22,36%,41,109,,,,, 
2014,5,BAS,L,100:00,87,18/22,82%,18/28,64%,11/29,38%,36,111,,,,, 
2014,5,MAN,V,100:00,67,21/25,84%,17/37,46%,4/19,21%,30,54,,,,, 
2014,5,MOV,L,100:00,86,15/20,75%,19/39,49%,11/24,46%,29,92,,,,, 
2014,5,MKF,V,100:00,79,17/22,77%,22/39,56%,6/19,32%,37,85,,,,, 
2014,6,GBC,L,100:00,67,14/19,74%,19/36,53%,5/21,24%,31,71,,,,, 
2014,6,MBA,V,100:00,64,13/20,65%,12/29,41%,9/30,30%,36,59,,,,, 
2014,6,MAN,L,100:00,76,19/27,70%,21/36,58%,5/18,28%,37,81,,,,, 
2014,6,RBB,V,100:00,77,12/15,80%,16/39,41%,11/25,44%,29,75,,,,, 
2014,6,SEV,L,100:00,77,11/16,69%,18/36,50%,10/26,38%,44,94,,,,, 
2014,6,ZGZ,V,100:00,73,10/14,71%,15/34,44%,11/27,41%,27,67,,,,, 
2014,6,MKF,L,100:00,94,15/18,83%,26/44,59%,9/26,35%,37,88,,,,, 
2014,6,RMB,V,100:00,96,23/32,72%,29/54,54%,5/19,26%,39,105,,,,, 
2014,6,UCM,L,100:00,79,16/22,73%,21/45,47%,7/19,37%,41,84,,,,, 
2014,6,MOV,V,100:00,65,23/28,82%,12/31,39%,6/18,33%,26,55,,,,, 
2014,6,HGC,L,100:00,93,16/19,84%,28/51,55%,7/13,54%,35,110,,,,, 
2014,6,BAS,V,100:00,77,9/14,64%,25/41,61%,6/26,23%,32,73,,,,, 
2014,6,IBT,L,100:00,66,9/13,69%,18/41,44%,7/22,32%,26,66,,,,, 
2014,6,BAR,V,100:00,80,12/18,67%,22/40,55%,8/18,44%,39,95,,,,, 
2014,6,JOV,L,100:00,82,4/6,67%,18/33,55%,14/41,34%,40,94,,,,, 
2014,6,UNI,V,100:00,74,12/15,80%,19/34,56%,8/16,50%,23,81,,,,, 
2014,6,VBC,L,100:00,81,10/14,71%,19/41,46%,11/17,65%,35,96,,,,, 
2014,6,MOB,V,100:00,64,16/21,76%,18/38,47%,4/20,20%,28,66,,,,, 
2014,7,MOB,L,100:00,75,15/19,79%,18/37,49%,8/24,33%,34,88,,,,, 
2014,7,MKF,V,100:00,63,9/11,82%,21/33,64%,4/20,20%,27,58,,,,, 
2014,7,MBA,L,100:00,84,10/16,63%,25/45,56%,8/21,38%,35,92,,,,, 
2014,7,JOV,V,100:00,81,11/17,65%,17/32,53%,12/34,35%,35,85,,,,, 
2014,7,BAS,L,100:00,79,13/18,72%,15/31,48%,12/25,48%,35,87,,,,, 
2014,7,GBC,V,100:00,62,11/17,65%,21/44,48%,3/18,17%,28,61,,,,, 
2014,7,RBB,L,100:00,71,12/18,67%,13/28,46%,11/40,28%,34,52,,,,, 
2014,7,ZGZ,V,100:00,82,25/31,81%,18/40,45%,7/17,41%,43,102,,,,, 
2014,7,RMB,L,100:00,90,16/20,80%,22/41,54%,10/17,59%,37,118,,,,, 
2014,7,UCM,V,100:00,65,10/13,77%,11/32,34%,11/29,38%,30,57,,,,, 
2014,7,MAN,L,100:00,73,20/26,77%,19/43,44%,5/20,25%,42,86,,,,, 
2014,7,HGC,V,100:00,81,20/23,87%,14/43,33%,11/25,44%,39,75,,,,, 
2014,7,BAR,L,100:00,76,26/31,84%,16/32,50%,6/21,29%,36,89,,,,, 
2014,7,VBC,V,100:00,57,13/16,81%,16/38,42%,4/18,22%,31,45,,,,, 
2014,7,MOV,L,100:00,65,15/20,75%,19/31,61%,4/26,15%,27,58,,,,, 
2014,7,SEV,V,100:00,82,12/17,71%,23/44,52%,8/16,50%,35,92,,,,, 
2014,7,UNI,L,100:00,84,12/16,75%,18/37,49%,12/25,48%,42,105,,,,, 
2014,7,IBT,V,100:00,68,9/12,75%,19/37,51%,7/22,32%,24,73,,,,, 
2014,8,JOV,L,100:00,83,16/23,70%,20/35,57%,9/26,35%,32,92,,,,, 
2014,8,BAS,V,100:00,82,8/9,89%,19/41,46%,12/24,50%,36,86,,,,, 
2014,8,ZGZ,L,100:00,82,16/20,80%,18/26,69%,10/22,45%,32,95,,,,, 
2014,8,MOV,V,100:00,72,6/9,67%,24/47,51%,6/27,22%,33,62,,,,, 
2014,8,UCM,L,100:00,68,11/16,69%,21/38,55%,5/23,22%,38,82,,,,, 
2014,8,MOB,V,100:00,64,7/14,50%,15/33,45%,9/23,39%,30,49,,,,, 
2014,8,SEV,L,100:00,72,7/15,47%,22/44,50%,7/23,30%,35,67,,,,, 
2014,8,RMB,V,100:00,81,16/18,89%,22/38,58%,7/21,33%,33,95,,,,, 
2014,8,MKF,L,100:00,64,10/14,71%,21/53,40%,4/16,25%,42,57,,,,, 
2014,8,BAR,V,100:00,79,6/6,100%,26/42,62%,7/22,32%,29,91,,,,, 
2014,8,HGC,L,100:00,60,2/6,33%,17/47,36%,8/24,33%,35,58,,,,, 
2014,8,RBB,V,100:00,70,12/12,100%,20/40,50%,6/22,27%,45,81,,,,, 
2014,8,IBT,L,100:00,83,11/13,85%,27/45,60%,6/20,30%,40,104,,,,, 
2014,8,MBA,V,100:00,56,7/8,88%,20/42,48%,3/19,16%,25,35,,,,, 
2014,8,GBC,L,100:00,82,15/21,71%,23/35,66%,7/14,50%,26,98,,,,, 
2014,8,MAN,V,100:00,75,7/13,54%,16/33,48%,12/33,36%,34,63,,,,, 
2014,8,VBC,L,100:00,64,15/22,68%,17/32,53%,5/21,24%,28,67,,,,, 
2014,8,UNI,V,100:00,75,14/18,78%,20/31,65%,7/26,27%,35,83,,,,, 
2014,9,MOB,L,100:00,88,21/28,75%,20/35,57%,9/17,53%,28,104,,,,, 
2014,9,SEV,V,100:00,77,18/19,95%,19/39,49%,7/18,39%,23,71,,,,, 
2014,9,MAN,L,100:00,79,16/22,73%,24/42,57%,5/14,36%,24,80,,,,, 
2014,9,JOV,V,100:00,84,17/20,85%,11/19,58%,15/31,48%,28,85,,,,, 
2014,9,RBB,L,100:00,64,13/20,65%,21/35,60%,3/17,18%,36,71,,,,, 
2014,9,MOV,V,100:00,63,6/10,60%,18/39,46%,7/25,28%,38,60,,,,, 
2014,9,BAS,L,100:00,84,13/19,68%,19/34,56%,11/22,50%,31,84,,,,, 
2014,9,IBT,V,100:00,74,17/25,68%,18/40,45%,7/20,35%,32,75,,,,, 
2014,9,BAR,L,100:00,90,16/18,89%,19/37,51%,12/20,60%,35,120,,,,, 
2014,9,UCM,V,100:00,70,13/19,68%,18/49,37%,7/17,41%,32,57,,,,, 
2014,9,HGC,L,100:00,71,10/20,50%,20/41,49%,7/23,30%,29,77,,,,, 
2014,9,GBC,V,100:00,70,18/23,78%,14/30,47%,8/24,33%,42,71,,,,, 
2014,9,RMB,L,100:00,89,22/24,92%,20/43,47%,9/25,36%,33,111,,,,, 
2014,9,ZGZ,V,100:00,71,16/21,76%,17/31,55%,7/23,30%,36,67,,,,, 
2014,9,UNI,L,100:00,72,11/15,73%,23/48,48%,5/14,36%,36,88,,,,, 
2014,9,MKF,V,100:00,63,18/22,82%,9/28,32%,9/27,33%,34,55,,,,, 
2014,9,MBA,L,100:00,64,6/9,67%,17/28,61%,8/33,24%,35,73,,,,, 
2014,9,VBC,V,100:00,65,11/16,69%,12/40,30%,10/26,38%,43,69,,,,, 
2014,10,ZGZ,L,100:00,82,14/16,88%,25/44,57%,6/17,35%,33,102,,,,, 
2014,10,MOB,V,100:00,74,7/10,70%,14/27,52%,13/31,42%,27,72,,,,, 
2014,10,JOV,L,100:00,81,8/16,50%,29/47,62%,5/22,23%,32,93,,,,, 
2014,10,HGC,V,100:00,79,7/8,88%,24/42,57%,8/20,40%,35,80,,,,, 
2014,10,GBC,L,100:00,80,11/13,85%,15/29,52%,13/29,45%,29,88,,,,, 
2014,10,RBB,V,100:00,67,9/16,56%,23/38,61%,4/14,29%,27,69,,,,, 
2014,10,VBC,L,100:00,85,8/14,57%,28/44,64%,7/21,33%,37,109,,,,, 
2014,10,BAS,V,100:00,70,17/24,71%,19/35,54%,5/20,25%,29,68,,,,, 
2014,10,SEV,L,100:00,85,13/15,87%,24/45,53%,8/22,36%,37,97,,,,, 
2014,10,BAR,V,100:00,74,10/15,67%,26/47,55%,4/24,17%,39,80,,,,, 
2014,10,IBT,L,100:00,66,20/24,83%,17/38,45%,4/12,33%,29,74,,,,, 
2014,10,MAN,V,100:00,62,10/15,67%,14/39,36%,8/19,42%,33,43,,,,, 
2014,10,MOV,L,100:00,89,40/51,78%,14/30,47%,7/24,29%,41,101,,,,, 
2014,10,RMB,V,100:00,84,17/22,77%,23/43,53%,7/21,33%,28,73,,,,, 
2014,10,MKF,L,100:00,88,21/24,88%,17/34,50%,11/22,50%,36,102,,,,, 
2014,10,MBA,V,100:00,65,9/18,50%,22/44,50%,4/21,19%,31,56,,,,, 
2014,10,UCM,L,100:00,86,15/18,83%,19/31,61%,11/24,46%,19,82,,,,, 
2014,10,UNI,V,100:00,96,20/24,83%,23/30,77%,10/18,56%,24,110,,,,, 
2014,11,GBC,L,100:00,63,16/21,76%,13/40,33%,7/26,27%,49,62,,,,, 
2014,11,JOV,V,100:00,66,12/18,67%,18/47,38%,6/29,21%,49,66,,,,, 
2014,11,MOB,L,100:00,60,9/11,82%,18/37,49%,5/17,29%,37,70,,,,, 
2014,11,MOV,V,100:00,59,2/5,40%,12/32,38%,11/23,48%,25,59,,,,, 
2014,11,MBA,L,100:00,68,15/19,79%,16/28,57%,7/29,24%,38,67,,,,, 
2014,11,UCM,V,100:00,74,14/21,67%,21/39,54%,6/26,23%,34,75,,,,, 
2014,11,BAR,L,100:00,90,11/13,85%,29/46,63%,7/17,41%,37,115,,,,, 
2014,11,ZGZ,V,100:00,67,11/14,79%,19/48,40%,6/16,38%,27,65,,,,, 
2014,11,BAS,L,100:00,77,14/17,82%,21/48,44%,7/24,29%,40,78,,,,, 
2014,11,MKF,V,100:00,71,22/28,79%,17/41,41%,5/19,26%,40,64,,,,, 
2014,11,HGC,L,100:00,79,13/18,72%,24/42,57%,6/28,21%,39,85,,,,, 
2014,11,IBT,V,100:00,64,15/22,68%,17/35,49%,5/21,24%,37,69,,,,, 
2014,11,UNI,L,100:00,82,12/14,86%,23/45,51%,8/19,42%,30,98,,,,, 
2014,11,SEV,V,100:00,76,9/9,100%,23/36,64%,7/21,33%,26,83,,,,, 
2014,11,RBB,L,100:00,89,17/25,68%,18/30,60%,12/29,41%,32,95,,,,, 
2014,11,RMB,V,100:00,79,22/32,69%,21/34,62%,5/26,19%,33,72,,,,, 
2014,11,MAN,L,100:00,78,12/17,71%,15/31,48%,12/27,44%,29,79,,,,, 
2014,11,VBC,V,100:00,77,21/23,91%,13/25,52%,10/22,45%,24,79,,,,, 
2014,12,MKF,L,100:00,90,9/11,82%,27/39,69%,9/22,41%,43,114,,,,, 
2014,12,MAN,V,100:00,64,5/8,63%,19/42,45%,7/27,26%,25,55,,,,, 
2014,12,ZGZ,L,100:00,82,19/24,79%,21/32,66%,7/23,30%,30,101,,,,, 
2014,12,UNI,V,100:00,76,12/13,92%,17/41,41%,10/28,36%,37,73,,,,, 
2014,12,RMB,L,100:00,91,26/30,87%,19/31,61%,9/23,39%,37,109,,,,, 
2014,12,MOB,V,100:00,73,21/30,70%,14/35,40%,8/21,38%,26,60,,,,, 
2014,12,JOV,L,100:00,85,22/28,79%,21/47,45%,7/25,28%,40,91,,,,, 
2014,12,RBB,V,100:00,79,8/13,62%,25/45,56%,7/25,28%,42,75,,,,, 
2014,12,VBC,L,100:00,101,14/17,82%,24/36,67%,13/35,37%,34,110,,,,, 
2014,12,HGC,V,100:00,92,16/19,84%,29/42,69%,6/26,23%,36,110,,,,, 
2014,12,UCM,L,100:00,93,19/27,70%,25/48,52%,8/20,40%,37,107,,,,, 
2014,12,BAS,V,100:00,88,17/21,81%,25/42,60%,7/19,37%,23,69,,,,, 
2014,12,SEV,L,100:00,57,10/13,77%,13/39,33%,7/23,30%,33,54,,,,, 
2014,12,MBA,V,100:00,77,6/8,75%,19/33,58%,11/29,38%,40,93,,,,, 
2014,12,IBT,L,100:00,77,12/16,75%,22/42,52%,7/18,39%,38,104,,,,, 
2014,12,GBC,V,100:00,68,11/14,79%,15/32,47%,9/24,38%,27,52,,,,, 
2014,12,MOV,L,100:00,102,26/30,87%,26/41,63%,8/13,62%,22,119,,,,, 
2014,12,BAR,V,100:00,96,15/19,79%,27/41,66%,9/22,41%,22,99,,,,, 
2014,13,GBC,L,100:00,69,12/21,57%,21/32,66%,5/32,16%,41,74,,,,, 
2014,13,VBC,V,100:00,67,11/17,65%,19/37,51%,6/27,22%,38,69,,,,, 
2014,13,HGC,L,100:00,88,4/6,67%,30/53,57%,8/24,33%,31,97,,,,, 
2014,13,MKF,V,100:00,77,10/15,67%,23/36,64%,7/19,37%,31,82,,,,, 
2014,13,UNI,L,100:00,66,16/21,76%,19/43,44%,4/15,27%,38,80,,,,, 
2014,13,MOV,V,100:00,62,6/10,60%,13/30,43%,10/25,40%,28,58,,,,, 
2014,13,MAN,L,100:00,80,15/24,63%,22/38,58%,7/18,39%,34,84,,,,, 
2014,13,UCM,V,100:00,68,16/19,84%,14/22,64%,8/29,28%,20,57,,,,, 
2014,13,JOV,L,100:00,88,13/27,48%,21/35,60%,11/24,46%,33,93,,,,, 
2014,13,IBT,V,100:00,85,13/19,68%,27/57,47%,6/18,33%,45,90,,,,, 
2014,13,RBB,L,100:00,70,12/16,75%,14/29,48%,10/30,33%,33,73,,,,, 
2014,13,MOB,V,100:00,58,17/18,94%,13/29,45%,5/20,25%,31,54,,,,, 
2014,13,BAS,L,100:00,100,24/27,89%,20/40,50%,12/28,43%,48,139,,,,, 
2014,13,SEV,V,100:00,60,11/17,65%,17/36,47%,5/27,19%,28,32,,,,, 
2014,13,BAR,L,100:00,76,7/7,100%,27/41,66%,5/21,24%,44,94,,,,, 
2014,13,RMB,V,100:00,68,8/10,80%,18/45,40%,8/27,30%,30,67,,,,, 
2014,13,MBA,L,100:00,72,7/9,78%,22/47,47%,7/23,30%,40,88,,,,, 
2014,13,ZGZ,V,100:00,59,10/13,77%,14/36,39%,7/22,32%,35,57,,,,, 
2014,14,VBC,L,100:00,83,13/15,87%,23/42,55%,8/31,26%,40,91,,,,, 
2014,14,JOV,V,100:00,66,17/21,81%,17/35,49%,5/15,33%,27,64,,,,, 
2014,14,SEV,L,100:00,72,27/32,84%,12/26,46%,7/22,32%,28,85,,,,, 
2014,14,MAN,V,100:00,80,15/18,83%,13/34,38%,13/32,41%,39,79,,,,, 
2014,14,ZGZ,L,100:00,105,21/23,91%,30/50,60%,8/15,53%,28,129,,,,, 
2014,14,BAS,V,100:00,94,13/17,76%,24/37,65%,11/30,37%,29,92,,,,, 
2014,14,UNI,L,100:00,99,30/34,88%,27/47,57%,5/23,22%,40,112,,,,, 
2014,14,RMB,V,100:00,92,23/27,85%,18/39,46%,11/30,37%,36,91,,,,, 
2014,14,MOB,L,100:00,79,17/22,77%,13/29,45%,12/24,50%,29,91,,,,, 
2014,14,BAR,V,100:00,67,8/11,73%,22/42,52%,5/21,24%,35,66,,,,, 
2014,14,MKF,L,100:00,65,18/19,95%,16/44,36%,5/23,22%,34,72,,,,, 
2014,14,GBC,V,100:00,76,8/13,62%,16/39,41%,12/27,44%,50,80,,,,, 
2014,14,UCM,L,100:00,85,24/28,86%,17/39,44%,9/25,36%,29,69,,,,, 
2014,14,HGC,V,100:00,89,30/40,75%,22/39,56%,5/23,22%,45,100,,,,, 
2014,14,IBT,L,100:00,68,17/20,85%,21/38,55%,3/12,25%,24,76,,,,, 
2014,14,RBB,V,100:00,85,15/18,83%,23/39,59%,8/16,50%,26,93,,,,, 
2014,14,MOV,L,100:00,58,7/11,64%,18/38,47%,5/17,29%,31,69,,,,, 
2014,14,MBA,V,100:00,55,3/4,75%,20/44,45%,4/18,22%,37,46,,,,, 
2014,15,VBC,L,100:00,98,14/18,78%,27/47,57%,10/21,48%,31,112,,,,, 
2014,15,IBT,V,100:00,80,11/12,92%,24/52,46%,7/16,44%,37,82,,,,, 
2014,15,GBC,L,100:00,67,11/16,69%,16/31,52%,8/25,32%,34,67,,,,, 
2014,15,UCM,V,100:00,70,9/14,64%,23/40,58%,5/22,23%,35,79,,,,, 
2014,15,MAN,L,100:00,57,8/10,80%,17/36,47%,5/26,19%,28,49,,,,, 
2014,15,ZGZ,V,100:00,73,10/13,77%,21/37,57%,7/20,35%,38,84,,,,, 
2014,15,JOV,L,100:00,85,7/9,78%,27/50,54%,8/27,30%,42,105,,,,, 
2014,15,MKF,V,100:00,65,12/17,71%,22/42,52%,3/18,17%,37,63,,,,, 
2014,15,HGC,L,100:00,71,13/17,76%,17/37,46%,8/27,30%,30,79,,,,, 
2014,15,SEV,V,100:00,70,2/4,50%,25/40,63%,6/15,40%,31,66,,,,, 
2014,15,UNI,L,100:00,80,9/14,64%,22/51,43%,9/21,43%,38,89,,,,, 
2014,15,MOB,V,100:00,69,9/16,56%,15/35,43%,10/25,40%,40,78,,,,, 
2014,15,RBB,L,100:00,73,10/13,77%,24/48,50%,5/14,36%,32,80,,,,, 
2014,15,BAR,V,100:00,67,10/15,67%,21/36,58%,5/21,24%,36,63,,,,, 
2014,15,BAS,L,100:00,94,6/9,67%,32/48,67%,8/20,40%,42,128,,,,, 
2014,15,MOV,V,100:00,59,5/5,100%,15/36,42%,8/24,33%,21,46,,,,, 
2014,15,MBA,L,100:00,70,17/25,68%,16/42,38%,7/19,37%,35,68,,,,, 
2014,15,RMB,V,100:00,79,16/19,84%,15/36,42%,11/26,42%,33,81,,,,, 
2014,16,MOB,L,100:00,78,14/17,82%,23/36,64%,6/22,27%,33,95,,,,, 
2014,16,MBA,V,100:00,73,14/19,74%,16/35,46%,9/24,38%,30,68,,,,, 
2014,16,RBB,L,100:00,82,22/33,67%,15/33,45%,10/23,43%,31,83,,,,, 
2014,16,VBC,V,100:00,80,19/23,83%,17/26,65%,9/23,39%,28,85,,,,, 
2014,16,ZGZ,L,100:00,78,27/31,87%,18/41,44%,5/19,26%,27,77,,,,, 
2014,16,HGC,V,100:00,102,15/18,83%,21/33,64%,15/22,68%,26,106,,,,, 
2014,16,UCM,L,100:00,70,14/24,58%,22/45,49%,4/11,36%,35,72,,,,, 
2014,16,JOV,V,100:00,77,15/18,83%,16/33,48%,10/26,38%,23,69,,,,, 
2014,16,SEV,L,100:00,61,6/10,60%,17/42,40%,7/27,26%,42,59,,,,, 
2014,16,GBC,V,100:00,76,6/6,100%,17/36,47%,12/26,46%,35,98,,,,, 
2014,16,MOV,L,100:00,78,28/31,90%,16/33,48%,6/22,27%,33,102,,,,, 
2014,16,MAN,V,100:00,73,14/15,93%,19/36,53%,7/21,33%,28,66,,,,, 
2014,16,BAR,L,100:00,114,10/12,83%,22/39,56%,20/34,59%,30,119,,,,, 
2014,16,UNI,V,100:00,110,26/30,87%,27/45,60%,10/20,50%,30,128,,,,, 
2014,16,RMB,L,100:00,75,23/28,82%,17/39,44%,6/21,29%,42,84,,,,, 
2014,16,BAS,V,100:00,74,12/17,71%,19/40,48%,8/24,33%,34,80,,,,, 
