Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2004,7,FCB,L,100:00,89,16/18,89%,20/35,57%,11/21,52%,36,114,,,,, 
2004,7,LLE,V,100:00,72,9/11,82%,21/57,37%,7/20,35%,38,62,,,,, 
2004,7,RMB,L,100:00,78,22/28,79%,19/40,48%,6/15,40%,35,85,,,,, 
2004,7,BRE,V,100:00,76,19/30,63%,12/37,32%,11/25,44%,34,55,,,,, 
2004,7,TEN,L,100:00,93,15/20,75%,21/34,62%,12/26,46%,40,92,,,,, 
2004,7,EST,V,100:00,83,17/24,71%,24/45,53%,6/21,29%,26,91,,,,, 
2004,7,PAM,L,100:00,82,25/33,76%,24/46,52%,3/15,20%,33,89,,,,, 
2004,7,UNI,V,100:00,91,16/17,94%,27/47,57%,7/15,47%,32,104,,,,, 
2004,7,GCA,L,100:00,68,9/15,60%,28/48,58%,1/15,7%,41,74,,,,, 
2004,7,DKV,V,100:00,67,9/15,60%,14/37,38%,10/20,50%,28,66,,,,, 
2004,7,MAN,L,100:00,88,23/31,74%,22/39,56%,7/23,30%,44,101,,,,, 
2004,7,GRA,V,100:00,75,20/30,67%,20/43,47%,5/19,26%,32,74,,,,, 
2004,7,LBB,L,100:00,72,10/15,67%,22/46,48%,6/20,30%,28,57,,,,, 
2004,7,CSF,V,100:00,82,25/32,78%,18/37,49%,7/16,44%,41,98,,,,, 
2004,8,GRA,L,100:00,74,21/28,75%,19/43,44%,5/17,29%,28,71,,,,, 
2004,8,GCA,V,100:00,88,16/19,84%,30/51,59%,4/14,29%,39,92,,,,, 
2004,8,UNI,L,100:00,82,17/22,77%,16/28,57%,11/26,42%,30,87,,,,, 
2004,8,MAN,V,100:00,70,16/20,80%,21/34,62%,4/16,25%,25,74,,,,, 
2004,8,CSF,L,100:00,81,16/22,73%,19/35,54%,9/20,45%,30,102,,,,, 
2004,8,PAM,V,100:00,71,19/24,79%,14/33,42%,8/18,44%,30,63,,,,, 
2004,8,BRE,L,100:00,96,11/13,85%,26/45,58%,11/20,55%,37,102,,,,, 
2004,8,TEN,V,100:00,72,15/27,56%,18/33,55%,7/21,33%,25,72,,,,, 
2004,8,DKV,L,100:00,95,27/38,71%,25/49,51%,6/18,33%,34,108,,,,, 
2004,8,FOR,V,100:00,83,28/34,82%,20/41,49%,5/17,29%,39,68,,,,, 
2004,8,ALI,L,100:00,86,15/22,68%,25/43,58%,7/18,39%,28,95,,,,, 
2004,8,FCB,V,100:00,80,17/24,71%,24/43,56%,5/14,36%,31,76,,,,, 
2004,8,GIR,L,100:00,109,22/31,71%,24/41,59%,13/31,42%,38,113,,,,, 
2004,8,LBB,V,100:00,107,26/33,79%,21/39,54%,13/30,43%,39,113,,,,, 
2004,8,LLE,L,100:00,54,16/32,50%,13/34,38%,4/20,20%,30,29,,,,, 
2004,8,RMB,V,100:00,85,20/30,67%,28/44,64%,3/18,17%,47,111,,,,, 
2004,8,EST,L,100:00,101,14/19,74%,27/48,56%,11/23,48%,29,106,,,,, 
2004,8,TAU,V,100:00,86,23/35,66%,18/34,53%,9/19,47%,31,84,,,,, 
2004,9,FOR,L,100:00,81,12/14,86%,18/40,45%,11/21,52%,38,90,,,,, 
2004,9,BRE,V,100:00,73,14/21,67%,19/42,45%,7/26,27%,33,62,,,,, 
2004,9,TAU,L,100:00,86,26/33,79%,18/42,43%,8/18,44%,36,100,,,,, 
2004,9,DKV,V,100:00,74,14/19,74%,24/55,44%,4/15,27%,40,66,,,,, 
2004,9,TEN,L,100:00,58,7/9,78%,18/35,51%,5/22,23%,34,51,,,,, 
2004,9,GRA,V,100:00,61,12/20,60%,23/50,46%,1/15,7%,43,66,,,,, 
2004,9,GCA,L,100:00,75,10/18,56%,28/45,62%,3/22,14%,43,84,,,,, 
2004,9,EST,V,100:00,76,13/20,65%,18/43,42%,9/25,36%,36,81,,,,, 
2004,9,FCB,L,100:00,86,30/36,83%,16/40,40%,8/16,50%,31,105,,,,, 
2004,9,GIR,V,100:00,84,17/22,77%,23/47,49%,7/16,44%,35,81,,,,, 
2004,9,PAM,L,100:00,94,22/26,85%,21/33,64%,10/20,50%,33,112,,,,, 
2004,9,LLE,V,100:00,80,18/32,56%,22/51,43%,6/15,40%,35,68,,,,, 
2004,9,RMB,L,100:00,79,19/23,83%,27/50,54%,2/9,22%,33,90,,,,, 
2004,9,UNI,V,100:00,71,9/12,75%,25/41,61%,4/21,19%,28,71,,,,, 
2004,9,LBB,L,100:00,74,11/15,73%,21/40,53%,7/21,33%,35,78,,,,, 
2004,9,ALI,V,100:00,88,16/19,84%,18/35,51%,12/21,57%,29,95,,,,, 
2004,9,MAN,L,100:00,87,21/26,81%,15/34,44%,12/25,48%,42,116,,,,, 
2004,9,CSF,V,100:00,56,5/10,50%,18/42,43%,5/24,21%,35,35,,,,, 
2004,10,EST,L,100:00,77,12/15,80%,22/48,46%,7/19,37%,41,79,,,,, 
2004,10,GRA,V,100:00,61,14/17,82%,22/51,43%,1/17,6%,42,58,,,,, 
2004,10,FOR,L,100:00,82,11/16,69%,22/37,59%,9/24,38%,38,80,,,,, 
2004,10,LLE,V,100:00,80,14/29,48%,30/46,65%,2/9,22%,24,92,,,,, 
2004,10,PAM,L,100:00,97,19/27,70%,30/51,59%,6/23,26%,36,90,,,,, 
2004,10,LBB,V,100:00,99,31/43,72%,19/36,53%,10/21,48%,33,115,,,,, 
2004,10,RMB,L,100:00,81,22/28,79%,19/33,58%,7/17,41%,34,84,,,,, 
2004,10,ALI,V,100:00,61,18/24,75%,14/40,35%,5/18,28%,27,51,,,,, 
2004,10,DKV,L,100:00,97,24/35,69%,20/43,47%,11/19,58%,38,118,,,,, 
2004,10,BRE,V,100:00,83,27/36,75%,22/42,52%,4/16,25%,32,72,,,,, 
2004,10,TEN,L,100:00,72,15/17,88%,18/45,40%,7/15,47%,29,58,,,,, 
2004,10,UNI,V,100:00,99,19/25,76%,16/34,47%,16/24,67%,34,116,,,,, 
2004,10,TAU,L,100:00,72,9/15,60%,24/51,47%,5/11,45%,28,68,,,,, 
2004,10,FCB,V,100:00,79,27/34,79%,17/35,49%,6/15,40%,32,80,,,,, 
2004,10,MAN,L,100:00,97,18/20,90%,20/27,74%,13/28,46%,38,119,,,,, 
2004,10,GIR,V,100:00,82,12/16,75%,26/53,49%,6/22,27%,25,75,,,,, 
2004,10,GCA,L,100:00,77,7/15,47%,29/53,55%,4/16,25%,42,88,,,,, 
2004,10,CSF,V,100:00,61,13/23,57%,21/40,53%,2/14,14%,33,59,,,,, 
2004,11,GRA,L,100:00,77,14/22,64%,18/40,45%,9/19,47%,42,85,,,,, 
2004,11,FOR,V,100:00,70,17/20,85%,19/43,44%,5/21,24%,30,72,,,,, 
2004,11,CSF,L,100:00,97,16/18,89%,30/46,65%,7/15,47%,37,118,,,,, 
2004,11,TEN,V,100:00,56,10/19,53%,17/39,44%,4/21,19%,28,36,,,,, 
2004,11,UNI,L,100:00,83,14/21,67%,24/41,59%,7/22,32%,35,70,,,,, 
2004,11,TAU,V,100:00,98,28/32,88%,29/55,53%,4/16,25%,36,119,,,,, 
2004,11,BRE,L,100:00,74,8/12,67%,24/56,43%,6/25,24%,37,38,,,,, 
2004,11,GCA,V,100:00,93,34/44,77%,19/39,49%,7/13,54%,42,126,,,,, 
2004,11,LLE,L,100:00,89,14/24,58%,30/47,64%,5/12,42%,27,92,,,,, 
2004,11,MAN,V,100:00,82,27/31,87%,17/32,53%,7/22,32%,34,95,,,,, 
2004,11,GIR,L,100:00,93,24/31,77%,24/39,62%,7/18,39%,40,111,,,,, 
2004,11,RMB,V,100:00,90,23/27,85%,14/34,41%,13/31,42%,30,88,,,,, 
2004,11,ALI,L,100:00,85,21/26,81%,23/36,64%,6/16,38%,23,86,,,,, 
2004,11,PAM,V,100:00,78,15/29,52%,21/35,60%,7/16,44%,26,70,,,,, 
2004,11,EST,L,100:00,87,25/33,76%,19/31,61%,8/21,38%,31,98,,,,, 
2004,11,DKV,V,100:00,82,16/25,64%,21/41,51%,8/27,30%,34,71,,,,, 
2004,11,FCB,L,100:00,86,16/22,73%,29/50,58%,4/18,22%,38,96,,,,, 
2004,11,LBB,V,100:00,78,9/10,90%,21/41,51%,9/22,41%,27,75,,,,, 
2004,12,FOR,L,100:00,92,17/22,77%,24/36,67%,9/24,38%,32,96,,,,, 
2004,12,EST,V,100:00,95,34/36,94%,23/43,53%,5/16,31%,29,101,,,,, 
2004,12,TAU,L,100:00,108,27/31,87%,30/51,59%,7/14,50%,34,128,,,,, 
2004,12,BRE,V,100:00,89,22/29,76%,17/36,47%,11/22,50%,27,80,,,,, 
2004,12,DKV,L,100:00,85,17/24,71%,22/35,63%,8/23,35%,29,86,,,,, 
2004,12,GRA,V,100:00,87,18/21,86%,18/33,55%,11/20,55%,23,88,,,,, 
2004,12,LBB,L,100:00,85,17/24,71%,22/37,59%,8/25,32%,37,89,,,,, 
2004,12,LLE,V,100:00,81,22/32,69%,25/51,49%,3/11,27%,36,86,,,,, 
2004,12,TEN,L,100:00,95,14/21,67%,27/55,49%,9/22,41%,46,111,,,,, 
2004,12,GIR,V,100:00,77,16/24,67%,20/34,59%,7/26,27%,35,76,,,,, 
2004,12,MAN,L,100:00,69,15/18,83%,18/35,51%,6/26,23%,33,72,,,,, 
2004,12,ALI,V,100:00,77,19/28,68%,14/39,36%,10/19,53%,40,79,,,,, 
2004,12,RMB,L,100:00,63,11/16,69%,17/38,45%,6/22,27%,35,56,,,,, 
2004,12,CSF,V,100:00,66,15/22,68%,15/37,41%,7/22,32%,42,65,,,,, 
2004,12,GCA,L,100:00,70,19/27,70%,15/33,45%,7/12,58%,34,74,,,,, 
2004,12,UNI,V,100:00,57,5/11,45%,17/37,46%,6/24,25%,33,59,,,,, 
2004,12,PAM,L,100:00,71,19/26,73%,23/44,52%,2/7,29%,33,80,,,,, 
2004,12,FCB,V,100:00,70,8/11,73%,19/39,49%,8/18,44%,24,59,,,,, 
2004,13,GRA,L,100:00,84,16/18,89%,25/44,57%,6/19,32%,36,89,,,,, 
2004,13,TAU,V,100:00,88,18/29,62%,23/41,56%,8/17,47%,27,98,,,,, 
2004,13,UNI,L,100:00,82,17/24,71%,25/43,58%,5/13,38%,36,90,,,,, 
2004,13,DKV,V,100:00,72,12/19,63%,21/43,49%,6/22,27%,34,58,,,,, 
2004,13,CSF,L,100:00,92,26/38,68%,27/47,57%,4/16,25%,33,95,,,,, 
2004,13,FOR,V,100:00,83,20/29,69%,30/47,64%,1/11,9%,35,79,,,,, 
2004,13,BRE,L,100:00,81,19/24,79%,16/30,53%,10/34,29%,26,67,,,,, 
2004,13,EST,V,100:00,89,27/33,82%,16/29,55%,10/23,43%,38,105,,,,, 
2004,13,LLE,L,100:00,78,17/27,63%,23/43,53%,5/15,33%,29,85,,,,, 
2004,13,GCA,V,100:00,86,16/25,64%,20/39,51%,10/25,40%,41,87,,,,, 
2004,13,ALI,L,100:00,81,19/22,86%,22/35,63%,6/18,33%,31,100,,,,, 
2004,13,TEN,V,100:00,60,3/9,33%,21/43,49%,5/17,29%,28,37,,,,, 
2004,13,GIR,L,100:00,85,11/20,55%,25/47,53%,8/22,36%,31,79,,,,, 
2004,13,PAM,V,100:00,102,22/29,76%,25/52,48%,10/19,53%,46,112,,,,, 
2004,13,FCB,L,100:00,64,15/27,56%,14/38,37%,7/18,39%,31,72,,,,, 
2004,13,RMB,V,100:00,66,18/25,72%,18/39,46%,4/16,25%,41,62,,,,, 
2004,13,LBB,L,100:00,82,9/12,75%,23/45,51%,9/19,47%,38,90,,,,, 
2004,13,MAN,V,100:00,65,15/22,68%,16/30,53%,6/25,24%,30,70,,,,, 
2004,14,GRA,L,100:00,88,18/20,90%,26/43,60%,6/19,32%,38,85,,,,, 
2004,14,CSF,V,100:00,107,29/38,76%,21/44,48%,12/20,60%,29,113,,,,, 
2004,14,FOR,L,100:00,78,11/16,69%,23/39,59%,7/22,32%,33,76,,,,, 
2004,14,LBB,V,100:00,84,17/19,89%,20/36,56%,9/19,47%,25,89,,,,, 
2004,14,DKV,L,100:00,81,19/24,79%,25/40,63%,4/18,22%,29,97,,,,, 
2004,14,FCB,V,100:00,73,13/15,87%,24/43,56%,4/11,36%,23,65,,,,, 
2004,14,BRE,L,100:00,93,15/22,68%,30/53,57%,6/19,32%,44,95,,,,, 
2004,14,UNI,V,100:00,82,20/25,80%,19/33,58%,8/23,35%,25,88,,,,, 
2004,14,MAN,L,100:00,83,20/32,63%,18/34,53%,9/24,38%,32,83,,,,, 
2004,14,RMB,V,100:00,85,23/30,77%,25/49,51%,4/16,25%,42,81,,,,, 
2004,14,TEN,L,100:00,59,10/18,56%,17/40,43%,5/20,25%,33,49,,,,, 
2004,14,PAM,V,100:00,78,18/24,75%,18/32,56%,8/18,44%,34,96,,,,, 
2004,14,TAU,L,100:00,97,18/25,72%,32/49,65%,5/15,33%,32,115,,,,, 
2004,14,ALI,V,100:00,82,20/25,80%,22/38,58%,6/23,26%,31,69,,,,, 
2004,14,EST,L,100:00,88,25/31,81%,18/31,58%,9/26,35%,28,108,,,,, 
2004,14,LLE,V,100:00,85,11/19,58%,28/46,61%,6/18,33%,37,69,,,,, 
2004,14,GCA,L,100:00,82,11/17,65%,28/51,55%,5/22,23%,39,88,,,,, 
2004,14,GIR,V,100:00,75,19/29,66%,13/30,43%,10/25,40%,38,63,,,,, 
2004,15,FCB,L,100:00,74,19/22,86%,23/45,51%,3/9,33%,32,90,,,,, 
2004,15,GCA,V,100:00,61,4/8,50%,21/48,44%,5/18,28%,34,47,,,,, 
2004,15,LLE,L,100:00,66,17/29,59%,20/42,48%,3/13,23%,26,65,,,,, 
2004,15,TAU,V,100:00,82,8/14,57%,31/52,60%,4/10,40%,40,87,,,,, 
2004,15,UNI,L,100:00,101,10/15,67%,38/55,69%,5/14,36%,31,119,,,,, 
2004,15,GRA,V,100:00,68,9/14,64%,22/44,50%,5/14,36%,30,58,,,,, 
2004,15,LBB,L,100:00,80,16/19,84%,26/45,58%,4/17,24%,31,95,,,,, 
2004,15,TEN,V,100:00,68,11/24,46%,15/35,43%,9/23,39%,42,59,,,,, 
2004,15,GIR,L,100:00,92,13/17,76%,32/55,58%,5/22,23%,42,88,,,,, 
2004,15,BRE,V,100:00,99,28/44,64%,22/46,48%,9/21,43%,41,115,,,,, 
2004,15,RMB,L,100:00,80,16/30,53%,23/40,58%,6/22,27%,36,85,,,,, 
2004,15,DKV,V,100:00,72,12/14,86%,24/39,62%,4/21,19%,30,74,,,,, 
2004,15,PAM,L,100:00,82,24/33,73%,23/36,64%,4/20,20%,24,94,,,,, 
2004,15,MAN,V,100:00,78,6/7,86%,18/31,58%,12/26,46%,36,70,,,,, 
2004,15,ALI,L,100:00,80,19/25,76%,20/43,47%,7/22,32%,32,70,,,,, 
2004,15,FOR,V,100:00,81,15/19,79%,24/46,52%,6/21,29%,40,79,,,,, 
2004,15,CSF,L,100:00,81,18/24,75%,21/45,47%,7/27,26%,39,82,,,,, 
2004,15,EST,V,100:00,87,18/26,69%,27/47,57%,5/15,33%,40,95,,,,, 
2004,16,GRA,L,100:00,95,19/22,86%,26/40,65%,8/20,40%,36,110,,,,, 
2004,16,BRE,V,100:00,86,22/27,81%,20/42,48%,8/24,33%,31,83,,,,, 
2004,16,FOR,L,100:00,74,16/22,73%,23/48,48%,4/15,27%,32,59,,,,, 
2004,16,PAM,V,100:00,85,19/24,79%,18/32,56%,10/24,42%,31,89,,,,, 
2004,16,TAU,L,100:00,103,22/30,73%,30/50,60%,7/19,37%,40,122,,,,, 
2004,16,GIR,V,100:00,83,15/26,58%,22/43,51%,8/19,42%,33,67,,,,, 
2004,16,DKV,L,100:00,81,19/23,83%,22/42,52%,6/18,33%,22,92,,,,, 
2004,16,CSF,V,100:00,99,18/22,82%,24/43,56%,11/21,52%,37,102,,,,, 
2004,16,MAN,L,100:00,91,14/16,88%,19/33,58%,13/26,50%,33,113,,,,, 
2004,16,FCB,V,100:00,75,20/24,83%,17/40,43%,7/17,41%,28,73,,,,, 
2004,16,TEN,L,100:00,86,11/16,69%,21/41,51%,11/23,48%,37,81,,,,, 
2004,16,LLE,V,100:00,71,17/24,71%,21/41,51%,4/15,27%,30,78,,,,, 
2004,16,GCA,L,100:00,65,9/11,82%,16/38,42%,8/29,28%,36,67,,,,, 
2004,16,ALI,V,100:00,74,7/13,54%,20/42,48%,9/20,45%,40,85,,,,, 
2004,16,EST,L,100:00,75,12/16,75%,18/45,40%,9/23,39%,37,77,,,,, 
2004,16,UNI,V,100:00,83,12/17,71%,19/34,56%,11/25,44%,32,96,,,,, 
2004,16,RMB,L,100:00,93,18/23,78%,21/38,55%,11/27,41%,38,128,,,,, 
