Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2011,7,BRV,L,100:00,86,17/20,85%,24/41,59%,7/16,44%,31,106,,,,, 
2011,7,JOV,V,100:00,67,14/19,74%,13/37,35%,9/17,53%,28,58,,,,, 
2011,7,CAJ,L,100:00,89,7/9,78%,29/48,60%,8/21,38%,37,111,,,,, 
2011,7,ASE,V,100:00,61,10/15,67%,15/30,50%,7/22,32%,25,56,,,,, 
2011,7,GBC,L,100:00,88,21/30,70%,20/35,57%,9/25,36%,30,91,,,,, 
2011,7,MAN,V,100:00,82,20/22,91%,22/39,56%,6/19,32%,30,88,,,,, 
2011,7,CAI,L,100:00,67,12/20,60%,23/41,56%,3/17,18%,39,80,,,,, 
2011,7,UCM,V,100:00,59,2/4,50%,15/36,42%,9/24,38%,33,48,,,,, 
2011,7,GCA,L,100:00,77,16/25,64%,20/29,69%,7/26,27%,29,83,,,,, 
2011,7,GES,V,100:00,71,8/16,50%,21/35,60%,7/28,25%,34,60,,,,, 
2011,7,BSM,L,100:00,77,15/20,75%,19/40,48%,8/22,36%,34,76,,,,, 
2011,7,MCF,V,100:00,85,21/28,75%,17/34,50%,10/28,36%,40,95,,,,, 
2011,7,UNI,L,100:00,80,16/24,67%,26/47,55%,4/16,25%,36,87,,,,, 
2011,7,RMB,V,100:00,96,13/15,87%,25/49,51%,11/23,48%,33,103,,,,, 
2011,7,CLA,L,100:00,65,4/5,80%,17/32,53%,9/24,38%,35,73,,,,, 
2011,7,ALI,V,100:00,55,1/4,25%,15/36,42%,8/22,36%,28,45,,,,, 
2011,7,VBC,L,100:00,68,6/6,100%,25/47,53%,4/19,21%,40,69,,,,, 
2011,7,FCB,V,100:00,72,14/22,64%,20/37,54%,6/22,27%,28,85,,,,, 
2011,8,MCF,L,100:00,69,14/17,82%,17/38,45%,7/22,32%,38,86,,,,, 
2011,8,GCA,V,100:00,65,10/17,59%,17/31,55%,7/28,25%,32,58,,,,, 
2011,8,GES,L,100:00,67,8/12,67%,16/35,46%,9/22,41%,27,62,,,,, 
2011,8,CAJ,V,100:00,75,19/25,76%,19/37,51%,6/16,38%,37,80,,,,, 
2011,8,MAN,L,100:00,74,14/20,70%,18/35,51%,8/28,29%,30,78,,,,, 
2011,8,CAI,V,100:00,81,13/16,81%,16/31,52%,12/26,46%,32,79,,,,, 
2011,8,ALI,L,100:00,77,18/20,90%,19/38,50%,7/18,39%,19,67,,,,, 
2011,8,UNI,V,100:00,97,14/17,82%,28/39,72%,9/17,53%,30,110,,,,, 
2011,8,RMB,L,100:00,82,17/20,85%,28/48,58%,3/16,19%,31,100,,,,, 
2011,8,GBC,V,100:00,74,14/19,74%,18/41,44%,8/21,38%,36,60,,,,, 
2011,8,UCM,L,100:00,83,11/18,61%,15/34,44%,14/32,44%,34,85,,,,, 
2011,8,VBC,V,100:00,86,14/17,82%,24/45,53%,8/26,31%,40,91,,,,, 
2011,8,FCB,L,100:00,77,11/13,85%,24/46,52%,6/17,35%,39,88,,,,, 
2011,8,BRV,V,100:00,67,6/9,67%,20/44,45%,7/16,44%,28,68,,,,, 
2011,8,JOV,L,100:00,73,15/19,79%,17/44,39%,8/18,44%,42,78,,,,, 
2011,8,BSM,V,100:00,67,11/19,58%,22/46,48%,4/16,25%,33,66,,,,, 
2011,8,ASE,L,100:00,54,12/16,75%,18/47,38%,2/15,13%,38,48,,,,, 
2011,8,CLA,V,100:00,74,8/10,80%,15/29,52%,12/27,44%,36,87,,,,, 
2011,9,BRV,L,100:00,65,4/7,57%,26/61,43%,3/13,23%,38,57,,,,, 
2011,9,UCM,V,100:00,76,20/22,91%,19/36,53%,6/23,26%,40,91,,,,, 
2011,9,CAI,L,100:00,67,12/14,86%,14/35,40%,9/22,41%,24,54,,,,, 
2011,9,RMB,V,100:00,84,7/10,70%,28/50,56%,7/19,37%,43,106,,,,, 
2011,9,UNI,L,100:00,79,10/13,77%,27/52,52%,5/19,26%,45,92,,,,, 
2011,9,CLA,V,100:00,66,11/14,79%,20/41,49%,5/24,21%,32,61,,,,, 
2011,9,VBC,L,100:00,75,15/21,71%,24/42,57%,4/16,25%,34,88,,,,, 
2011,9,MAN,V,100:00,67,10/12,83%,18/46,39%,7/20,35%,40,69,,,,, 
2011,9,GES,L,100:00,72,17/23,74%,17/32,53%,7/30,23%,45,77,,,,, 
2011,9,ASE,V,100:00,66,17/21,81%,14/44,32%,7/20,35%,39,60,,,,, 
2011,9,CAJ,L,100:00,97,13/19,68%,30/58,52%,8/27,30%,37,98,,,,, 
2011,9,MCF,V,100:00,99,17/22,77%,29/46,63%,8/25,32%,45,103,,,,, 
2011,9,BSM,L,100:00,83,8/9,89%,21/41,51%,11/18,61%,28,92,,,,, 
2011,9,FCB,V,100:00,89,14/22,64%,21/42,50%,11/28,39%,37,97,,,,, 
2011,9,GCA,L,100:00,77,17/21,81%,18/43,42%,8/27,30%,46,87,,,,, 
2011,9,JOV,V,100:00,71,8/12,67%,24/40,60%,5/27,19%,38,66,,,,, 
2011,9,GBC,L,100:00,68,14/20,70%,15/27,56%,8/25,32%,32,67,,,,, 
2011,9,ALI,V,100:00,71,14/21,67%,21/49,43%,5/18,28%,38,65,,,,, 
2011,10,MCF,L,100:00,82,9/9,100%,20/36,56%,11/21,52%,31,92,,,,, 
2011,10,GES,V,100:00,73,13/17,76%,18/46,39%,8/16,50%,31,73,,,,, 
2011,10,JOV,L,100:00,83,16/25,64%,20/48,42%,9/20,45%,40,105,,,,, 
2011,10,CAJ,V,100:00,65,13/15,87%,23/46,50%,2/14,14%,40,51,,,,, 
2011,10,ASE,L,100:00,75,14/21,67%,20/42,48%,7/21,33%,34,67,,,,, 
2011,10,UNI,V,100:00,84,11/17,65%,23/40,58%,9/21,43%,31,82,,,,, 
2011,10,CLA,L,100:00,86,10/13,77%,26/42,62%,8/21,38%,38,113,,,,, 
2011,10,GBC,V,100:00,74,6/10,60%,22/38,58%,8/19,42%,18,59,,,,, 
2011,10,ALI,L,100:00,77,14/18,78%,21/37,57%,7/23,30%,34,88,,,,, 
2011,10,CAI,V,100:00,75,9/11,82%,15/29,52%,12/27,44%,28,75,,,,, 
2011,10,UCM,L,100:00,60,13/18,72%,19/39,49%,3/21,14%,31,53,,,,, 
2011,10,BSM,V,100:00,85,12/16,75%,29/44,66%,5/14,36%,35,96,,,,, 
2011,10,FCB,L,100:00,65,2/3,67%,24/42,57%,5/22,23%,45,89,,,,, 
2011,10,GCA,V,100:00,49,2/5,40%,13/45,29%,7/19,37%,34,34,,,,, 
2011,10,RMB,L,100:00,81,16/25,64%,25/43,58%,5/19,26%,39,94,,,,, 
2011,10,VBC,V,100:00,64,11/14,79%,19/44,43%,5/22,23%,36,48,,,,, 
2011,10,MAN,L,100:00,80,17/24,71%,21/37,57%,7/19,37%,33,94,,,,, 
2011,10,BRV,V,100:00,75,8/10,80%,26/41,63%,5/18,28%,24,73,,,,, 
2011,11,GES,L,100:00,85,19/23,83%,27/42,64%,4/13,31%,29,94,,,,, 
2011,11,VBC,V,100:00,74,13/20,65%,20/37,54%,7/19,37%,29,73,,,,, 
2011,11,GCA,L,100:00,84,16/22,73%,19/35,54%,10/25,40%,40,100,,,,, 
2011,11,BSM,V,100:00,73,14/18,78%,22/39,56%,5/18,28%,25,54,,,,, 
2011,11,MCF,L,100:00,88,15/17,88%,26/47,55%,7/31,23%,46,85,,,,, 
2011,11,CAI,V,100:00,95,16/22,73%,14/35,40%,17/36,47%,37,108,,,,, 
2011,11,UCM,L,100:00,67,2/3,67%,22/44,50%,7/16,44%,33,70,,,,, 
2011,11,CLA,V,100:00,75,7/9,78%,19/42,45%,10/21,48%,31,82,,,,, 
2011,11,JOV,L,100:00,70,27/36,75%,17/42,40%,3/15,20%,28,72,,,,, 
2011,11,GBC,V,100:00,93,12/13,92%,24/41,59%,11/23,48%,38,95,,,,, 
2011,11,CAJ,L,100:00,87,15/20,75%,27/43,63%,6/16,38%,29,102,,,,, 
2011,11,BRV,V,100:00,73,11/12,92%,16/29,55%,10/21,48%,23,68,,,,, 
2011,11,FCB,L,100:00,72,15/18,83%,21/45,47%,5/22,23%,40,73,,,,, 
2011,11,UNI,V,100:00,62,12/14,86%,22/48,46%,2/12,17%,39,66,,,,, 
2011,11,MAN,L,100:00,62,9/20,45%,19/47,40%,5/17,29%,24,56,,,,, 
2011,11,ALI,V,100:00,76,8/11,73%,19/36,53%,10/22,45%,45,85,,,,, 
2011,11,ASE,L,100:00,90,15/19,79%,27/54,50%,7/18,39%,33,91,,,,, 
2011,11,RMB,V,100:00,85,14/21,67%,25/38,66%,7/27,26%,42,99,,,,, 
2011,12,VBC,L,100:00,80,16/24,67%,20/31,65%,8/23,35%,29,87,,,,, 
2011,12,CAJ,V,100:00,84,18/24,75%,18/32,56%,10/24,42%,28,88,,,,, 
2011,12,GBC,L,100:00,86,16/24,67%,14/28,50%,14/27,52%,38,97,,,,, 
2011,12,MCF,V,100:00,70,10/16,63%,21/48,44%,6/18,33%,33,63,,,,, 
2011,12,UNI,L,100:00,89,21/31,68%,28/52,54%,4/12,33%,38,101,,,,, 
2011,12,JOV,V,100:00,88,13/17,76%,21/51,41%,11/25,44%,42,86,,,,, 
2011,12,BSM,L,100:00,61,12/16,75%,14/41,34%,7/19,37%,36,51,,,,, 
2011,12,ASE,V,100:00,58,20/26,77%,13/39,33%,4/24,17%,39,54,,,,, 
2011,12,BRV,L,100:00,70,16/21,76%,21/41,51%,4/18,22%,28,61,,,,, 
2011,12,GCA,V,100:00,89,17/26,65%,18/36,50%,12/30,40%,41,102,,,,, 
2011,12,ALI,L,100:00,63,18/27,67%,15/33,45%,5/26,19%,34,60,,,,, 
2011,12,UCM,V,100:00,62,12/13,92%,19/34,56%,4/20,20%,37,61,,,,, 
2011,12,RMB,L,100:00,83,19/25,76%,20/37,54%,8/24,33%,44,102,,,,, 
2011,12,MAN,V,100:00,61,6/9,67%,23/48,48%,3/15,20%,24,40,,,,, 
2011,12,CLA,L,100:00,71,5/8,63%,24/43,56%,6/18,33%,31,76,,,,, 
2011,12,FCB,V,100:00,60,9/12,75%,15/30,50%,7/29,24%,37,57,,,,, 
2011,12,CAI,L,100:00,59,17/19,89%,12/28,43%,6/20,30%,29,59,,,,, 
2011,12,GES,V,100:00,62,8/9,89%,18/44,41%,6/18,33%,38,62,,,,, 
2011,13,UCM,L,100:00,88,12/17,71%,26/41,63%,8/28,29%,39,95,,,,, 
2011,13,ASE,V,100:00,75,15/23,65%,15/44,34%,10/17,59%,37,60,,,,, 
2011,13,CAJ,L,100:00,68,14/17,82%,21/52,40%,4/18,22%,42,60,,,,, 
2011,13,UNI,V,100:00,72,10/12,83%,19/38,50%,8/22,36%,37,84,,,,, 
2011,13,CAI,L,100:00,80,10/13,77%,14/32,44%,14/26,54%,32,101,,,,, 
2011,13,BSM,V,100:00,71,16/21,76%,17/41,41%,7/16,44%,31,73,,,,, 
2011,13,FCB,L,100:00,74,8/14,57%,18/49,37%,10/20,50%,46,79,,,,, 
2011,13,MAN,V,100:00,61,13/19,68%,18/43,42%,4/12,33%,32,65,,,,, 
2011,13,JOV,L,100:00,78,6/8,75%,21/50,42%,10/28,36%,34,66,,,,, 
2011,13,RMB,V,100:00,75,25/38,66%,22/40,55%,2/12,17%,41,84,,,,, 
2011,13,BRV,L,100:00,74,13/17,76%,20/40,50%,7/21,33%,39,87,,,,, 
2011,13,VBC,V,100:00,65,17/22,77%,12/32,38%,8/26,31%,40,67,,,,, 
2011,13,MCF,L,100:00,60,15/16,94%,12/37,32%,7/25,28%,37,63,,,,, 
2011,13,ALI,V,100:00,64,10/13,77%,18/46,39%,6/23,26%,48,70,,,,, 
2011,13,GCA,L,100:00,45,12/19,63%,15/32,47%,1/21,5%,31,39,,,,, 
2011,13,GBC,V,100:00,78,6/7,86%,18/29,62%,12/32,38%,35,85,,,,, 
2011,13,GES,L,100:00,79,14/20,70%,19/43,44%,9/15,60%,41,85,,,,, 
2011,13,CLA,V,100:00,80,16/20,80%,20/45,44%,8/23,35%,32,72,,,,, 
2011,14,ASE,L,100:00,69,12/15,80%,15/40,38%,9/22,41%,39,73,,,,, 
2011,14,BRV,V,100:00,62,5/14,36%,15/38,39%,9/17,53%,29,56,,,,, 
2011,14,GBC,L,100:00,67,12/14,86%,17/34,50%,7/22,32%,34,73,,,,, 
2011,14,CAJ,V,100:00,65,8/11,73%,24/48,50%,3/14,21%,32,66,,,,, 
2011,14,CAI,L,100:00,63,4/7,57%,16/31,52%,9/23,39%,24,65,,,,, 
2011,14,GCA,V,100:00,61,8/13,62%,19/38,50%,5/17,29%,38,64,,,,, 
2011,14,UNI,L,100:00,78,15/22,68%,27/48,56%,3/14,21%,36,87,,,,, 
2011,14,GES,V,100:00,73,12/15,80%,23/47,49%,5/17,29%,35,73,,,,, 
2011,14,ALI,L,100:00,84,16/22,73%,19/42,45%,10/27,37%,37,78,,,,, 
2011,14,JOV,V,100:00,78,21/33,64%,24/42,57%,3/18,17%,38,80,,,,, 
2011,14,VBC,L,100:00,77,18/25,72%,19/35,54%,7/22,32%,32,80,,,,, 
2011,14,BSM,V,100:00,71,19/23,83%,14/30,47%,8/19,42%,28,75,,,,, 
2011,14,CLA,L,100:00,61,6/8,75%,17/35,49%,7/27,26%,37,60,,,,, 
2011,14,MCF,V,100:00,51,5/11,45%,17/32,53%,4/28,14%,41,51,,,,, 
2011,14,RMB,L,100:00,78,10/17,59%,25/43,58%,6/21,29%,37,89,,,,, 
2011,14,FCB,V,100:00,74,12/14,86%,25/50,50%,4/17,24%,34,73,,,,, 
2011,14,MAN,L,100:00,83,19/23,83%,26/47,55%,4/13,31%,32,108,,,,, 
2011,14,UCM,V,100:00,74,17/22,77%,21/47,45%,5/20,25%,41,62,,,,, 
2011,15,MCF,L,100:00,80,14/21,67%,18/45,40%,10/20,50%,32,80,,,,, 
2011,15,UNI,V,100:00,78,4/7,57%,28/45,62%,6/22,27%,39,93,,,,, 
2011,15,UCM,L,100:00,60,5/9,56%,20/55,36%,5/17,29%,36,46,,,,, 
2011,15,RMB,V,100:00,91,11/14,79%,25/40,63%,10/19,53%,39,118,,,,, 
2011,15,FCB,L,100:00,65,4/6,67%,20/43,47%,7/25,28%,41,69,,,,, 
2011,15,ALI,V,100:00,49,5/9,56%,13/32,41%,6/19,32%,32,43,,,,, 
2011,15,GES,L,100:00,87,18/23,78%,21/49,43%,9/26,35%,44,82,,,,, 
2011,15,GBC,V,100:00,93,28/35,80%,19/35,54%,9/28,32%,40,95,,,,, 
2011,15,CAJ,L,100:00,77,3/5,60%,22/43,51%,10/21,48%,31,82,,,,, 
2011,15,CAI,V,100:00,64,14/18,78%,19/32,59%,4/20,20%,30,69,,,,, 
2011,15,BSM,L,100:00,63,21/23,91%,12/31,39%,6/21,29%,35,62,,,,, 
2011,15,BRV,V,100:00,72,10/12,83%,19/42,45%,8/20,40%,34,84,,,,, 
2011,15,GCA,L,100:00,63,7/13,54%,13/32,41%,10/29,34%,32,59,,,,, 
2011,15,VBC,V,100:00,71,11/16,69%,15/30,50%,10/21,48%,31,83,,,,, 
2011,15,ASE,L,100:00,76,16/20,80%,24/42,57%,4/17,24%,37,85,,,,, 
2011,15,MAN,V,100:00,70,17/23,74%,13/28,46%,9/24,38%,27,58,,,,, 
2011,15,JOV,L,100:00,57,10/11,91%,16/39,41%,5/23,22%,33,53,,,,, 
2011,15,CLA,V,100:00,74,8/11,73%,21/42,50%,8/20,40%,39,86,,,,, 
2011,16,BRV,L,100:00,73,12/17,71%,20/35,57%,7/21,33%,28,72,,,,, 
2011,16,GES,V,100:00,81,20/24,83%,14/35,40%,11/20,55%,33,77,,,,, 
2011,16,UNI,L,100:00,87,13/19,68%,19/30,63%,12/23,52%,23,99,,,,, 
2011,16,UCM,V,100:00,79,8/11,73%,28/51,55%,5/13,38%,31,79,,,,, 
2011,16,VBC,L,100:00,69,25/35,71%,16/38,42%,4/22,18%,34,68,,,,, 
2011,16,MCF,V,100:00,76,9/10,90%,17/37,46%,11/27,41%,41,86,,,,, 
2011,16,CLA,L,100:00,65,11/14,79%,18/33,55%,6/34,18%,34,51,,,,, 
2011,16,MAN,V,100:00,76,20/25,80%,25/38,66%,2/14,14%,29,93,,,,, 
2011,16,CAI,L,100:00,96,18/23,78%,24/38,63%,10/19,53%,32,125,,,,, 
2011,16,JOV,V,100:00,73,11/14,79%,25/54,46%,4/13,31%,35,61,,,,, 
2011,16,GCA,L,100:00,73,5/9,56%,16/28,57%,12/31,39%,39,81,,,,, 
2011,16,ASE,V,100:00,65,11/18,61%,18/49,37%,6/19,32%,40,69,,,,, 
2011,16,BSM,L,100:00,70,7/10,70%,18/39,46%,9/26,35%,35,76,,,,, 
2011,16,CAJ,V,100:00,77,23/26,88%,15/34,44%,8/14,57%,32,95,,,,, 
2011,16,GBC,L,100:00,56,10/13,77%,17/45,38%,4/19,21%,39,46,,,,, 
2011,16,FCB,V,100:00,71,11/16,69%,18/33,55%,8/21,38%,33,76,,,,, 
2011,16,ALI,L,100:00,86,13/15,87%,14/30,47%,15/28,54%,27,79,,,,, 
