Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_3C,Puntos_4C,Puntos_PR
2016,2,HGC,V,200:00,89,7/11,64%,29/48,60%,8/20,40%,29,80,23,34,15,17, 
2016,2,VBC,L,200:00,75,7/7,100%,22/41,54%,8/25,32%,30,80,17,19,18,21, 
2016,2,RMB,V,200:00,94,15/17,88%,23/41,56%,11/22,50%,34,123,23,19,34,18, 
2016,2,BET,L,200:00,75,15/20,75%,27/52,52%,2/14,14%,30,73,14,16,19,26, 
2016,2,MAN,V,200:00,80,23/25,92%,18/32,56%,7/20,35%,35,86,18,15,22,25, 
2016,2,BAS,L,200:00,87,26/37,70%,23/55,42%,5/18,28%,42,103,10,12,33,32, 
2016,2,UCB,V,200:00,75,14/20,70%,20/43,47%,7/28,25%,49,71,23,14,14,24, 
2016,2,RBB,L,200:00,79,11/13,85%,19/40,48%,10/23,43%,40,102,22,20,21,16, 
2016,2,MOV,V,200:00,74,5/10,50%,18/39,46%,11/30,37%,30,81,25,12,23,14, 
2016,2,JOV,L,200:00,65,13/16,81%,20/35,57%,4/25,16%,34,57,17,18,13,17, 
2016,2,MKF,V,200:00,82,10/15,67%,21/35,60%,10/25,40%,33,109,17,21,15,29, 
2016,2,UNI,L,200:00,71,13/20,65%,23/45,51%,4/26,15%,41,76,17,17,19,18, 
2016,2,ZGZ,V,200:00,80,23/26,88%,21/37,57%,5/24,21%,39,95,11,19,22,28, 
2016,2,IBT,L,200:00,70,8/11,73%,13/26,50%,12/34,35%,34,88,9,16,24,21, 
2016,2,MOB,V,200:00,55,11/15,73%,10/24,42%,8/25,32%,28,54,10,18,17,10, 
2016,3,MBA,L,200:00,92,22/25,88%,26/43,60%,6/16,38%,30,133,21,25,29,17, 
2016,3,JOV,V,200:00,73,10/14,71%,18/34,53%,9/29,31%,30,54,24,20,18,11, 
2016,3,MKF,L,200:00,85,6/6,100%,20/42,48%,13/29,45%,24,79,26,25,21,13, 
2016,3,UNI,V,200:00,98,9/10,90%,19/31,61%,17/25,68%,32,127,24,29,22,23, 
2016,3,MOB,L,200:00,64,15/18,83%,17/35,49%,5/17,29%,34,75,13,14,17,20, 
2016,3,MOV,V,200:00,73,16/20,80%,18/33,55%,7/25,28%,30,82,9,16,19,29, 
2016,3,UCB,L,200:00,85,9/12,75%,23/34,68%,10/23,43%,32,111,29,14,21,21, 
2016,3,MAN,V,200:00,61,5/6,83%,19/37,51%,6/25,24%,25,43,9,18,15,19, 
2016,3,IBT,L,200:00,96,17/20,85%,17/30,57%,15/25,60%,30,124,22,25,24,25, 
2016,3,BET,V,200:00,74,15/17,88%,22/48,46%,5/11,45%,24,65,24,19,19,12, 
2016,3,BAR,L,225:00,98,17/27,63%,30/44,68%,7/21,33%,39,115,23,30,17,14,14
2016,3,BAS,V,225:00,92,13/18,72%,23/43,53%,11/38,29%,35,81,20,27,20,17,8
2016,3,HGC,L,200:00,75,13/17,76%,22/38,58%,6/20,30%,31,87,18,18,21,18, 
2016,3,VBC,V,200:00,84,16/18,89%,22/37,59%,8/24,33%,31,90,22,15,24,23, 
2016,3,ZGZ,L,200:00,69,15/19,79%,21/37,57%,4/25,16%,30,68,14,21,15,19, 
2016,3,RBB,V,200:00,75,17/20,85%,17/32,53%,8/25,32%,35,82,17,12,24,22, 
2016,4,UNI,L,200:00,89,12/18,67%,28/51,55%,7/21,33%,31,103,18,19,30,22, 
2016,4,HGC,V,200:00,78,23/26,88%,17/29,59%,7/21,33%,28,80,20,16,17,25, 
2016,4,MOV,L,200:00,86,14/18,78%,21/35,60%,10/28,36%,32,95,23,14,27,22, 
2016,4,MKF,V,200:00,74,17/23,74%,15/38,39%,9/23,39%,36,61,25,11,25,13, 
2016,4,JOV,L,200:00,73,14/18,78%,13/29,45%,11/25,44%,33,72,20,24,13,16, 
2016,4,IBT,V,200:00,78,12/18,67%,15/32,47%,12/25,48%,30,80,11,28,20,19, 
2016,4,BET,L,200:00,87,8/11,73%,26/43,60%,9/15,60%,29,91,13,29,21,24, 
2016,4,ZGZ,V,200:00,84,16/18,89%,16/31,52%,12/28,43%,27,89,23,17,19,25, 
2016,4,RBB,L,200:00,92,19/23,83%,17/28,61%,13/28,46%,34,103,27,11,30,24, 
2016,4,BAR,V,200:00,79,25/31,81%,15/34,44%,8/26,31%,33,74,18,16,26,19, 
2016,4,RMB,L,200:00,93,26/35,74%,23/36,64%,7/25,28%,36,123,22,20,26,25, 
2016,4,UCB,V,200:00,86,10/11,91%,20/39,51%,12/32,38%,34,73,19,17,28,22, 
2016,4,MAN,L,225:00,78,9/14,64%,21/36,58%,9/28,32%,35,68,11,21,19,18,9
2016,4,MOB,V,225:00,82,13/18,72%,21/37,57%,9/22,41%,33,94,16,21,12,20,13
2016,4,BAS,L,200:00,95,18/25,72%,25/41,61%,9/23,39%,40,108,28,20,36,11, 
2016,4,MBA,V,200:00,77,18/26,69%,19/42,45%,7/21,33%,28,68,25,19,21,12, 
2016,5,ZGZ,L,200:00,95,19/28,68%,20/39,51%,12/27,44%,30,96,21,24,28,22, 
2016,5,UCB,V,200:00,77,15/19,79%,16/28,57%,10/28,36%,29,72,17,21,20,19, 
2016,5,MBA,L,200:00,85,20/25,80%,28/43,65%,3/19,16%,36,103,22,21,18,24, 
2016,5,RBB,V,200:00,81,10/11,91%,19/41,46%,11/33,33%,39,75,19,20,17,25, 
2016,5,BAR,L,200:00,80,17/23,74%,15/27,56%,11/27,41%,34,102,23,20,15,22, 
2016,5,BET,V,200:00,58,7/11,64%,15/36,42%,7/21,33%,31,42,14,17,15,12, 
2016,5,MOB,L,200:00,75,11/16,69%,23/44,52%,6/20,30%,26,66,14,16,25,20, 
2016,5,VBC,V,200:00,92,19/24,79%,23/33,70%,9/23,39%,31,118,22,16,22,32, 
2016,5,JOV,L,200:00,83,12/20,60%,16/38,42%,13/30,43%,41,87,17,23,24,19, 
2016,5,BAS,V,200:00,90,9/19,47%,21/44,48%,13/28,46%,37,97,20,20,27,23, 
2016,5,HGC,L,200:00,111,19/24,79%,34/53,64%,8/21,38%,50,158,27,26,33,25, 
2016,5,MKF,V,200:00,60,9/11,82%,18/39,46%,5/24,21%,24,30,11,19,20,10, 
2016,5,IBT,L,200:00,72,5/12,42%,20/44,45%,9/23,39%,32,75,22,11,22,17, 
2016,5,UNI,V,200:00,73,8/11,73%,16/39,41%,11/24,46%,42,81,25,13,19,16, 
2016,5,MOV,L,200:00,88,17/20,85%,22/38,58%,9/29,31%,32,87,17,25,26,20, 
2016,5,RMB,V,200:00,96,13/17,76%,25/45,56%,11/25,44%,37,107,22,15,33,26, 
2016,6,RBB,L,200:00,81,11/15,73%,14/31,45%,14/28,50%,32,89,23,21,18,19, 
2016,6,IBT,V,200:00,91,9/11,82%,29/47,62%,8/17,47%,29,109,18,25,21,27, 
2016,6,UCB,L,200:00,57,7/8,88%,16/33,48%,6/28,21%,33,41,10,16,23,8, 
2016,6,HGC,V,200:00,76,16/18,89%,21/38,55%,6/26,23%,35,84,14,19,21,22, 
2016,6,RMB,L,200:00,94,13/17,76%,30/48,63%,7/19,37%,32,133,21,16,25,32, 
2016,6,ZGZ,V,200:00,68,7/10,70%,26/45,58%,3/21,14%,39,55,21,16,11,20, 
2016,6,VBC,L,200:00,88,18/20,90%,26/42,62%,6/22,27%,37,104,16,22,21,29, 
2016,6,MBA,V,200:00,62,10/12,83%,20/41,49%,4/18,22%,31,52,10,17,15,20, 
2016,6,MKF,L,200:00,75,15/22,68%,15/37,41%,10/28,36%,32,57,20,19,18,18, 
2016,6,BAR,V,200:00,78,10/15,67%,22/41,54%,8/19,42%,40,93,18,27,12,21, 
2016,6,BET,L,200:00,79,14/15,93%,22/43,51%,7/21,33%,37,74,13,14,28,24, 
2016,6,MOB,V,200:00,74,15/22,68%,16/32,50%,9/31,29%,36,81,21,14,16,23, 
2016,6,UNI,L,200:00,82,17/28,61%,16/30,53%,11/24,46%,34,101,22,17,19,24, 
2016,6,BAS,V,200:00,72,9/12,75%,21/36,58%,7/31,23%,32,62,14,9,27,22, 
2016,6,MAN,L,200:00,81,16/22,73%,22/43,51%,7/24,29%,40,82,15,21,15,30, 
2016,6,JOV,V,200:00,85,13/23,57%,18/33,55%,12/29,41%,32,81,23,21,18,23, 
2016,7,MKF,L,200:00,73,5/8,63%,28/44,64%,4/24,17%,33,72,21,16,14,22, 
2016,7,VBC,V,200:00,68,12/21,57%,16/24,67%,8/28,29%,34,74,20,13,19,16, 
2016,7,MOB,L,200:00,80,11/17,65%,18/35,51%,11/24,46%,32,84,16,21,25,18, 
2016,7,ZGZ,V,200:00,63,18/21,86%,18/28,64%,3/26,12%,33,64,21,10,17,15, 
2016,7,MBA,L,200:00,88,21/27,78%,20/40,50%,9/20,45%,38,111,28,15,22,23, 
2016,7,UCB,V,200:00,72,17/21,81%,14/32,44%,9/27,33%,29,51,17,20,19,16, 
2016,7,BAS,L,200:00,82,23/30,77%,16/30,53%,9/31,29%,44,93,22,22,14,24, 
2016,7,MAN,V,200:00,69,21/24,88%,15/36,42%,6/26,23%,33,57,15,16,22,16, 
2016,7,JOV,L,200:00,82,19/26,73%,15/31,48%,11/22,50%,33,86,22,26,15,19, 
2016,7,UNI,V,200:00,79,17/23,74%,22/38,58%,6/19,32%,28,87,24,16,24,15, 
2016,7,HGC,L,200:00,82,10/11,91%,24/38,63%,8/25,32%,32,98,22,29,13,18, 
2016,7,BET,V,200:00,62,18/26,69%,13/34,38%,6/13,46%,28,47,19,16,15,12, 
2016,7,IBT,L,200:00,81,19/27,70%,25/50,50%,4/17,24%,44,99,16,24,24,17, 
2016,7,MOV,V,200:00,72,6/7,86%,18/46,39%,10/28,36%,38,60,14,15,27,14, 
2016,7,BAR,L,200:00,85,17/25,68%,25/35,71%,6/22,27%,34,89,20,29,18,18, 
2016,7,RMB,V,200:00,75,9/16,56%,18/39,46%,10/26,38%,33,73,15,18,20,22, 
2016,8,UCB,L,200:00,83,16/19,84%,20/44,45%,9/27,33%,25,74,20,14,22,27, 
2016,8,BAR,V,200:00,99,19/21,90%,25/32,78%,10/21,48%,31,102,21,20,34,24, 
2016,8,MOB,L,200:00,87,18/22,82%,24/38,63%,7/20,35%,33,100,32,19,22,14, 
2016,8,HGC,V,200:00,90,26/30,87%,17/38,45%,10/24,42%,32,98,15,19,24,32, 
2016,8,RMB,L,200:00,86,13/18,72%,20/46,43%,11/23,48%,45,110,23,23,20,20, 
2016,8,IBT,V,200:00,59,4/5,80%,17/33,52%,7/24,29%,24,44,19,13,14,13, 
2016,8,UNI,L,200:00,85,21/26,81%,17/38,45%,10/28,36%,40,102,24,19,20,22, 
2016,8,RBB,V,200:00,64,15/16,94%,17/33,52%,5/23,22%,31,54,20,22,13,9, 
2016,8,ZGZ,L,225:00,80,29/37,78%,18/40,45%,5/22,23%,45,83,24,16,13,14,13
2016,8,MKF,V,225:00,75,19/28,68%,16/39,41%,8/34,24%,40,62,13,20,19,15,8
2016,8,MOV,L,200:00,83,12/14,86%,22/39,56%,9/19,47%,29,101,14,22,26,21, 
2016,8,JOV,V,200:00,71,8/9,89%,21/47,45%,7/21,33%,37,60,13,25,13,20, 
2016,8,VBC,L,200:00,99,24/31,77%,24/39,62%,9/18,50%,34,106,17,24,27,31, 
2016,8,BAS,V,200:00,91,27/33,82%,20/41,49%,8/20,40%,26,85,16,16,26,33, 
2016,8,MAN,L,200:00,91,20/26,77%,22/43,51%,9/26,35%,35,92,23,22,21,25, 
2016,8,MBA,V,200:00,93,21/28,75%,21/39,54%,10/24,42%,33,102,29,20,18,26, 
2016,9,JOV,L,200:00,86,19/22,86%,20/31,65%,9/25,36%,26,81,23,21,23,19, 
2016,9,VBC,V,200:00,84,16/22,73%,25/39,64%,6/20,30%,33,102,23,21,16,24, 
2016,9,MBA,L,200:00,91,25/31,81%,18/30,60%,10/26,38%,31,109,21,24,20,26, 
2016,9,MOB,V,200:00,87,11/13,85%,20/38,53%,12/25,48%,30,83,18,16,24,29, 
2016,9,BAR,L,200:00,92,19/28,68%,17/27,63%,13/26,50%,43,112,28,23,20,21, 
2016,9,MOV,V,200:00,80,16/21,76%,14/33,42%,12/31,39%,27,82,22,10,17,31, 
2016,9,RBB,L,200:00,91,9/17,53%,23/45,51%,12/28,43%,42,106,24,24,26,17, 
2016,9,MAN,V,200:00,76,9/13,69%,26/37,70%,5/20,25%,27,70,17,19,19,21, 
2016,9,BET,L,200:00,77,14/20,70%,24/50,48%,5/13,38%,27,70,20,3,31,23, 
2016,9,UCB,V,200:00,103,12/17,71%,20/29,69%,17/29,59%,33,119,28,24,27,24, 
2016,9,IBT,L,200:00,96,21/28,75%,15/24,63%,15/34,44%,44,121,20,20,19,37, 
2016,9,MKF,V,200:00,50,5/14,36%,21/41,51%,1/16,6%,25,27,11,16,12,11, 
2016,9,BAS,L,225:00,101,9/10,90%,31/52,60%,10/29,34%,47,110,18,27,17,25,14
2016,9,ZGZ,V,225:00,92,20/25,80%,24/53,45%,8/25,32%,37,96,25,17,25,20,5
2016,9,HGC,L,200:00,68,8/8,100%,21/46,46%,6/26,23%,45,64,17,22,17,12, 
2016,9,RMB,V,200:00,76,18/25,72%,14/37,38%,10/24,42%,38,92,21,16,18,21, 
2016,10,MOV,L,200:00,78,23/31,74%,17/35,49%,7/20,35%,36,79,22,20,16,20, 
2016,10,HGC,V,200:00,86,17/26,65%,24/43,56%,7/22,32%,34,89,18,23,26,19, 
2016,10,BAS,L,200:00,72,10/10,100%,22/47,47%,6/16,38%,32,73,15,15,25,17, 
2016,10,IBT,V,200:00,73,8/10,80%,19/31,61%,9/30,30%,34,76,18,14,24,17, 
2016,10,RBB,L,200:00,83,13/16,81%,23/38,61%,8/29,28%,37,90,25,22,20,16, 
2016,10,JOV,V,200:00,70,12/13,92%,17/30,57%,8/27,30%,32,74,19,16,22,13, 
2016,10,RMB,L,200:00,96,13/15,87%,22/34,65%,13/32,41%,41,129,25,16,33,22, 
2016,10,MAN,V,200:00,70,10/13,77%,18/37,49%,8/34,24%,37,58,17,19,15,19, 
2016,10,UCB,L,200:00,74,16/18,89%,17/34,50%,8/24,33%,26,82,15,17,27,15, 
2016,10,MOB,V,200:00,76,8/12,67%,22/41,54%,8/25,32%,38,70,20,16,17,23, 
2016,10,VBC,L,200:00,66,10/13,77%,13/27,48%,10/26,38%,32,73,14,28,18,6, 
2016,10,BET,V,200:00,56,8/13,62%,15/38,39%,6/17,35%,35,48,16,16,15,9, 
2016,10,MKF,L,200:00,85,21/31,68%,14/33,42%,12/27,44%,38,89,28,13,21,23, 
2016,10,MBA,V,200:00,73,20/25,80%,16/34,47%,7/24,29%,36,70,17,27,9,20, 
2016,10,UNI,L,225:00,95,35/41,85%,21/33,64%,6/27,22%,31,101,19,17,22,20,17
2016,10,BAR,V,225:00,89,19/26,73%,23/41,56%,8/26,31%,39,77,15,14,26,23,11
2016,11,VBC,L,200:00,83,20/25,80%,15/32,47%,11/27,41%,40,108,23,13,28,19, 
2016,11,RBB,V,200:00,61,3/7,43%,20/39,51%,6/23,26%,32,46,16,14,13,18, 
2016,11,MOB,L,200:00,80,13/16,81%,20/38,53%,9/22,41%,36,93,17,23,17,23, 
2016,11,JOV,V,200:00,67,9/12,75%,11/19,58%,12/35,34%,24,65,11,26,18,12, 
2016,11,BET,L,200:00,60,14/20,70%,17/36,47%,4/16,25%,27,43,12,13,16,19, 
2016,11,BAS,V,200:00,94,10/13,77%,24/39,62%,12/33,36%,44,110,29,18,27,20, 
2016,11,RMB,L,200:00,92,8/14,57%,27/51,53%,10/28,36%,38,107,23,24,24,21, 
2016,11,MKF,V,200:00,76,5/10,50%,25/44,57%,7/25,28%,40,64,12,20,19,25, 
2016,11,ZGZ,L,200:00,71,20/23,87%,18/35,51%,5/18,28%,34,76,13,15,21,22, 
2016,11,IBT,V,200:00,59,12/16,75%,10/25,40%,9/31,29%,31,40,14,18,4,23, 
2016,11,MOV,L,200:00,87,16/20,80%,22/39,56%,9/31,29%,34,82,27,22,25,13, 
2016,11,MBA,V,200:00,85,27/38,71%,23/49,47%,4/14,29%,45,92,19,16,18,32, 
2016,11,BAR,L,200:00,79,7/11,64%,21/40,53%,10/21,48%,33,84,23,22,11,23, 
2016,11,HGC,V,200:00,78,11/14,79%,17/40,43%,11/25,44%,34,90,19,20,20,19, 
2016,11,MAN,L,200:00,70,13/17,76%,18/32,56%,7/25,28%,23,62,16,20,16,18, 
2016,11,UNI,V,200:00,89,8/9,89%,27/38,71%,9/25,36%,33,109,31,19,23,16, 
2016,12,UNI,L,200:00,83,12/24,50%,25/43,58%,7/20,35%,26,81,18,24,20,21, 
2016,12,VBC,V,200:00,91,23/26,88%,19/34,56%,10/22,45%,38,106,24,16,21,30, 
2016,12,HGC,L,200:00,86,15/22,68%,25/50,50%,7/22,32%,42,97,22,23,21,20, 
2016,12,ZGZ,V,200:00,82,8/13,62%,19/38,50%,12/24,50%,35,85,17,19,20,26, 
2016,12,MKF,L,200:00,84,23/35,66%,26/44,59%,3/13,23%,41,104,21,18,14,31, 
2016,12,MAN,V,200:00,64,13/16,81%,18/43,42%,5/17,29%,28,44,13,17,14,20, 
2016,12,JOV,L,200:00,88,23/31,74%,16/26,62%,11/30,37%,23,94,23,23,24,18, 
2016,12,BET,V,200:00,94,21/24,88%,26/47,55%,7/20,35%,35,94,22,23,20,29, 
2016,12,IBT,L,200:00,94,29/36,81%,19/27,70%,9/26,35%,32,108,21,24,21,28, 
2016,12,UCB,V,200:00,80,19/26,73%,20/34,59%,7/27,26%,28,64,18,14,20,28, 
2016,12,MBA,L,200:00,87,12/16,75%,24/42,57%,9/17,53%,27,100,22,20,18,27, 
2016,12,BAR,V,200:00,80,10/12,83%,26/42,62%,6/18,33%,29,85,18,18,22,22, 
2016,12,BAS,L,200:00,82,17/24,71%,25/44,57%,5/23,22%,39,86,24,19,12,27, 
2016,12,MOV,V,200:00,77,8/17,47%,27/42,64%,5/20,25%,28,78,13,22,23,19, 
2016,12,RBB,L,200:00,77,9/9,100%,22/34,65%,8/29,28%,36,70,13,25,24,15, 
2016,12,RMB,V,200:00,85,15/21,71%,20/34,59%,10/30,33%,32,93,22,26,17,20, 
2016,13,BAR,L,200:00,79,22/29,76%,18/41,44%,7/22,32%,38,93,18,13,30,18, 
2016,13,JOV,V,200:00,77,12/19,63%,16/33,48%,11/24,46%,34,72,18,21,19,19, 
2016,13,RMB,L,200:00,106,16/17,94%,18/31,58%,18/29,62%,40,142,20,28,33,25, 
2016,13,MOB,V,200:00,59,8/11,73%,18/36,50%,5/24,21%,22,48,22,18,8,11, 
2016,13,MOV,L,200:00,76,10/11,91%,21/35,60%,8/28,29%,22,70,21,12,20,23, 
2016,13,UNI,V,200:00,87,18/26,69%,24/42,57%,7/18,39%,42,95,16,18,26,27, 
2016,13,UCB,L,200:00,97,15/19,79%,20/34,59%,14/29,48%,38,100,31,18,31,17, 
2016,13,RBB,V,200:00,71,15/22,68%,16/31,52%,8/26,31%,21,61,20,17,27,7, 
2016,13,ZGZ,L,200:00,90,19/21,90%,22/43,51%,9/25,36%,41,110,17,24,23,26, 
2016,13,MBA,V,200:00,74,10/18,56%,17/41,41%,10/27,37%,35,69,16,13,18,27, 
2016,13,BET,L,200:00,73,14/19,74%,19/44,43%,7/28,25%,35,61,16,21,21,15, 
2016,13,MKF,V,200:00,78,18/23,78%,18/29,62%,8/24,33%,42,86,21,22,13,22, 
2016,13,VBC,L,200:00,74,11/15,73%,24/43,56%,5/16,31%,42,91,21,17,22,14, 
2016,13,IBT,V,200:00,58,12/17,71%,17/36,47%,4/28,14%,33,56,11,8,24,15, 
2016,13,MAN,L,200:00,70,12/20,60%,14/35,40%,10/21,48%,22,50,13,17,18,22, 
2016,13,HGC,V,200:00,102,23/26,88%,26/40,65%,9/28,32%,40,130,23,27,26,26, 
2016,14,BAR,L,200:00,94,14/17,82%,22/30,73%,12/28,43%,31,110,25,19,27,23, 
2016,14,VBC,V,200:00,82,28/29,97%,21/40,53%,4/14,29%,21,76,20,10,28,24, 
2016,14,MAN,L,200:00,77,12/14,86%,22/42,52%,7/24,29%,36,81,15,21,26,15, 
2016,14,MOV,V,200:00,75,7/13,54%,16/29,55%,12/32,38%,36,78,18,19,17,21, 
2016,14,MBA,L,200:00,92,14/18,78%,21/34,62%,12/26,46%,33,114,13,23,22,34, 
2016,14,UNI,V,200:00,87,15/18,83%,15/30,50%,14/31,45%,29,89,23,24,13,27, 
2016,14,HGC,L,200:00,74,13/22,59%,23/36,64%,5/22,23%,39,88,22,18,10,24, 
2016,14,BAS,V,200:00,61,10/13,77%,18/38,47%,5/23,22%,30,42,6,18,18,19, 
2016,14,BET,L,200:00,86,16/18,89%,26/40,65%,6/19,32%,33,85,23,18,19,26, 
2016,14,RMB,V,200:00,85,16/18,89%,24/42,57%,7/28,25%,38,103,28,18,23,16, 
2016,14,MKF,L,200:00,86,11/16,69%,21/39,54%,11/21,52%,33,96,21,24,21,20, 
2016,14,UCB,V,200:00,83,18/24,75%,18/37,49%,10/30,33%,37,84,29,19,21,14, 
2016,14,JOV,L,200:00,84,10/15,67%,25/42,60%,8/28,29%,38,85,25,12,21,26, 
2016,14,ZGZ,V,200:00,80,18/20,90%,19/30,63%,8/24,33%,26,95,20,19,20,21, 
2016,14,MOB,L,200:00,77,14/17,82%,24/40,60%,5/18,28%,32,95,15,20,19,23, 
2016,14,RBB,V,200:00,83,14/19,74%,12/23,52%,15/32,47%,25,81,22,21,20,20, 
2016,15,VBC,L,200:00,100,14/17,82%,25/36,69%,12/30,40%,40,152,24,23,32,21, 
2016,15,MAN,V,200:00,55,14/16,88%,10/31,32%,7/20,35%,25,27,20,15,7,13, 
2016,15,RBB,L,200:00,82,19/28,68%,15/32,47%,11/29,38%,32,82,17,22,27,16, 
2016,15,BET,V,200:00,85,23/28,82%,22/43,51%,6/19,32%,42,90,24,14,21,26, 
2016,15,HGC,L,200:00,98,17/23,74%,30/46,65%,7/18,39%,33,121,25,22,31,20, 
2016,15,JOV,V,200:00,80,13/16,81%,20/35,57%,9/22,41%,26,73,22,19,24,15, 
2016,15,IBT,L,200:00,89,8/13,62%,15/30,50%,17/33,52%,30,106,28,16,25,20, 
2016,15,MBA,V,200:00,72,12/17,71%,21/44,48%,6/15,40%,32,76,19,15,16,22, 
2016,15,UCB,L,200:00,100,10/11,91%,30/51,59%,10/24,42%,36,112,17,25,33,25, 
2016,15,MOV,V,200:00,91,8/14,57%,22/41,54%,13/26,50%,26,94,26,21,27,17, 
2016,15,UNI,L,200:00,87,21/22,95%,12/25,48%,14/28,50%,30,101,18,21,33,15, 
2016,15,MOB,V,200:00,69,4/7,57%,16/27,59%,11/28,39%,24,64,17,16,20,16, 
2016,15,ZGZ,L,200:00,75,17/20,85%,17/34,50%,8/18,44%,30,79,17,17,16,25, 
2016,15,BAR,V,200:00,86,5/10,50%,18/30,60%,15/33,45%,25,98,19,32,24,11, 
2016,15,BAS,L,200:00,77,14/18,78%,24/41,59%,5/23,22%,36,77,20,12,33,12, 
2016,15,RMB,V,200:00,62,16/23,70%,17/37,46%,4/22,18%,36,56,19,8,15,20, 
2016,16,RBB,L,200:00,68,20/24,83%,12/25,48%,8/28,29%,35,71,22,22,8,16, 
2016,16,HGC,V,200:00,82,13/20,65%,27/42,64%,5/21,24%,31,91,27,19,15,21, 
2016,16,BAR,L,200:00,100,10/11,91%,21/30,70%,16/28,57%,31,123,30,25,25,20, 
2016,16,MOB,V,200:00,76,10/15,67%,21/38,55%,8/24,33%,25,75,22,18,14,22, 
2016,16,MOV,L,200:00,94,11/14,79%,25/50,50%,11/30,37%,39,105,16,29,20,29, 
2016,16,ZGZ,V,200:00,78,16/22,73%,22/42,52%,6/19,32%,39,80,14,23,18,23, 
2016,16,UCB,L,200:00,75,14/15,93%,20/34,59%,7/23,30%,25,66,18,17,20,20, 
2016,16,VBC,V,200:00,78,18/22,82%,18/36,50%,8/28,29%,28,76,14,24,18,22, 
2016,16,MKF,L,200:00,69,13/16,81%,22/45,49%,4/21,19%,31,62,20,20,15,14, 
2016,16,BAS,V,200:00,77,10/11,91%,20/38,53%,9/28,32%,43,87,27,16,22,12, 
2016,16,BET,L,200:00,76,18/24,75%,17/33,52%,8/25,32%,38,80,17,15,18,26, 
2016,16,UNI,V,200:00,68,15/19,79%,16/26,62%,7/37,19%,39,66,16,9,18,25, 
2016,16,RMB,L,225:00,96,22/31,71%,22/42,52%,10/36,28%,47,106,26,7,21,25,17
2016,16,MBA,V,225:00,92,18/24,75%,22/38,58%,10/28,36%,37,103,21,23,13,22,13
2016,16,MAN,L,200:00,74,19/22,86%,20/44,45%,5/15,33%,33,70,19,14,15,26, 
2016,16,IBT,V,200:00,79,10/15,67%,18/34,53%,11/25,44%,29,82,27,24,13,15, 
2016,17,MBA,L,200:00,95,24/37,65%,16/34,47%,13/27,48%,45,112,30,24,13,28, 
2016,17,BET,V,200:00,69,19/25,76%,16/43,37%,6/21,29%,36,59,19,9,28,13, 
2016,17,BAS,L,200:00,84,15/22,68%,18/33,55%,11/24,46%,33,83,17,24,23,20, 
2016,17,RBB,V,200:00,63,14/20,70%,14/35,40%,7/24,29%,34,58,8,19,23,13, 
2016,17,JOV,L,200:00,78,10/13,77%,19/27,70%,10/30,33%,27,67,20,24,17,17, 
2016,17,RMB,V,200:00,81,23/25,92%,20/36,56%,6/25,24%,34,94,17,14,23,27, 
2016,17,IBT,L,200:00,71,10/15,67%,17/31,55%,9/34,26%,37,76,23,6,20,22, 
2016,17,BAR,V,200:00,60,18/25,72%,15/28,54%,4/19,21%,31,60,15,18,10,17, 
2016,17,VBC,L,200:00,93,15/21,71%,27/42,64%,8/18,44%,34,108,27,14,33,19, 
