Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_2C,Puntos_3C,Puntos_PR
2015,10,UNI,L,100:00,77,15/25,60%,22/41,54%,6/22,27%,39,79,,,,, 
2015,10,BAR,V,100:00,81,15/20,75%,18/30,60%,10/28,36%,30,91,,,,, 
2015,10,RMB,L,100:00,85,15/18,83%,23/45,51%,8/18,44%,48,111,,,,, 
2015,10,HGC,V,100:00,68,12/14,86%,19/42,45%,6/34,18%,35,57,,,,, 
2015,11,MKF,L,100:00,90,20/26,77%,20/39,51%,10/26,38%,25,85,,,,, 
2015,11,MOB,V,100:00,85,24/33,73%,17/31,55%,9/24,38%,36,94,,,,, 
2015,11,RBB,L,100:00,85,11/14,79%,19/29,66%,12/33,36%,34,90,,,,, 
2015,11,MOV,V,100:00,91,16/21,76%,27/48,56%,7/22,32%,36,111,,,,, 
2015,11,IBT,L,100:00,72,12/25,48%,15/32,47%,10/25,40%,37,85,,,,, 
2015,11,GBC,V,100:00,74,10/12,83%,26/48,54%,4/15,27%,33,73,,,,, 
2015,11,MBA,L,100:00,80,15/20,75%,25/38,66%,5/18,28%,18,82,,,,, 
2015,11,RMB,V,100:00,99,8/12,67%,29/45,64%,11/20,55%,34,116,,,,, 
2015,11,MAN,L,100:00,62,9/13,69%,16/36,44%,7/25,28%,28,53,,,,, 
2015,11,VBC,V,100:00,74,7/10,70%,23/39,59%,7/18,39%,35,91,,,,, 
2015,11,UCM,L,100:00,71,15/19,79%,13/30,43%,10/28,36%,38,66,,,,, 
2015,11,HGC,V,100:00,75,22/26,85%,16/32,50%,7/24,29%,31,78,,,,, 
2015,11,BAS,L,100:00,89,18/23,78%,25/42,60%,7/21,33%,37,113,,,,, 
2015,11,SEV,V,100:00,73,6/6,100%,26/49,53%,5/17,29%,29,70,,,,, 
2015,11,ZGZ,L,100:00,76,15/18,83%,11/35,31%,13/24,54%,30,74,,,,, 
2015,11,UNI,V,100:00,72,11/13,85%,17/31,55%,9/30,30%,35,78,,,,, 
2015,11,BAR,L,100:00,83,14/18,78%,24/44,55%,7/14,50%,41,105,,,,, 
2015,11,JOV,V,100:00,74,11/14,79%,15/37,41%,11/28,39%,29,68,,,,, 
2015,12,JOV,L,100:00,79,16/21,76%,15/33,45%,11/32,34%,31,73,,,,, 
2015,12,MBA,V,100:00,90,7/10,70%,28/39,72%,9/22,41%,36,111,,,,, 
2015,12,MOB,L,100:00,63,9/13,69%,15/35,43%,8/25,32%,27,62,,,,, 
2015,12,RMB,V,100:00,79,6/8,75%,23/45,51%,9/23,39%,45,92,,,,, 
2015,12,VBC,L,100:00,65,8/11,73%,12/33,36%,11/28,39%,46,78,,,,, 
2015,12,UCM,V,100:00,54,8/13,62%,11/34,32%,8/21,38%,27,46,,,,, 
2015,12,MKF,L,100:00,85,27/33,82%,11/25,44%,12/35,34%,34,90,,,,, 
2015,12,MOV,V,100:00,71,21/27,78%,19/35,54%,4/17,24%,34,74,,,,, 
2015,12,HGC,L,100:00,98,20/25,80%,18/30,60%,14/27,52%,24,109,,,,, 
2015,12,UNI,V,100:00,65,20/25,80%,18/39,46%,3/19,16%,34,57,,,,, 
2015,12,GBC,L,100:00,83,16/17,94%,23/50,46%,7/19,37%,32,77,,,,, 
2015,12,BAS,V,100:00,91,17/19,89%,19/32,59%,12/28,43%,34,111,,,,, 
2015,12,SEV,L,100:00,81,15/22,68%,18/39,46%,10/18,56%,26,90,,,,, 
2015,12,IBT,V,100:00,76,15/26,58%,17/29,59%,9/25,36%,34,76,,,,, 
2015,12,BAR,L,100:00,66,10/15,67%,16/45,36%,8/22,36%,45,81,,,,, 
2015,12,RBB,V,100:00,57,11/14,79%,8/25,32%,10/30,33%,33,46,,,,, 
2015,12,MAN,L,100:00,86,12/20,60%,22/36,61%,10/21,48%,32,91,,,,, 
2015,12,ZGZ,V,100:00,79,18/24,75%,20/41,49%,7/15,47%,28,79,,,,, 
2015,13,MBA,L,100:00,84,15/20,75%,21/39,54%,9/26,35%,42,93,,,,, 
2015,13,HGC,V,100:00,77,10/15,67%,14/34,41%,13/35,37%,34,78,,,,, 
2015,13,RBB,L,100:00,85,14/16,88%,19/43,44%,11/22,50%,37,96,,,,, 
2015,13,JOV,V,100:00,77,17/25,68%,12/28,43%,12/29,41%,36,78,,,,, 
2015,13,MOV,L,100:00,102,15/17,88%,27/44,61%,11/25,44%,42,125,,,,, 
2015,13,SEV,V,100:00,76,12/18,67%,23/37,62%,6/24,25%,21,68,,,,, 
2015,13,IBT,L,100:00,82,17/20,85%,28/39,72%,3/18,17%,25,105,,,,, 
2015,13,VBC,V,100:00,86,12/16,75%,22/39,56%,10/20,50%,30,98,,,,, 
2015,13,BAS,L,100:00,101,14/17,82%,30/53,57%,9/16,56%,45,128,,,,, 
2015,13,MKF,V,100:00,79,15/22,68%,20/42,48%,8/29,28%,28,64,,,,, 
2015,13,ZGZ,L,100:00,80,9/12,75%,13/34,38%,15/29,52%,43,100,,,,, 
2015,13,GBC,V,100:00,59,18/22,82%,10/28,36%,7/23,30%,27,54,,,,, 
2015,13,UNI,L,100:00,85,12/17,71%,20/34,59%,11/21,52%,34,111,,,,, 
2015,13,MAN,V,100:00,58,5/7,71%,19/37,51%,5/27,19%,30,48,,,,, 
2015,13,RMB,L,100:00,84,13/19,68%,19/37,51%,11/28,39%,28,91,,,,, 
2015,13,BAR,V,100:00,91,13/17,76%,30/42,71%,6/18,33%,32,102,,,,, 
2015,13,UCM,L,100:00,87,18/26,69%,15/35,43%,13/28,46%,29,83,,,,, 
2015,13,MOB,V,100:00,83,30/35,86%,16/24,67%,7/22,32%,32,91,,,,, 
2015,14,RBB,L,100:00,64,5/7,71%,16/26,62%,9/30,30%,28,64,,,,, 
2015,14,IBT,V,100:00,67,15/18,83%,17/35,49%,6/21,29%,38,71,,,,, 
2015,14,BAR,L,100:00,89,19/27,70%,20/33,61%,10/24,42%,36,133,,,,, 
2015,14,MOV,V,100:00,67,2/5,40%,16/36,44%,11/24,46%,26,46,,,,, 
2015,14,JOV,L,100:00,94,15/20,75%,29/41,71%,7/23,30%,26,94,,,,, 
2015,14,UCM,V,100:00,84,22/30,73%,25/40,63%,4/15,27%,26,89,,,,, 
2015,14,MKF,L,100:00,92,3/5,60%,22/33,67%,15/30,50%,34,106,,,,, 
2015,14,HGC,V,100:00,72,13/23,57%,16/34,47%,9/32,28%,34,69,,,,, 
2015,14,BAS,L,100:00,86,19/23,83%,26/46,57%,5/23,22%,40,110,,,,, 
2015,14,RMB,V,100:00,80,6/9,67%,22/39,56%,10/26,38%,34,71,,,,, 
2015,14,GBC,L,100:00,89,11/13,85%,27/50,54%,8/16,50%,32,100,,,,, 
2015,14,MAN,V,100:00,70,16/22,73%,15/32,47%,8/24,33%,31,74,,,,, 
2015,14,SEV,L,100:00,73,6/8,75%,20/38,53%,9/29,31%,33,76,,,,, 
2015,14,ZGZ,V,100:00,84,16/20,80%,28/47,60%,4/15,27%,37,98,,,,, 
2015,14,MOB,L,100:00,104,4/7,57%,20/37,54%,20/34,59%,25,97,,,,, 
2015,14,MBA,V,100:00,103,33/37,89%,26/41,63%,6/24,25%,33,132,,,,, 
2015,14,VBC,L,100:00,81,11/14,79%,20/39,51%,10/17,59%,30,104,,,,, 
2015,14,UNI,V,100:00,70,17/26,65%,16/34,47%,7/24,29%,34,67,,,,, 
2015,15,UCM,L,100:00,99,17/22,77%,29/42,69%,8/24,33%,40,112,,,,, 
2015,15,MKF,V,100:00,75,27/34,79%,15/28,54%,6/25,24%,21,69,,,,, 
2015,15,HGC,L,100:00,82,17/21,81%,22/30,73%,7/18,39%,26,102,,,,, 
2015,15,JOV,V,100:00,67,6/10,60%,20/40,50%,7/17,41%,23,56,,,,, 
2015,15,MOV,L,100:00,85,17/21,81%,19/32,59%,10/33,30%,30,92,,,,, 
2015,15,GBC,V,100:00,90,18/24,75%,24/46,52%,8/13,62%,32,91,,,,, 
2015,15,IBT,L,100:00,64,10/19,53%,21/45,47%,4/20,20%,31,54,,,,, 
2015,15,BAR,V,100:00,83,13/16,81%,17/30,57%,12/26,46%,39,99,,,,, 
2015,15,ZGZ,L,100:00,69,18/28,64%,18/46,39%,5/12,42%,35,69,,,,, 
2015,15,RBB,V,100:00,71,12/15,80%,16/35,46%,9/28,32%,42,71,,,,, 
2015,15,UNI,L,100:00,73,17/27,63%,19/36,53%,6/23,26%,34,84,,,,, 
2015,15,MOB,V,100:00,65,9/16,56%,16/33,48%,8/23,35%,33,60,,,,, 
2015,15,RMB,L,100:00,107,22/28,79%,26/40,65%,11/18,61%,33,144,,,,, 
2015,15,SEV,V,100:00,83,14/17,82%,27/48,56%,5/19,26%,23,74,,,,, 
2015,15,MAN,L,100:00,76,18/22,82%,20/37,54%,6/21,29%,35,75,,,,, 
2015,15,BAS,V,100:00,85,26/32,81%,13/32,41%,11/23,48%,29,92,,,,, 
2015,15,MBA,L,100:00,78,11/13,85%,23/41,56%,7/19,37%,25,82,,,,, 
2015,15,VBC,V,100:00,86,18/20,90%,19/37,51%,10/19,53%,31,100,,,,, 
2015,16,MOB,L,100:00,82,27/32,84%,17/32,53%,7/18,39%,27,95,,,,, 
2015,16,IBT,V,100:00,84,21/25,84%,12/27,44%,13/32,41%,31,86,,,,, 
2015,16,MBA,L,100:00,92,7/11,64%,23/40,58%,13/25,52%,36,97,,,,, 
2015,16,SEV,V,100:00,73,3/8,38%,26/49,53%,6/19,32%,31,73,,,,, 
2015,16,VBC,L,100:00,81,18/22,82%,18/38,47%,9/23,39%,37,97,,,,, 
2015,16,ZGZ,V,100:00,74,15/18,83%,19/39,49%,7/18,39%,27,75,,,,, 
2015,16,JOV,L,100:00,68,9/14,64%,19/43,44%,7/26,27%,37,55,,,,, 
2015,16,BAS,V,100:00,89,18/26,69%,22/40,55%,9/25,36%,44,105,,,,, 
2015,16,UCM,L,100:00,83,11/12,92%,24/32,75%,8/34,24%,38,92,,,,, 
2015,16,MOV,V,100:00,70,19/23,83%,15/33,45%,7/21,33%,24,66,,,,, 
2015,16,UNI,L,100:00,94,13/13,100%,18/36,50%,15/33,45%,37,115,,,,, 
2015,16,GBC,V,100:00,55,15/17,88%,14/29,48%,4/18,22%,24,49,,,,, 
2015,16,MAN,L,100:00,67,15/21,71%,20/44,45%,4/21,19%,41,62,,,,, 
2015,16,RBB,V,100:00,72,19/22,86%,16/36,44%,7/22,32%,34,78,,,,, 
2015,16,MKF,L,100:00,91,10/14,71%,21/37,57%,13/31,42%,25,97,,,,, 
2015,16,RMB,V,100:00,85,11/13,85%,22/30,73%,10/22,45%,31,98,,,,, 
