Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_3C,Puntos_4C,Puntos_PR
2009,2,FCB,L,100:00,87,7/9,78%,22/38,58%,12/19,63%,31,102,,,,, 
2009,2,VBC,V,100:00,62,11/16,69%,9/28,32%,11/24,46%,23,53,,,,, 
2009,2,GRA,L,100:00,103,19/28,68%,24/38,63%,12/29,41%,34,127,,,,, 
2009,2,ALI,V,100:00,71,10/15,67%,14/31,45%,11/26,42%,33,58,,,,, 
2009,2,RMB,L,100:00,71,23/27,85%,12/32,38%,8/16,50%,28,82,,,,, 
2009,2,GBC,V,100:00,67,11/14,79%,19/38,50%,6/21,29%,34,60,,,,, 
2009,2,BRV,L,100:00,75,15/17,88%,18/38,47%,8/19,42%,30,93,,,,, 
2009,2,OBR,V,100:00,64,1/2,50%,18/33,55%,9/31,29%,34,53,,,,, 
2009,2,MAN,L,100:00,77,20/23,87%,15/33,45%,9/21,43%,25,74,,,,, 
2009,2,UNI,V,100:00,73,12/16,75%,20/40,50%,7/16,44%,31,76,,,,, 
2009,2,CLA,L,100:00,85,17/19,89%,22/39,56%,8/23,35%,34,99,,,,, 
2009,2,BBB,V,100:00,76,8/11,73%,16/33,48%,12/29,41%,30,78,,,,, 
2009,2,DKV,L,100:00,65,14/20,70%,12/25,48%,9/23,39%,27,73,,,,, 
2009,2,CAJ,V,100:00,60,7/13,54%,16/29,55%,7/27,26%,35,63,,,,, 
2009,2,FUE,L,100:00,93,20/25,80%,20/30,67%,11/27,41%,30,101,,,,, 
2009,2,MUR,V,100:00,77,12/22,55%,22/43,51%,7/19,37%,31,65,,,,, 
2009,2,ASE,L,100:00,72,13/17,76%,13/31,42%,11/25,44%,29,72,,,,, 
2009,2,GCA,V,100:00,75,8/12,67%,20/40,50%,9/27,33%,38,73,,,,, 
2009,3,UNI,L,100:00,79,19/24,79%,18/44,41%,8/19,42%,38,84,,,,, 
2009,3,RMB,V,100:00,81,23/26,88%,20/41,49%,6/28,21%,40,80,,,,, 
2009,3,VBC,L,100:00,79,15/17,88%,20/35,57%,8/22,36%,29,93,,,,, 
2009,3,BRV,V,100:00,63,9/12,75%,15/35,43%,8/17,47%,26,54,,,,, 
2009,3,BBB,L,100:00,72,12/14,86%,15/27,56%,10/21,48%,26,70,,,,, 
2009,3,FUE,V,100:00,81,14/18,78%,14/24,58%,13/33,39%,29,87,,,,, 
2009,3,CAJ,L,100:00,77,27/34,79%,16/44,36%,6/20,30%,35,64,,,,, 
2009,3,GBC,V,100:00,84,33/38,87%,15/35,43%,7/21,33%,42,89,,,,, 
2009,3,MUR,L,100:00,73,14/15,93%,19/35,54%,7/26,27%,36,84,,,,, 
2009,3,MAN,V,100:00,63,8/13,62%,20/37,54%,5/27,19%,37,56,,,,, 
2009,3,ALI,L,100:00,57,3/5,60%,15/36,42%,8/26,31%,24,41,,,,, 
2009,3,CLA,V,100:00,75,12/17,71%,21/42,50%,7/14,50%,46,97,,,,, 
2009,3,OBR,L,100:00,92,22/29,76%,20/50,40%,10/27,37%,40,76,,,,, 
2009,3,GRA,V,100:00,95,21/30,70%,25/41,61%,8/22,36%,39,112,,,,, 
2009,3,GCA,L,100:00,67,8/10,80%,22/40,55%,5/20,25%,33,58,,,,, 
2009,3,FCB,V,100:00,65,19/24,79%,14/32,44%,6/17,35%,29,71,,,,, 
2009,3,DKV,L,100:00,85,11/16,69%,22/31,71%,10/25,40%,29,109,,,,, 
2009,3,ASE,V,100:00,64,12/18,67%,20/36,56%,4/23,17%,31,54,,,,, 
2009,4,FCB,L,100:00,92,12/17,71%,19/35,54%,14/23,61%,34,123,,,,, 
2009,4,DKV,V,100:00,59,6/7,86%,13/29,45%,9/24,38%,24,51,,,,, 
2009,4,ASE,L,100:00,63,15/16,94%,15/36,42%,6/22,27%,25,57,,,,, 
2009,4,CAJ,V,100:00,84,18/22,82%,18/29,62%,10/23,43%,30,100,,,,, 
2009,4,FUE,L,100:00,90,14/17,82%,20/35,57%,12/28,43%,29,80,,,,, 
2009,4,ALI,V,100:00,82,19/24,79%,15/29,52%,11/24,46%,28,89,,,,, 
2009,4,BRV,L,100:00,67,13/17,76%,21/40,53%,4/18,22%,32,79,,,,, 
2009,4,GCA,V,100:00,61,6/7,86%,23/44,52%,3/18,17%,36,44,,,,, 
2009,4,GRA,L,100:00,65,10/18,56%,17/40,43%,7/21,33%,24,55,,,,, 
2009,4,VBC,V,100:00,82,12/17,71%,23/35,66%,8/19,42%,40,101,,,,, 
2009,4,MAN,L,100:00,62,9/12,75%,13/30,43%,9/20,45%,32,78,,,,, 
2009,4,BBB,V,100:00,57,11/13,85%,14/28,50%,6/24,25%,28,54,,,,, 
2009,4,RMB,L,100:00,73,11/19,58%,25/42,60%,4/22,18%,31,78,,,,, 
2009,4,MUR,V,100:00,66,14/21,67%,17/37,46%,6/19,32%,37,61,,,,, 
2009,4,CLA,L,100:00,100,18/25,72%,29/40,73%,8/18,44%,29,121,,,,, 
2009,4,OBR,V,100:00,81,15/17,88%,18/33,55%,10/25,40%,20,70,,,,, 
2009,4,GBC,L,100:00,83,23/32,72%,18/28,64%,8/21,38%,36,96,,,,, 
2009,4,UNI,V,100:00,76,11/14,79%,25/41,61%,5/21,24%,24,70,,,,, 
2009,5,BBB,L,100:00,70,16/18,89%,21/32,66%,4/19,21%,21,64,,,,, 
2009,5,RMB,V,100:00,96,18/20,90%,24/34,71%,10/22,45%,27,118,,,,, 
2009,5,OBR,L,100:00,86,13/15,87%,20/37,54%,11/28,39%,32,98,,,,, 
2009,5,FUE,V,100:00,66,14/18,78%,17/30,57%,6/27,22%,36,62,,,,, 
2009,5,CAJ,L,100:00,63,12/22,55%,9/32,28%,11/23,48%,36,55,,,,, 
2009,5,UNI,V,100:00,61,26/30,87%,10/29,34%,5/15,33%,31,65,,,,, 
2009,5,MUR,L,100:00,73,17/21,81%,25/47,53%,2/17,12%,38,71,,,,, 
2009,5,GBC,V,100:00,81,11/17,65%,23/38,61%,8/21,38%,28,75,,,,, 
2009,5,ALI,L,100:00,71,6/10,60%,25/44,57%,5/17,29%,31,70,,,,, 
2009,5,MAN,V,100:00,54,20/24,83%,14/28,50%,2/24,8%,31,41,,,,, 
2009,5,ASE,L,100:00,75,19/27,70%,16/29,55%,8/26,31%,39,80,,,,, 
2009,5,FCB,V,100:00,78,9/14,64%,18/30,60%,11/31,35%,27,88,,,,, 
2009,5,GCA,L,100:00,102,9/14,64%,24/41,59%,15/30,50%,35,128,,,,, 
2009,5,GRA,V,100:00,65,5/11,45%,24/40,60%,4/22,18%,33,64,,,,, 
2009,5,VBC,L,100:00,81,25/29,86%,16/36,44%,8/18,44%,41,97,,,,, 
2009,5,CLA,V,100:00,74,11/14,79%,21/46,46%,7/23,30%,33,72,,,,, 
2009,5,DKV,L,100:00,70,12/14,86%,17/33,52%,8/25,32%,46,75,,,,, 
2009,5,BRV,V,100:00,65,16/22,73%,11/36,31%,9/23,39%,29,64,,,,, 
2009,6,FUE,L,100:00,67,21/26,81%,8/29,28%,10/24,42%,23,55,,,,, 
2009,6,VBC,V,100:00,82,19/22,86%,21/39,54%,7/17,41%,41,96,,,,, 
2009,6,GRA,L,100:00,78,25/36,69%,19/30,63%,5/20,25%,31,88,,,,, 
2009,6,DKV,V,100:00,83,21/22,95%,19/38,50%,8/27,30%,34,77,,,,, 
2009,6,UNI,L,100:00,84,11/16,69%,17/36,47%,13/31,42%,28,95,,,,, 
2009,6,MUR,V,100:00,54,14/20,70%,11/31,35%,6/23,26%,43,40,,,,, 
2009,6,FCB,L,100:00,76,11/17,65%,22/37,59%,7/11,64%,25,82,,,,, 
2009,6,CAJ,V,100:00,67,16/18,89%,18/39,46%,5/17,29%,28,65,,,,, 
2009,6,BRV,L,100:00,83,12/20,60%,19/36,53%,11/26,42%,34,78,,,,, 
2009,6,ASE,V,100:00,89,23/30,77%,18/33,55%,10/23,43%,29,100,,,,, 
2009,6,RMB,L,100:00,78,31/41,76%,10/23,43%,9/27,33%,34,97,,,,, 
2009,6,ALI,V,100:00,68,13/15,87%,17/30,57%,7/23,30%,30,60,,,,, 
2009,6,CLA,L,100:00,86,15/24,63%,25/33,76%,7/17,41%,28,100,,,,, 
2009,6,GCA,V,100:00,79,12/16,75%,23/40,58%,7/21,33%,25,67,,,,, 
2009,6,MAN,L,100:00,62,15/23,65%,13/29,45%,7/28,25%,35,55,,,,, 
2009,6,OBR,V,100:00,72,18/19,95%,9/20,45%,12/31,39%,31,76,,,,, 
2009,6,GBC,L,100:00,84,22/27,81%,22/27,81%,6/26,23%,34,107,,,,, 
2009,6,BBB,V,100:00,78,5/8,63%,20/43,47%,11/23,48%,28,72,,,,, 
2009,7,FCB,L,100:00,100,2/4,50%,22/41,54%,18/27,67%,27,120,,,,, 
2009,7,CLA,V,100:00,72,9/11,82%,24/46,52%,5/13,38%,32,81,,,,, 
2009,7,BRV,L,100:00,64,13/20,65%,18/51,35%,5/22,23%,38,56,,,,, 
2009,7,GRA,V,100:00,77,14/18,78%,18/36,50%,9/22,41%,44,86,,,,, 
2009,7,CAJ,L,100:00,70,10/10,100%,21/37,57%,6/23,26%,24,70,,,,, 
2009,7,BBB,V,100:00,64,20/23,87%,16/32,50%,4/15,27%,32,61,,,,, 
2009,7,ALI,L,100:00,113,17/20,85%,27/41,66%,14/26,54%,31,139,,,,, 
2009,7,MUR,V,100:00,69,25/34,74%,19/41,46%,2/9,22%,26,51,,,,, 
2009,7,OBR,L,100:00,83,22/26,85%,17/33,52%,9/26,35%,34,79,,,,, 
2009,7,UNI,V,100:00,66,8/13,62%,20/37,54%,6/24,25%,31,63,,,,, 
2009,7,VBC,L,100:00,75,12/16,75%,21/37,57%,7/22,32%,30,79,,,,, 
2009,7,GBC,V,100:00,71,14/20,70%,12/27,44%,11/29,38%,32,65,,,,, 
2009,7,GCA,L,100:00,67,14/16,88%,19/44,43%,5/20,25%,39,67,,,,, 
2009,7,RMB,V,100:00,73,11/14,79%,22/37,59%,6/24,25%,35,96,,,,, 
2009,7,DKV,L,100:00,69,5/9,56%,17/28,61%,10/25,40%,19,54,,,,, 
2009,7,MAN,V,100:00,82,24/29,83%,17/28,61%,8/27,30%,35,98,,,,, 
2009,7,ASE,L,100:00,80,14/17,82%,21/41,51%,8/27,30%,47,84,,,,, 
2009,7,FUE,V,100:00,61,9/15,60%,14/25,56%,8/30,27%,25,48,,,,, 
2009,8,BBB,L,100:00,80,12/15,80%,22/33,67%,8/22,36%,35,95,,,,, 
2009,8,ALI,V,100:00,58,18/21,86%,14/26,54%,4/23,17%,22,45,,,,, 
2009,8,FUE,L,100:00,62,16/19,84%,17/40,43%,4/17,24%,34,62,,,,, 
2009,8,FCB,V,100:00,68,12/19,63%,22/39,56%,4/20,20%,37,72,,,,, 
2009,8,GRA,L,100:00,66,14/20,70%,14/32,44%,8/23,35%,29,62,,,,, 
2009,8,CAJ,V,100:00,79,17/21,81%,16/35,46%,10/25,40%,37,83,,,,, 
2009,8,CLA,L,100:00,72,11/12,92%,17/42,40%,9/28,32%,39,75,,,,, 
2009,8,BRV,V,100:00,65,16/20,80%,14/34,41%,7/20,35%,35,63,,,,, 
2009,8,MAN,L,100:00,76,17/23,74%,13/23,57%,11/36,31%,33,79,,,,, 
2009,8,ASE,V,100:00,86,13/15,87%,20/40,50%,11/32,34%,45,92,,,,, 
2009,8,UNI,L,100:00,87,18/29,62%,15/32,47%,13/29,45%,35,79,,,,, 
2009,8,VBC,V,100:00,75,22/27,81%,16/31,52%,7/17,41%,28,75,,,,, 
2009,8,RMB,L,100:00,84,17/21,81%,23/45,51%,7/18,39%,34,108,,,,, 
2009,8,DKV,V,100:00,70,7/9,78%,18/31,58%,9/21,43%,24,65,,,,, 
2009,8,GBC,L,100:00,76,13/22,59%,18/35,51%,9/18,50%,43,91,,,,, 
2009,8,GCA,V,100:00,70,4/8,50%,15/40,38%,12/29,41%,30,60,,,,, 
2009,8,MUR,L,100:00,86,13/16,81%,23/40,58%,9/20,45%,28,98,,,,, 
2009,8,OBR,V,100:00,66,10/17,59%,10/24,42%,12/30,40%,28,46,,,,, 
2009,9,BRV,L,100:00,69,11/17,65%,17/41,41%,8/20,40%,31,72,,,,, 
2009,9,RMB,V,100:00,87,11/17,65%,14/23,61%,16/26,62%,27,97,,,,, 
2009,9,ASE,L,100:00,71,24/30,80%,16/38,42%,5/25,20%,40,68,,,,, 
2009,9,UNI,V,100:00,72,14/21,67%,14/24,58%,10/25,40%,32,73,,,,, 
2009,9,GRA,L,100:00,81,20/24,83%,23/37,62%,5/17,29%,35,98,,,,, 
2009,9,MAN,V,100:00,60,10/14,71%,19/40,48%,4/31,13%,36,36,,,,, 
2009,9,CAJ,L,100:00,81,11/15,73%,20/38,53%,10/21,48%,40,94,,,,, 
2009,9,OBR,V,100:00,72,12/21,57%,21/43,49%,6/20,30%,29,64,,,,, 
2009,9,VBC,L,100:00,85,19/21,90%,24/41,59%,6/18,33%,34,93,,,,, 
2009,9,ALI,V,100:00,69,13/17,76%,22/40,55%,4/15,27%,23,68,,,,, 
2009,9,DKV,L,100:00,83,4/11,36%,11/36,31%,19/44,43%,36,70,,,,, 
2009,9,MUR,V,100:00,73,8/11,73%,19/41,46%,9/21,43%,47,78,,,,, 
2009,9,FCB,L,100:00,83,16/21,76%,23/37,62%,7/21,33%,24,99,,,,, 
2009,9,GBC,V,100:00,54,15/19,79%,15/29,52%,3/15,20%,33,39,,,,, 
2009,9,CLA,L,100:00,76,12/16,75%,17/38,45%,10/27,37%,46,81,,,,, 
2009,9,FUE,V,100:00,68,5/10,50%,18/38,47%,9/25,36%,27,67,,,,, 
2009,9,GCA,L,100:00,98,16/20,80%,23/34,68%,12/24,50%,25,114,,,,, 
2009,9,BBB,V,100:00,78,15/23,65%,18/28,64%,9/24,38%,24,72,,,,, 
2009,10,UNI,L,100:00,57,4/5,80%,19/42,45%,5/17,29%,25,46,,,,, 
2009,10,FCB,V,100:00,63,15/20,75%,15/31,48%,6/16,38%,33,73,,,,, 
2009,10,FUE,L,100:00,70,12/16,75%,20/39,51%,6/24,25%,36,69,,,,, 
2009,10,CAJ,V,100:00,82,12/17,71%,14/33,42%,14/28,50%,36,86,,,,, 
2009,10,RMB,L,100:00,86,15/22,68%,22/35,63%,9/21,43%,28,95,,,,, 
2009,10,GRA,V,100:00,69,16/22,73%,22/46,48%,3/11,27%,27,59,,,,, 
2009,10,MUR,L,100:00,83,12/14,86%,16/29,55%,13/29,45%,26,64,,,,, 
2009,10,ASE,V,100:00,89,23/28,82%,21/34,62%,8/21,38%,27,104,,,,, 
2009,10,BBB,L,100:00,82,3/8,38%,20/28,71%,13/33,39%,30,92,,,,, 
2009,10,DKV,V,100:00,66,13/21,62%,19/34,56%,5/19,26%,35,67,,,,, 
2009,10,ALI,L,100:00,74,9/13,69%,25/37,68%,5/21,24%,39,92,,,,, 
2009,10,GCA,V,100:00,50,13/16,81%,14/38,37%,3/21,14%,32,32,,,,, 
2009,10,OBR,L,100:00,73,17/22,77%,16/28,57%,8/27,30%,29,65,,,,, 
2009,10,VBC,V,100:00,79,24/28,86%,11/17,65%,11/30,37%,25,83,,,,, 
2009,10,MAN,L,100:00,73,17/26,65%,13/34,38%,10/21,48%,35,79,,,,, 
2009,10,CLA,V,100:00,70,11/20,55%,19/31,61%,7/26,27%,35,60,,,,, 
2009,10,GBC,L,100:00,71,31/37,84%,14/28,50%,4/17,24%,34,68,,,,, 
2009,10,BRV,V,100:00,74,15/29,52%,16/38,42%,9/20,45%,32,70,,,,, 
2009,11,RMB,L,100:00,77,8/8,100%,21/44,48%,9/22,41%,32,67,,,,, 
2009,11,VBC,V,100:00,66,23/30,77%,14/28,50%,5/16,31%,28,71,,,,, 
2009,11,BRV,L,100:00,83,12/15,80%,22/36,61%,9/17,53%,28,102,,,,, 
2009,11,CAJ,V,100:00,76,6/10,60%,20/36,56%,10/23,43%,26,71,,,,, 
2009,11,UNI,L,100:00,92,11/15,73%,24/35,69%,11/29,38%,27,100,,,,, 
2009,11,ALI,V,100:00,73,13/17,76%,15/31,48%,10/21,48%,33,82,,,,, 
2009,11,GRA,L,100:00,62,14/19,74%,18/46,39%,4/15,27%,43,64,,,,, 
2009,11,FCB,V,100:00,72,19/22,86%,19/40,48%,5/24,21%,37,75,,,,, 
2009,11,FUE,L,100:00,61,23/28,82%,10/33,30%,6/24,25%,30,39,,,,, 
2009,11,DKV,V,100:00,103,12/15,80%,29/43,67%,11/18,61%,33,119,,,,, 
2009,11,MAN,L,100:00,81,27/32,84%,15/31,48%,8/19,42%,33,108,,,,, 
2009,11,GCA,V,100:00,66,7/10,70%,16/33,48%,9/25,36%,26,45,,,,, 
2009,11,MUR,L,100:00,75,18/20,90%,18/34,53%,7/21,33%,29,70,,,,, 
2009,11,BBB,V,100:00,80,21/25,84%,19/32,59%,7/25,28%,31,76,,,,, 
2009,11,CLA,L,100:00,78,10/12,83%,13/30,43%,14/26,54%,28,82,,,,, 
2009,11,ASE,V,100:00,68,8/10,80%,21/36,58%,6/25,24%,30,65,,,,, 
2009,11,GBC,L,100:00,65,13/18,72%,17/26,65%,6/22,27%,35,84,,,,, 
2009,11,OBR,V,100:00,69,7/8,88%,22/43,51%,6/21,29%,26,58,,,,, 
2009,12,DKV,L,100:00,73,7/8,88%,18/35,51%,10/31,32%,29,65,,,,, 
2009,12,CLA,V,100:00,77,24/25,96%,16/32,50%,7/18,39%,35,89,,,,, 
2009,12,VBC,L,100:00,92,17/21,81%,15/26,58%,15/25,60%,29,106,,,,, 
2009,12,MAN,V,100:00,74,16/19,84%,17/37,46%,8/25,32%,28,65,,,,, 
2009,12,ASE,L,100:00,77,9/14,64%,19/40,48%,10/24,42%,43,81,,,,, 
2009,12,GRA,V,100:00,65,6/11,55%,16/29,55%,9/32,28%,25,63,,,,, 
2009,12,BBB,L,100:00,70,9/16,56%,14/29,48%,11/26,42%,30,63,,,,, 
2009,12,UNI,V,100:00,81,11/15,73%,23/40,58%,8/20,40%,32,103,,,,, 
2009,12,CAJ,L,100:00,99,15/18,83%,30/43,70%,8/19,42%,32,128,,,,, 
2009,12,MUR,V,100:00,59,9/13,69%,16/31,52%,6/20,30%,20,26,,,,, 
2009,12,ALI,L,100:00,100,31/34,91%,18/39,46%,11/23,48%,33,101,,,,, 
2009,12,GBC,V,100:00,102,30/34,88%,21/42,50%,10/21,48%,29,95,,,,, 
2009,12,OBR,L,100:00,78,17/23,74%,14/35,40%,11/29,38%,41,82,,,,, 
2009,12,RMB,V,100:00,68,6/7,86%,13/32,41%,12/37,32%,40,62,,,,, 
2009,12,FCB,L,100:00,83,16/17,94%,23/30,77%,7/26,27%,38,117,,,,, 
2009,12,BRV,V,100:00,50,10/13,77%,17/45,38%,2/14,14%,29,40,,,,, 
2009,12,GCA,L,100:00,70,17/21,81%,22/39,56%,3/23,13%,38,84,,,,, 
2009,12,FUE,V,100:00,77,14/17,82%,15/27,56%,11/34,32%,35,75,,,,, 
2009,13,CLA,L,100:00,80,17/22,77%,18/36,50%,9/15,60%,34,93,,,,, 
2009,13,RMB,V,100:00,62,12/12,100%,13/30,43%,8/24,33%,24,60,,,,, 
2009,13,GRA,L,100:00,88,6/6,100%,23/47,49%,12/25,48%,40,101,,,,, 
2009,13,GBC,V,100:00,76,18/25,72%,17/35,49%,8/27,30%,31,68,,,,, 
2009,13,FUE,L,100:00,81,26/34,76%,11/23,48%,11/25,44%,23,76,,,,, 
2009,13,MAN,V,100:00,84,17/26,65%,17/35,49%,11/22,50%,36,77,,,,, 
2009,13,BRV,L,100:00,67,14/17,82%,13/38,34%,9/20,45%,35,55,,,,, 
2009,13,UNI,V,100:00,85,15/19,79%,17/36,47%,12/25,48%,35,102,,,,, 
2009,13,CAJ,L,100:00,82,28/33,85%,18/38,47%,6/19,32%,32,84,,,,, 
2009,13,VBC,V,100:00,53,23/26,88%,9/27,33%,4/17,24%,35,36,,,,, 
2009,13,ASE,L,100:00,77,24/29,83%,19/37,51%,5/21,24%,37,91,,,,, 
2009,13,BBB,V,100:00,71,14/14,100%,18/35,51%,7/26,27%,33,65,,,,, 
2009,13,FCB,L,100:00,84,19/20,95%,25/41,61%,5/18,28%,33,116,,,,, 
2009,13,MUR,V,100:00,72,15/22,68%,15/35,43%,9/19,47%,28,57,,,,, 
2009,13,GCA,L,100:00,80,11/15,73%,21/39,54%,9/30,30%,40,95,,,,, 
2009,13,OBR,V,100:00,64,13/19,68%,18/41,44%,5/17,29%,37,59,,,,, 
2009,13,DKV,L,100:00,97,16/21,76%,18/32,56%,15/34,44%,34,112,,,,, 
2009,13,ALI,V,100:00,77,11/12,92%,27/40,68%,4/17,24%,27,81,,,,, 
2009,14,GBC,L,100:00,86,14/17,82%,24/30,80%,8/26,31%,27,96,,,,, 
2009,14,ASE,V,100:00,74,9/11,82%,22/38,58%,7/20,35%,26,80,,,,, 
2009,14,UNI,L,100:00,76,15/16,94%,23/38,61%,5/20,25%,28,81,,,,, 
2009,14,DKV,V,100:00,78,7/8,88%,13/27,48%,15/28,54%,29,86,,,,, 
2009,14,MUR,L,100:00,86,34/38,89%,14/25,56%,8/27,30%,29,85,,,,, 
2009,14,GCA,V,100:00,83,11/16,69%,27/43,63%,6/19,32%,29,77,,,,, 
2009,14,ALI,L,100:00,82,13/14,93%,24/37,65%,7/24,29%,34,86,,,,, 
2009,14,OBR,V,100:00,75,26/31,84%,14/29,48%,7/24,29%,26,82,,,,, 
2009,14,CLA,L,100:00,73,16/22,73%,15/33,45%,9/22,41%,30,88,,,,, 
2009,14,CAJ,V,100:00,66,8/12,67%,17/37,46%,8/20,40%,31,55,,,,, 
2009,14,MAN,L,100:00,73,21/27,78%,20/35,57%,4/25,16%,35,71,,,,, 
2009,14,BRV,V,100:00,82,15/23,65%,20/35,57%,9/24,38%,35,78,,,,, 
2009,14,FUE,L,100:00,76,12/13,92%,23/43,53%,6/22,27%,37,69,,,,, 
2009,14,GRA,V,100:00,83,24/28,86%,19/38,50%,7/20,35%,32,104,,,,, 
2009,14,BBB,L,100:00,79,19/25,76%,18/35,51%,8/24,33%,32,85,,,,, 
2009,14,VBC,V,100:00,80,21/25,84%,16/30,53%,9/18,50%,29,81,,,,, 
2009,14,RMB,L,100:00,57,13/15,87%,16/40,40%,4/13,31%,22,52,,,,, 
2009,14,FCB,V,100:00,79,7/8,88%,24/38,63%,8/19,42%,36,101,,,,, 
2009,15,ASE,L,100:00,82,13/18,72%,24/41,59%,7/27,26%,41,86,,,,, 
2009,15,RMB,V,100:00,80,13/20,65%,17/31,55%,11/32,34%,35,84,,,,, 
2009,15,VBC,L,100:00,72,12/17,71%,24/43,56%,4/19,21%,43,89,,,,, 
2009,15,MUR,V,100:00,67,13/16,81%,9/33,27%,12/29,41%,33,53,,,,, 
2009,15,CAJ,L,100:00,68,15/19,79%,13/29,45%,9/25,36%,30,67,,,,, 
2009,15,ALI,V,100:00,67,12/14,86%,20/28,71%,5/21,24%,25,76,,,,, 
2009,15,BRV,L,100:00,83,16/18,89%,23/40,58%,7/21,33%,26,89,,,,, 
2009,15,FUE,V,100:00,87,14/19,74%,20/34,59%,11/18,61%,29,88,,,,, 
2009,15,GRA,L,100:00,79,12/16,75%,20/40,50%,9/19,47%,26,72,,,,, 
2009,15,CLA,V,100:00,85,20/22,91%,22/37,59%,7/20,35%,32,102,,,,, 
2009,15,DKV,L,100:00,97,17/22,77%,19/35,54%,14/30,47%,29,104,,,,, 
2009,15,GBC,V,100:00,95,15/17,88%,25/37,68%,10/23,43%,30,108,,,,, 
2009,15,FCB,L,100:00,65,12/16,75%,16/36,44%,7/18,39%,37,76,,,,, 
2009,15,MAN,V,100:00,45,5/9,56%,14/36,39%,4/18,22%,31,31,,,,, 
2009,15,OBR,L,100:00,79,19/28,68%,18/36,50%,8/23,35%,39,88,,,,, 
2009,15,BBB,V,100:00,73,15/23,65%,17/31,55%,8/28,29%,33,61,,,,, 
2009,15,GCA,L,100:00,91,7/9,78%,24/36,67%,12/24,50%,27,102,,,,, 
2009,15,UNI,V,100:00,74,13/17,76%,20/34,59%,7/27,26%,31,78,,,,, 
2009,16,BBB,L,100:00,65,14/16,88%,18/35,51%,5/19,26%,24,68,,,,, 
2009,16,FCB,V,100:00,87,13/16,81%,19/31,61%,12/20,60%,28,105,,,,, 
2009,16,RMB,L,100:00,88,16/20,80%,21/40,53%,10/23,43%,28,97,,,,, 
2009,16,FUE,V,100:00,72,22/25,88%,13/27,48%,8/19,42%,27,66,,,,, 
2009,16,GBC,L,100:00,83,22/27,81%,20/45,44%,7/22,32%,35,85,,,,, 
2009,16,CLA,V,100:00,92,6/7,86%,28/46,61%,10/22,45%,36,110,,,,, 
2009,16,UNI,L,100:00,112,13/18,72%,30/44,68%,13/21,62%,26,127,,,,, 
2009,16,GRA,V,100:00,87,24/27,89%,24/46,52%,5/16,31%,27,93,,,,, 
2009,16,MUR,L,100:00,96,19/24,79%,19/40,48%,13/33,39%,42,77,,,,, 
2009,16,BRV,V,100:00,101,29/37,78%,24/42,57%,8/18,44%,32,122,,,,, 
2009,16,ALI,L,100:00,82,7/8,88%,18/34,53%,13/26,50%,32,89,,,,, 
2009,16,ASE,V,100:00,60,5/9,56%,23/37,62%,3/22,14%,29,56,,,,, 
2009,16,OBR,L,100:00,106,16/21,76%,24/36,67%,14/23,61%,26,123,,,,, 
2009,16,DKV,V,100:00,90,7/8,88%,19/30,63%,15/34,44%,21,89,,,,, 
2009,16,VBC,L,100:00,89,25/31,81%,20/32,63%,8/19,42%,33,111,,,,, 
2009,16,GCA,V,100:00,72,8/12,67%,26/44,59%,4/20,20%,26,56,,,,, 
2009,16,CAJ,L,100:00,62,17/24,71%,15/33,45%,5/19,26%,37,65,,,,, 
